drug_id,drug_name,n_group1,n_group2,median_group1,median_group2,cohens_d,mannwhitney_U,pvalue,fdr
BRD:BRD-K30020243-051-02-5,,401,155,0.3627,0.3698,-0.0418,30785.0,0.8635061993466389,0.9704083239926644
BRD:BRD-K17008822-303-02-1,,401,155,0.0286,0.0334,0.0531,31370.0,0.8635061993466389,0.9704083239926644
BRD:BRD-A53561827-004-23-1,,400,159,0.2125,0.2006,0.0135,32096.0,0.8638115617932948,0.9704157971336123
BRD:BRD-K60762818-003-26-0,,389,151,-0.0539,-0.0626,0.0417,29649.0,0.8638713609298931,0.9704157971336123
BRD:BRD-K01902415-001-11-7,,396,158,0.1779,0.1413,0.0129,31576.0,0.8639416043700568,0.9704157971336123
BRD:BRD-K51662849-001-05-4,,387,154,-0.367,-0.3831,-0.0218,29518.0,0.8642510412196716,0.9704678632881665
BRD:BRD-A64406146-001-01-2,,396,157,0.0644,0.0763,-0.0005,30796.0,0.8643194675757594,0.9704678632881665
BRD:BRD-K71667152-003-09-8,,347,125,0.1171,0.1242,0.0077,21911.0,0.8645796392655012,0.9704678632881665
BRD:BRD-K39805756-001-01-6,,401,158,0.1732,0.164,0.0012,31386.0,0.8649261226303194,0.9704678632881665
BRD:BRD-A93255169-001-28-3,,402,162,0.0367,0.0282,0.0231,32860.0,0.8650920249714622,0.9704678632881665
BRD:BRD-A91386192-001-07-9,trofosfamide,597,286,-0.0035,-0.0123,-0.0496,84768.0,0.8651017084466714,0.9704678632881665
BRD:BRD-K57291914-003-09-4,,399,156,0.2123,0.215,0.0454,31411.0,0.8651020351367541,0.9704678632881665
BRD:BRD-K24556407-001-02-3,,402,159,0.0287,0.0153,0.0024,31665.0,0.8652961143870872,0.9704678632881665
BRD:BRD-A65562236-001-01-2,,389,151,-0.0151,-0.051,-0.0857,29646.0,0.8653210520902237,0.9704678632881665
BRD:BRD-A53951045-004-01-6,,399,157,-0.0945,-0.1192,-0.0929,31032.0,0.8654172182930557,0.9704678632881665
BRD:BRD-K75052463-001-01-4,,347,125,0.1554,0.1508,0.0283,21909.0,0.8657825982135505,0.9707172790406221
BRD:BRD-K66541497-001-02-9,BCTC,599,287,-0.0454,-0.0384,-0.0111,86556.0,0.866555280147159,0.9712738768446058
BRD:BRD-A14262390-065-01-8,,387,154,-0.3343,-0.2774,0.0971,30075.0,0.8666479452537237,0.9712738768446058
BRD:BRD-K02464583-001-02-2,,402,162,0.0017,0.0082,0.079,32856.0,0.8668888754800766,0.9712738768446058
BRD:BRD-A29854054-236-12-6,,401,155,0.2564,0.2429,0.0021,30793.0,0.8672105467317657,0.9712738768446058
BRD:BRD-K45401373-001-22-5,,395,153,-0.0585,-0.0657,0.0171,30496.0,0.8672221621942615,0.9712738768446058
BRD:BRD-K72264770-001-03-2,,389,151,0.0197,0.0717,0.0438,29642.0,0.8672546780167807,0.9712738768446058
BRD:BRD-K45528773-001-07-2,,376,154,-3.4079,-3.4575,-0.03,28684.0,0.8672803409880478,0.9712738768446058
BRD:BRD-K00003351-003-01-9,methacycline,600,288,0.0128,0.0338,-0.0242,85805.0,0.8680330698050921,0.9717446543881344
BRD:BRD-K40715924-001-01-1,,401,158,0.2162,0.2387,0.0252,31393.0,0.8681287006470324,0.9717446543881344
BRD:BRD-A93964801-003-03-3,,400,162,-0.073,-0.0293,0.0018,32110.0,0.8681300550100771,0.9717446543881344
BRD:BRD-K31682896-001-24-0,,400,159,0.1346,0.1338,-0.015,31514.0,0.868377534302963,0.971790565946522
BRD:BRD-K00003334-001-01-9,sincalide,600,288,0.0847,0.0581,0.0111,86993.0,0.8684729789732104,0.971790565946522
BRD:BRD-A33697453-008-02-4,,401,155,-0.0322,-0.0142,0.0215,31359.0,0.8686004336862213,0.971790565946522
BRD:BRD-K12829205-003-02-8,,376,154,-1.1587,-1.1241,-0.0159,28688.0,0.8692469366340916,0.9720953428681862
BRD:BRD-K33588785-001-01-9,,383,154,-0.1409,-0.162,-0.0512,29223.0,0.8693382558059011,0.9720953428681862
BRD:BRD-K20738689-001-01-2,,401,155,0.3344,0.3591,-0.0005,30798.0,0.8695272509060968,0.9720953428681862
BRD:BRD-K61236135-001-08-2,,395,153,0.1271,0.1554,0.0651,30491.0,0.8695886763742803,0.9720953428681862
BRD:BRD-K83508485-001-02-7,,395,153,-0.0332,0.0313,0.0042,29944.0,0.8695886763742803,0.9720953428681862
BRD:BRD-K99308908-001-02-9,A-939572,600,288,-0.4146,-0.4146,-0.0197,85815.0,0.8702330215359897,0.9724948489805343
BRD:BRD-K86436199-003-01-3,,396,158,0.029,0.0163,-0.0177,31562.0,0.8704169235392163,0.9724948489805343
BRD:BRD-K13223831-003-02-9,A-438079,599,287,-0.1171,-0.0993,-0.0014,85375.0,0.8705293735894439,0.9724948489805343
BRD:BRD-A94580299-001-10-4,,347,125,-0.0461,-0.0607,0.002,21901.0,0.870597516993861,0.9724948489805343
BRD:BRD-K35007173-001-07-5,,400,159,0.1649,0.1677,0.0127,32081.0,0.870662177754443,0.9724948489805343
BRD:BRD-K44009692-001-02-3,,399,156,0.0867,0.0982,-0.0473,30846.0,0.8711262318209707,0.9727950504618831
BRD:BRD-K51337109-003-01-3,,348,125,-0.0465,-0.0512,-0.0227,21963.0,0.8712174818643168,0.9727950504618831
BRD:BRD-K93631643-001-02-4,,399,157,-0.1554,-0.1673,-0.0114,31045.0,0.8714171894602427,0.9728502550287684
BRD:BRD-K00003279-001-01-9,PF-06282999,600,288,0.0808,0.0545,-0.0136,86979.0,0.871553475896907,0.9728502550287684
BRD:BRD-K03739921-001-06-8,,399,157,-0.2478,-0.2415,0.0101,31597.0,0.8718790368892388,0.9730536917287856
BRD:BRD-K70751730-001-10-4,IOX1,599,287,-0.0361,-0.0646,0.0186,86530.0,0.8722966934807135,0.9732158667934093
BRD:BRD-K52233191-001-02-4,,395,153,-3.9104,-3.9063,0.0074,29950.0,0.8724300341199116,0.9732158667934093
BRD:BRD-K75282704-001-02-4,,401,158,0.2462,0.2111,-0.0177,31955.0,0.8727075556336981,0.9732158667934093
BRD:BRD-K00003514-342-01-9,diquafosol,600,288,-0.0673,-0.0917,0.0019,86971.0,0.87331463808985,0.9732158667934093
BRD:BRD-K60237333-001-27-1,,403,161,-0.1746,-0.1785,0.0311,32720.0,0.8736260009627541,0.9732158667934093
BRD:BRD-K09126848-003-01-9,,399,157,-0.0647,-0.0305,-0.0244,31050.0,0.8737268618803979,0.9732158667934093
BRD:BRD-K50199947-001-07-9,WH-4-023,599,287,-0.0838,-0.0805,0.0346,86523.0,0.8738436217597261,0.9732158667934093
BRD:BRD-K65786282-001-07-5,,400,162,0.0294,0.021,0.0025,32677.0,0.8740010400676136,0.9732158667934093
BRD:BRD-K83896451-001-06-7,,376,154,0.128,0.0971,0.0286,29206.0,0.8741669395695487,0.9732158667934093
BRD:BRD-K97939847-001-12-0,,389,152,0.0536,0.0724,0.0098,29305.0,0.8743139983336576,0.9732158667934093
BRD:BRD-K01950558-001-14-7,,400,160,0.1188,0.11,0.0265,32274.0,0.874365187338181,0.9732158667934093
BRD:BRD-K70505054-003-12-4,,400,162,-0.1816,-0.1762,0.0372,32676.0,0.8744529460426951,0.9732158667934093
BRD:BRD-K33127281-001-05-6,,401,155,-0.2347,-0.2504,0.0072,30809.0,0.8746279166048532,0.9732158667934093
BRD:BRD-K21548250-003-19-1,,401,155,-0.0931,-0.0747,0.0257,31346.0,0.8746279166048532,0.9732158667934093
BRD:BRD-A25004090-001-08-4,,401,159,0.2412,0.2118,-0.0229,31607.0,0.8748145672456976,0.9732158667934093
BRD:BRD-K99545815-001-06-3,,402,162,-0.8041,-0.8696,-0.0532,32286.0,0.8749830863071126,0.9732158667934093
BRD:BRD-K79759585-048-04-8,,396,157,0.1478,0.131,-0.0077,31353.0,0.8750064757753397,0.9732158667934093
BRD:BRD-A24397426-001-10-4,,364,146,0.0674,0.0806,-0.0097,26335.0,0.8750781975883825,0.9732158667934093
BRD:BRD-K68264559-045-02-4,,399,157,0.1947,0.189,-0.0004,31590.0,0.8751131833276189,0.9732158667934093
BRD:BRD-K43230258-001-01-4,,389,152,-0.0584,-0.045,0.0029,29307.0,0.875278433561684,0.9732158667934093
BRD:BRD-A70858459-001-01-7,,400,162,-0.0328,-0.0049,-0.0307,32126.0,0.8753568807073167,0.9732158667934093
BRD:BRD-K92657060-001-05-7,,402,162,-1.2232,-1.2344,0.0127,32837.0,0.8754331565297995,0.9732158667934093
BRD:BRD-K02950022-001-02-9,,401,158,0.1897,0.1893,0.0324,31949.0,0.8754569271526944,0.9732158667934093
BRD:BRD-K20995441-001-02-5,,401,155,-0.1362,-0.1199,0.0261,31344.0,0.8755558767355538,0.9732158667934093
BRD:BRD-K25991633-001-01-9,,397,157,0.1629,0.1091,-0.011,31430.0,0.8759706230352313,0.9732158667934093
BRD:BRD-K43305603-004-02-8,,401,160,0.1022,0.0805,0.0054,32351.0,0.8759953701410064,0.9732158667934093
BRD:BRD-K85649978-001-02-1,,347,125,0.262,0.2666,0.0579,21892.0,0.876020030864711,0.9732158667934093
BRD:BRD-K25943794-001-02-3,,399,157,0.1,0.0845,0.0369,31588.0,0.87603761087501,0.9732158667934093
BRD:BRD-K69608737-001-10-2,,400,162,-0.061,-0.0535,0.0446,32672.0,0.8762609780246229,0.973297943705386
BRD:BRD-K19741031-001-01-4,EUK-134,600,288,-0.2025,-0.1978,0.0187,85843.0,0.8763981778814036,0.973297943705386
BRD:BRD-K00004548-001-01-9,NS-11394,600,288,0.0291,0.0205,0.0234,85844.0,0.876618503101042,0.9733459308089344
BRD:BRD-A94993966-001-05-1,,387,154,-0.0891,-0.1335,0.0005,30054.0,0.8767280873089017,0.9733459308089344
BRD:BRD-K45551181-001-02-1,,376,154,-0.3874,-0.3081,-0.0241,28704.0,0.8771212909552539,0.9735173843064459
BRD:BRD-K74913225-001-12-4,,395,153,-0.2312,-0.2637,0.0107,30475.0,0.8771692720451894,0.9735173843064459
BRD:BRD-A43082555-001-02-9,,400,159,0.1915,0.2108,-0.0205,31534.0,0.8775225121201394,0.973518298405632
BRD:BRD-K55424922-003-02-8,,402,159,0.1163,0.1196,0.0301,32226.0,0.8775853053900508,0.973518298405632
BRD:BRD-A87673115-001-04-1,,395,153,0.1439,0.1168,0.0071,30474.0,0.8776434409957412,0.973518298405632
BRD:BRD-K06902185-003-01-7,,401,158,0.3069,0.2937,-0.0299,31414.0,0.8777492203757479,0.973518298405632
BRD:BRD-A43809092-003-02-1,,399,157,0.0783,0.0937,-0.013,31059.0,0.877886972185226,0.973518298405632
BRD:BRD-K52397688-003-06-4,,400,159,0.0176,0.0129,-0.0529,31537.0,0.8788957006230658,0.9744777608149275
BRD:BRD-K00003313-001-01-9,trabectedin,600,288,-8.5024,-8.6775,-0.0409,86940.0,0.8801449954542183,0.9752822987223739
BRD:BRD-A74208568-003-01-5,,401,158,-0.7932,-0.7298,0.0332,31420.0,0.8805013242955981,0.9752822987223739
BRD:BRD-K62971431-001-01-9,,389,152,0.0373,0.0232,-0.0572,29318.0,0.8805861013265474,0.9752822987223739
BRD:BRD-K00337317-001-06-6,,400,160,0.0714,0.0697,0.033,32260.0,0.8807468175939422,0.9752822987223739
BRD:BRD-K73991644-001-07-9,isoquercitrin,597,286,0.0329,0.0301,0.0664,85903.0,0.8808718447253969,0.9752822987223739
BRD:BRD-A45543382-001-10-0,,399,157,0.0111,0.0266,0.0218,31066.0,0.881124952685321,0.9752822987223739
BRD:BRD-K18518344-001-15-9,,399,157,-3.2682,-3.2672,0.0023,31066.0,0.881124952685321,0.9752822987223739
BRD:BRD-K25412176-001-01-9,,401,155,-0.0521,-0.0344,0.0216,30823.0,0.8811271873222765,0.9752822987223739
BRD:BRD-A99888680-001-04-6,,400,160,-0.3217,-0.2957,0.0241,32259.0,0.8812029498590452,0.9752822987223739
BRD:BRD-K87632963-001-03-0,,347,125,0.2321,0.2856,0.0279,21492.0,0.8814483709365162,0.9752822987223739
BRD:BRD-K60102752-001-02-2,,399,157,0.2269,0.2499,-0.009,31067.0,0.8815876848893381,0.9752822987223739
BRD:BRD-K29546239-001-02-3,,396,157,0.0691,0.0695,-0.0202,30834.0,0.881988692446406,0.9752822987223739
BRD:BRD-K38145871-001-01-8,,347,125,0.0096,0.0089,-0.0102,21882.0,0.882051868571968,0.9752822987223739
BRD:BRD-K73235735-001-02-7,,347,125,0.1615,0.131,-0.0289,21882.0,0.882051868571968,0.9752822987223739
BRD:BRD-A89082344-001-08-7,,389,151,-0.0109,-0.0396,-0.0333,29611.0,0.8822663521893046,0.9752822987223739
BRD:BRD-K45158365-001-11-4,,395,153,-0.1379,-0.1656,-0.0284,29971.0,0.8823875176271129,0.9752822987223739
BRD:BRD-K39023557-001-01-7,,399,159,-0.0325,-0.0203,0.0252,31975.0,0.8825384764817492,0.9752822987223739
BRD:BRD-A57592049-001-01-6,,400,159,0.1111,0.1195,0.0107,31545.0,0.8825593070710235,0.9752822987223739
BRD:BRD-A59174698-003-18-5,,400,162,0.0582,0.0496,-0.0764,32142.0,0.8825941159624237,0.9752822987223739
BRD:BRD-K31139048-001-03-2,,348,125,0.3663,0.3904,0.0504,21944.0,0.8826446576081635,0.9752822987223739
BRD:BRD-K34058848-304-03-1,,400,159,0.2755,0.2744,-0.0478,31546.0,0.8830174362303261,0.9752822987223739
BRD:BRD-K37237504-001-02-7,,403,161,0.0877,0.0523,0.0148,32699.0,0.8831008308695439,0.9752822987223739
BRD:BRD-K34098590-001-02-1,,347,125,0.2939,0.26,-0.0003,21880.0,0.8832590689464654,0.9752822987223739
BRD:BRD-K17617556-001-01-3,,347,125,0.0186,0.0317,0.0533,21880.0,0.8832590689464654,0.9752822987223739
BRD:BRD-M55321172-001-03-3,potassium-iodide,599,287,0.0575,0.0955,-0.0098,85433.0,0.8833565452674057,0.9752822987223739
BRD:BRD-K47659338-003-02-8,,399,157,0.0407,0.0045,0.0243,31572.0,0.883439016385673,0.9752822987223739
BRD:BRD-A68304895-003-02-2,,400,162,-0.2683,-0.245,0.0027,32656.0,0.8834994726717705,0.9752822987223739
BRD:BRD-K00003321-001-01-9,dalfopristin,597,286,-0.0606,-0.0452,-0.0277,84853.0,0.8839872373151876,0.9755221476010474
BRD:BRD-K41869275-001-02-8,,403,161,0.0577,0.0627,0.0432,32697.0,0.8840040904549697,0.9755221476010474
BRD:BRD-K50417881-003-17-4,,401,155,0.2949,0.2908,-0.0273,31325.0,0.8843798555777684,0.9756474126468314
BRD:BRD-K99964838-001-11-9,,400,162,-0.0612,-0.1012,0.0457,32654.0,0.884404981567194,0.9756474126468314
BRD:BRD-K04956647-003-02-5,,401,158,0.2272,0.1954,-0.0252,31429.0,0.8846321775231796,0.9757395200426233
BRD:BRD-K51265828-001-01-0,,347,125,0.1475,0.1475,0.0026,21877.0,0.8850703770860133,0.9759130521114794
BRD:BRD-K00003245-001-01-9,belizatinib,600,288,-0.7009,-0.6498,0.0452,86917.0,0.8852184779191036,0.9759130521114794
BRD:BRD-K00003443-001-01-9,AZD4635,597,286,-0.0113,-0.0125,0.0158,85883.0,0.8853229578293137,0.9759130521114794
BRD:BRD-K38183498-001-02-0,,395,153,-0.0681,-0.0797,0.0242,29978.0,0.8857108938216531,0.9759130521114794
BRD:BRD-K38473998-001-02-0,,395,153,0.115,0.1321,0.0167,30457.0,0.8857108938216531,0.9759130521114794
BRD:BRD-K00003356-001-01-9,mivebresib,597,286,-2.6711,-2.7582,0.0272,85881.0,0.8857682706194204,0.9759130521114794
BRD:BRD-A82522119-001-01-7,,402,162,-0.0594,-0.0539,0.035,32814.0,0.8857956023804193,0.9759130521114794
BRD:BRD-K67079690-001-01-2,,347,125,0.1596,0.1541,-0.0071,21500.0,0.8862782501983569,0.9762732185202762
BRD:BRD-K91405252-001-01-9,,389,151,0.144,0.132,-0.0376,29137.0,0.8866327602795421,0.9762732185202762
BRD:BRD-A30051119-002-01-8,,400,157,-0.0603,-0.0576,-0.0154,31156.0,0.886690831739219,0.9762732185202762
BRD:BRD-A97479839-003-13-3,,402,162,0.0293,0.0137,-0.015,32312.0,0.8866976345529518,0.9762732185202762
BRD:BRD-K64178227-001-09-0,,401,155,0.2622,0.259,0.0333,31319.0,0.8871694109586871,0.9764759767238589
BRD:BRD-K94176593-001-09-4,,401,155,-0.2127,-0.1942,-0.0025,30836.0,0.8871694109586871,0.9764759767238589
BRD:BRD-K02475039-001-01-0,,400,159,0.1134,0.1476,0.0286,31556.0,0.8876008550918543,0.9765263187504046
BRD:BRD-K48830578-001-01-9,,401,155,0.2533,0.2727,0.1278,31318.0,0.8876344737419413,0.9765263187504046
BRD:BRD-K00003230-001-01-9,asapiprant,600,288,-0.0021,0.0302,-0.0246,85894.0,0.8876466037301174,0.9765263187504046
BRD:BRD-K23082237-003-01-5,,401,155,-0.0525,-0.0642,0.0502,31317.0,0.8880995752144943,0.9768663722187618
BRD:BRD-K60060639-005-02-2,,401,158,0.1564,0.1607,-0.0089,31437.0,0.8883066852139657,0.9769359236480122
BRD:BRD-K60341624-001-02-2,,400,162,-0.1143,-0.1364,0.0354,32644.0,0.8889347680048991,0.9769513960565684
BRD:BRD-K00004714-001-01-9,vedaprofen,597,286,0.1098,0.1192,0.0088,84876.0,0.889109256956344,0.9769513960565684
BRD:BRD-K76911699-003-03-9,ITX5061,597,286,-0.0732,-0.0659,0.0071,84876.0,0.889109256956344,0.9769513960565684
BRD:BRD-K73425385-065-04-8,,387,154,-0.6178,-0.624,0.0094,30028.0,0.8892358411470779,0.9769513960565684
BRD:BRD-A81615860-003-01-7,,402,159,0.0083,0.0135,0.075,32200.0,0.8894473272386642,0.9769513960565684
BRD:BRD-K82122102-323-01-1,,395,153,-0.5909,-0.5858,-0.0016,30449.0,0.889511497776232,0.9769513960565684
BRD:BRD-K00003468-001-01-9,delcasertib,597,286,-0.0223,-0.0525,0.009,85864.0,0.8895548719877117,0.9769513960565684
BRD:BRD-K53814070-310-01-3,,395,152,0.036,0.0136,0.0115,30250.0,0.8897663790972308,0.9769513960565684
BRD:BRD-K17480742-001-01-1,,389,152,-0.0221,-0.0254,-0.0564,29337.0,0.8897664044184912,0.9769513960565684
BRD:BRD-K31309378-001-01-5,,396,158,-0.4194,-0.395,0.0157,31048.0,0.8898933620992363,0.9769513960565684
BRD:BRD-K75254015-001-01-9,,347,125,0.2599,0.2597,-0.0138,21506.0,0.8899034439778903,0.9769513960565684
BRD:BRD-K80129304-001-08-1,,395,153,-0.0133,-0.0244,-0.0342,29988.0,0.8904620491811804,0.9773088412919745
BRD:BRD-K86670086-001-02-5,,389,151,0.0698,0.0629,-0.0032,29594.0,0.890516907374587,0.9773088412919745
BRD:BRD-K82677201-001-01-6,,400,162,-0.1099,-0.1356,-0.0418,32160.0,0.890747707027437,0.9773162150884747
BRD:BRD-A15035311-001-01-8,,400,159,0.3096,0.3126,-0.0116,31563.0,0.8908114956086258,0.9773162150884747
BRD:BRD-K07682953-001-01-8,,389,152,-0.0458,-0.0412,-0.0329,29341.0,0.8917010271907053,0.9773407174024467
BRD:BRD-K99048103-001-18-4,,400,160,-0.2018,-0.2154,0.0072,32236.0,0.8917045670377071,0.9773407174024467
BRD:BRD-M89827113-001-01-5,,395,153,-0.7929,-0.8018,-0.0075,30444.0,0.8918881711228447,0.9773407174024467
BRD:BRD-A61793559-001-15-6,,401,158,0.2469,0.2513,0.0159,31913.0,0.8919835947175618,0.9773407174024467
BRD:BRD-K79595931-312-01-3,,396,158,-0.0819,-0.0686,0.0134,31053.0,0.8922166556374505,0.9773407174024467
BRD:BRD-K45906612-001-01-8,,389,151,0.1252,0.0968,0.0087,29590.0,0.8924599726621126,0.9773407174024467
BRD:BRD-K70912147-001-01-8,,396,162,0.0329,0.0194,0.0081,32310.0,0.8925546595246087,0.9773407174024467
BRD:BRD-K40718343-001-02-6,,402,162,-0.0718,-0.0265,-0.0293,32325.0,0.8925643705559652,0.9773407174024467
BRD:BRD-K86887724-001-10-6,,387,154,-0.7259,-0.653,0.0472,29577.0,0.8926081633866236,0.9773407174024467
BRD:BRD-A24228527-213-01-9,,400,159,0.3697,0.3419,-0.0234,32033.0,0.8926469549440864,0.9773407174024467
BRD:BRD-K03665769-001-02-9,SB-452533,599,287,-0.0032,0.0186,-0.0644,85475.0,0.8926645153781098,0.9773407174024467
BRD:BRD-A91444184-300-01-9,,389,152,-0.115,-0.1227,-0.0155,29343.0,0.8926685811003606,0.9773407174024467
BRD:BRD-K58466253-003-14-0,,399,157,0.1667,0.2064,0.0291,31552.0,0.8927050264108946,0.9773407174024467
BRD:BRD-K18574842-323-10-8,,376,154,0.172,0.1419,-0.0006,29168.0,0.892905767033869,0.9774028950765712
BRD:BRD-K69122748-001-10-1,,401,155,-0.1618,-0.1556,0.0123,30849.0,0.8932181996880875,0.9775520346238935
BRD:BRD-K00003606-380-01-9,sodium-nitroprusside,599,287,-0.1605,-0.1631,-0.0203,86435.0,0.8933299521121147,0.9775520346238935
BRD:BRD-K36741660-001-01-1,,388,150,-0.0296,-0.0473,0.0262,29317.0,0.8934787070819599,0.9775572705585736
BRD:BRD-K62240499-001-05-9,,389,152,0.0697,0.0739,-0.0079,29346.0,0.8941202111185792,0.977931498778626
BRD:BRD-K00004559-001-01-9,convallatoxin,600,288,-7.8307,-7.9008,0.0046,85924.0,0.8942740608634806,0.977931498778626
BRD:BRD-K62056274-332-01-8,,403,161,0.1432,0.1746,-0.0174,32209.0,0.8944021232916337,0.977931498778626
BRD:BRD-K78720403-001-01-6,,402,159,0.1448,0.1326,-0.0403,32189.0,0.8944734940418342,0.977931498778626
BRD:BRD-A48237631-001-04-8,,396,158,-2.1132,-1.9167,0.0359,31510.0,0.8945408746559713,0.977931498778626
BRD:BRD-K00091117-001-01-9,Omaciclovir,589,279,0.0499,0.0451,-0.0359,81711.0,0.8952956640455122,0.9780912711630034
BRD:BRD-K11196887-001-22-0,,376,154,0.091,0.0825,0.0335,29163.0,0.8953760915774286,0.9780912711630034
BRD:BRD-K45245728-335-01-4,,396,158,0.1378,0.159,0.0234,31060.0,0.8954708169816572,0.9780912711630034
BRD:BRD-K57365211-314-03-9,mangafodipir,600,288,-0.0533,-0.0746,0.0123,86870.0,0.8956004536441898,0.9780912711630034
BRD:BRD-K47608922-001-05-9,dipyrocetyl,599,287,0.033,0.0291,0.0382,86424.0,0.895770525788899,0.9780912711630034
BRD:BRD-K26530649-001-01-6,,389,151,0.1483,0.1736,0.0331,29583.0,0.8958618839391325,0.9780912711630034
BRD:BRD-K49841478-001-01-6,,389,151,-0.0178,-0.0192,0.0416,29583.0,0.8958618839391325,0.9780912711630034
BRD:BRD-K77008974-001-03-2,,401,155,0.2887,0.3365,0.0175,31300.0,0.8960120664495649,0.9780912711630034
BRD:BRD-K00090645-001-01-9,Dorzagliatin,589,279,-0.0265,-0.0409,-0.0138,81715.0,0.8962129252770653,0.9780912711630034
BRD:BRD-K81130846-001-17-4,,400,159,0.3723,0.3688,-0.0235,31575.0,0.8963195895452635,0.9780912711630034
BRD:BRD-K23301018-001-11-7,,376,154,0.2359,0.2732,0.06,29161.0,0.8963645069067225,0.9780912711630034
BRD:BRD-A97730597-003-11-5,,399,157,0.1157,0.108,0.0052,31544.0,0.8964156083133092,0.9780912711630034
BRD:BRD-K40905133-001-04-9,,387,154,-0.2263,-0.2091,0.0315,30012.0,0.896946852863275,0.978275838269761
BRD:BRD-K43330982-001-04-9,JTE-013,599,287,0.0113,0.0059,-0.0283,86418.0,0.8971021651858941,0.978275838269761
BRD:BRD-K77060810-001-01-5,,402,159,0.1788,0.1647,-0.0036,32183.0,0.8972168396392567,0.978275838269761
BRD:BRD-A11731518-001-01-7,,401,155,0.2333,0.2904,0.0562,30858.0,0.8974094858008257,0.978275838269761
BRD:BRD-K06388322-312-02-6,,401,158,0.1904,0.208,0.0398,31901.0,0.8975032915518545,0.978275838269761
BRD:BRD-K60659193-001-02-8,,347,125,0.0127,0.0277,0.023,21519.0,0.8977658325943143,0.978275838269761
BRD:BRD-K23922020-075-02-9,,403,160,0.1556,0.1442,-0.0295,32016.0,0.8978438804165766,0.978275838269761
BRD:BRD-K54729176-001-03-9,SBHA,599,287,0.024,0.0485,0.0819,86414.0,0.8979900860635329,0.978275838269761
BRD:BRD-K36395411-003-02-2,,403,161,-0.0748,-0.0625,0.0139,32666.0,0.8980231815863496,0.978275838269761
BRD:BRD-K68264559-045-04-0,,387,154,-0.0896,-0.0982,0.0103,30009.0,0.89839377428427,0.978275838269761
BRD:BRD-K26573499-300-02-1,,401,158,0.1304,0.1036,-0.0456,31459.0,0.8984237308051185,0.978275838269761
BRD:BRD-K25204779-001-01-1,,402,159,-0.1073,-0.0974,-0.0221,31738.0,0.8985889754220132,0.978275838269761
BRD:BRD-K35240538-001-26-2,,386,154,-0.3797,-0.3954,0.0217,29931.0,0.8986529237677306,0.978275838269761
BRD:BRD-K76614248-001-01-2,,389,151,0.0541,0.034,-0.0055,29577.0,0.8987793351612012,0.978275838269761
BRD:BRD-K15262564-001-15-0,,389,152,0.0561,0.0595,0.0342,29356.0,0.8989615126554354,0.978275838269761
BRD:BRD-K47492008-001-02-7,,389,152,0.0111,0.0071,0.0006,29356.0,0.8989615126554354,0.978275838269761
BRD:BRD-K00005339-001-01-9,A-381393,600,288,-0.0151,0.0078,0.0047,86854.0,0.8991389181914988,0.978275838269761
BRD:BRD-K06883221-001-01-9,,389,151,0.1817,0.1674,-0.014,29576.0,0.8992657111462327,0.978275838269761
BRD:BRD-A25625670-001-02-7,GGsTop,599,287,-0.0817,-0.0863,0.0028,86408.0,0.8993222065507875,0.978275838269761
BRD:BRD-K50905564-001-08-9,cardionogen-1,599,287,-0.042,-0.0454,0.0036,85507.0,0.8997663099420815,0.9785195928307349
BRD:BRD-K56483981-342-06-4,,403,161,0.0154,0.0224,0.0646,32221.0,0.899834512170119,0.9785195928307349
BRD:BRD-A70514680-003-11-2,,395,153,0.1693,0.1605,-0.025,30426.0,0.9004520878900071,0.9788146269523292
BRD:BRD-K00003438-001-01-9,CM-4620,597,286,-0.0372,-0.0062,0.0358,84928.0,0.9007062277629768,0.9788146269523292
BRD:BRD-K00004635-001-01-9,PF-04995274,597,286,0.0885,0.0936,0.0103,85814.0,0.9007062277629768,0.9788146269523292
BRD:BRD-A93699261-236-03-4,,376,154,0.2356,0.222,0.0054,29152.0,0.9008143448050139,0.9788146269523292
BRD:BRD-M92675308-003-07-1,,399,157,0.2531,0.2379,-0.0395,31109.0,0.9010570143811029,0.9788146269523292
