gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
PEX12,16,23,0.0985125587428307,0.1047040969562661,-0.03617936806904651,-0.6742824866571456,0.6019237505190526,179.0,0.8977659165656608,0.9902370307548932,False
INSIG1,16,23,0.0791621496218064,-0.0038725325646047,-0.03616207309810005,-0.6742651434039241,0.601940997207724,197.0,0.721166557028784,0.9676666830017335,False
BCR,16,23,0.07668183063714,0.0981354787935234,-0.036144947966172465,-0.6742479704866036,0.6019580745542585,159.0,0.4842244354918739,0.9199850495720958,False
UROS,16,23,-0.12543695966466983,-0.1864585580200582,-0.036125470234158734,-0.674228438432089,0.6019774979637716,186.0,0.9658386292978394,0.9977531885106928,False
LEPROTL1,16,23,0.17807180336212475,0.151519385667975,-0.03611340231477166,-0.6742163368705174,0.6019895322409741,201.0,0.6375634706785563,0.9520098600536838,False
SLC10A1,16,23,0.039773732309312346,0.0118179896324883,-0.03611212903459658,-0.6742150600414276,0.6019908019722344,195.0,0.7643326702073521,0.9715010150763306,False
SRL,16,23,0.0076644245992809,0.0103321710664287,-0.03602421520007903,-0.6741269014740534,0.6020784710738953,184.0,1.0,1.0,False
CLEC9A,16,23,0.15619120045411639,0.1249178206519371,-0.03595545954648448,-0.6740579548354098,0.6021470357424408,191.0,0.8527678033366721,0.9811242508376059,False
CACNB1,16,23,-0.27010172999967486,-0.2215688759262401,-0.03585395662925569,-0.6739561706366893,0.6022482573781779,157.0,0.4492725703225118,0.9122387224117029,False
ANTXR2,16,23,0.1281222672088447,0.1115410565226479,-0.03584987951918955,-0.6739520822448811,0.6022523232065021,209.0,0.4842244354918739,0.9199850495720958,False
AGRN,16,23,-0.1492802538693044,-0.133464465022683,-0.03576713076046431,-0.67386910478988,0.6023348432689514,185.0,0.9886097821056081,0.9977531885106928,False
TMBIM1,16,23,-0.08405042410106675,-0.0771850567152355,-0.03576230159364473,-0.6738642622928046,0.6023396591055152,172.0,0.742648450653948,0.9682245834333926,False
BGN,16,23,0.09015481974082235,0.0641109404703936,-0.03572598781949909,-0.6738278483370892,0.602375872698091,207.0,0.5206003415098936,0.9245126072720127,False
AP5Z1,16,23,-0.07139279693237555,-0.0666050234531456,-0.03568032159255619,-0.6737820562717041,0.6024214130865917,199.0,0.6788710496018955,0.962464479457111,False
SPTLC2,16,23,-0.07148252535272935,-0.0600717763747216,-0.03567184076567718,-0.6737735520926679,0.6024298705613135,175.0,0.808243926024425,0.9755197606158952,False
