gene,n_structural,n_contact,median_structural,median_contact,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
NDUFA2,68,142,-0.42306627196707913,-0.4943051952931471,0.12542930533203198,-0.16386027818138374,0.4147188888454477,5344.0,0.21091122390871542,,0.9059514978880614,False
GAS2L1,68,142,0.1144890387683362,0.10292490732729125,0.12546082178682735,-0.16382888672512716,0.41475053029878184,5231.0,0.3286559245616788,,0.9336754982909935,False
HTR5A,68,142,0.10697331834959209,0.10418484336012905,0.12548859203188303,-0.16380122664661592,0.414778410710382,4954.0,0.760689734898518,,0.9874807212226971,False
TEN1,68,142,-0.5240614396881609,-0.5252544421550096,0.12558955640543482,-0.16370066301105654,0.41487977582192614,5129.0,0.46582943869553894,,0.9588774658832415,False
C1GALT1C1,68,142,0.13961455704799142,0.12272297914112726,0.12565426715369485,-0.16363620927560532,0.41494474358299505,5147.0,0.4395427005226423,,0.9560398080959539,False
NDUFA1,68,142,-0.19868843755003052,-0.24216833676995014,0.1256893232292214,-0.16360129248809888,0.4149799389465417,5319.0,0.23389259388527672,,0.9087601518866515,False
PPM1J,68,142,-0.2426725968629438,-0.23297970578201277,0.1257102429688377,-0.16358045588719355,0.41500094182486896,4998.0,0.6808096839262276,,0.9840076126455899,False
ATP11A,68,142,0.01842425323648965,0.0013227615919518998,0.12584480829269187,-0.16344642567969728,0.41513604226508105,5202.0,0.36470045722215694,,0.939901393945159,False
AGMO,68,142,0.0461758814839444,0.03072946795579025,0.12586273774809575,-0.16342856756623136,0.4151540430624229,5091.0,0.5240860130747897,,0.9699158901008881,False
GOLGA7,68,142,0.06425752623576536,0.022259040562832552,0.12586388585480937,-0.1634274240282206,0.4151551957378393,5382.0,0.1791794801243839,,0.9052934661469995,False
SERTM1,68,142,-0.0243127034615144,-0.0317437812124697,0.12593202520547384,-0.16335955590146353,0.4152236063124112,5140.0,0.449662740243584,,0.9573935132108343,False
RAP1GAP,68,142,0.0397054228272711,0.0109761587353741,0.12598025781534958,-0.16331151536668556,0.41527203099738474,5066.0,0.5643534466676603,,0.9699546146014512,False
GABPB2,68,142,-0.2227087740727883,-0.2184978295197326,0.12598764931156517,-0.16330415331186457,0.41527945193499494,4903.0,0.8565217483799824,,0.9912380566425227,False
HUS1B,68,142,0.15592707519317134,0.13989765694999584,0.12599246938838968,-0.1632993524350295,0.4152842912118089,5384.0,0.17761352242576622,,0.9051513125154951,False
ANKRD34B,68,142,-0.10188278311798354,-0.11955133834443175,0.12609956976535236,-0.1631926788641,0.4153918183948047,5284.0,0.26896459986081944,,0.9225755148159475,False
DNAJB4,68,142,0.01766512707262565,-0.00212012567737435,0.12612923016294278,-0.1631631367302612,0.4154215970561468,5136.0,0.4555044300495982,,0.9584695216135746,False
VN1R1,68,142,0.0216969802708453,-0.00034659191789148964,0.12615187194500488,-0.16314058524558528,0.41544432913559504,5553.0,0.07869910747619357,,0.8579174770233712,False
NDUFS2,68,142,-0.4184347686186308,-0.44894386747292686,0.12615508615585141,-0.1631373838546012,0.415447556166304,5253.0,0.3029084302389554,,0.9275093479214008,False
ABCG5,68,142,0.056742828034680254,0.021094688791977498,0.12617956731233382,-0.16311300035177767,0.4154721349764453,5612.0,0.05724031230121744,,0.829059806036454,False
MRPL9,68,142,-0.44470770271433746,-0.5001896443323053,0.12617962448624706,-0.16311294340594937,0.41547219237844346,5119.0,0.4808023699601932,,0.9588774658832415,False
DNM2,68,142,-1.1556347865669503,-1.2551919958281006,0.12621580369842944,-0.163076908544868,0.4155085159417269,5126.0,0.47029392627307987,,0.9588774658832415,False
FAM174C,68,142,-0.1108644169664645,-0.12308691033004965,0.12624536694141922,-0.163047463286656,0.41553819716949447,5127.0,0.4688031437092075,,0.9588774658832415,False
PTGR3,68,142,0.00973011803687525,0.0008185762862436001,0.1262481532351372,-0.16304468811425835,0.41554099458453275,5286.0,0.2668680931751276,,0.9224237213384258,False
ZNHIT1,68,142,-0.2916684105769076,-0.34841762854347375,0.12625494122286973,-0.16303792722138777,0.41554780966712723,5126.0,0.47029392627307987,,0.9588774658832415,False
HLA-C,68,142,-0.31295727473488305,-0.32769318026179217,0.12625790960344724,-0.1630349706898246,0.41555078989671906,5067.0,0.5627145727912296,,0.9699158901008881,False
ANKS3,68,142,-0.0720878394187598,-0.07727017305467335,0.12630057505098896,-0.1629924755825372,0.41559362568451513,4994.0,0.6879409504258376,,0.9843962319117143,False
IL19,68,142,0.10791108268116956,0.07121044180268199,0.1263102303806024,-0.16298285880944952,0.41560331957065433,5313.0,0.23966280301628207,,0.9113337584573094,False
GAK,68,142,-0.4679489095739756,-0.5177902116606683,0.1263174431154141,-0.16297567487909553,0.4156105611099237,5109.0,0.4960336781164778,,0.96416042084624,False
CISD3,68,142,-0.052647566264625245,-0.06775171600344215,0.12638999059246797,-0.16290341721573887,0.4156833984006748,5016.0,0.6490786046772713,,0.9787764859709739,False
ZNF304,68,142,0.1260730867663958,0.1098272979486375,0.12639605819470495,-0.16289737385997333,0.41568949024938323,5416.0,0.1539260549565696,,0.8957816840172166,False
DGAT2L6,68,142,0.09562977205590395,0.09446546068834241,0.1264323985907539,-0.16286117870646033,0.4157259758879681,5101.0,0.5084016345432176,,0.9678316477322447,False
NRG3,68,142,0.023410683862863553,0.013522459019022149,0.12643549917846028,-0.16285809051287722,0.41572908886979776,5120.0,0.47929337621158197,,0.9588774658832415,False
BNIP3L,68,142,0.16855250003688435,0.1606703987747001,0.1265514468066366,-0.16274260658536616,0.41584550019863936,5141.0,0.44820898257193265,,0.9573935132108343,False
TLE3,68,142,-0.06357774388732751,-0.07630818190154225,0.12668386103706475,-0.162610722428215,0.4159784445023445,4977.0,0.7185527186338352,,0.9864009185288087,False
SKP1,68,142,-1.2341746477767053,-1.2798555765375752,0.1266933529368073,-0.16260126854717252,0.41598797442078717,5238.0,0.3203139164919143,,0.9320281313891438,False
BMP6,68,142,-0.0410864676852923,-0.05452650564502795,0.1267141689030935,-0.16258053596677313,0.41600887377296014,5189.0,0.38163092880072735,,0.9416573805319722,False
WDR83OS,67,140,-0.264548010264226,-0.27245142133332734,0.1267459890994803,-0.16466996609984177,0.4181619442988024,5152.0,0.2524016525568159,,0.9142008971523761,False
PPP4C,68,142,-1.0760879514155786,-1.1630320918263588,0.12675294069955276,-0.1625419195212345,0.41604780092034,5288.0,0.26478285452759953,,0.9224237213384258,False
TRADD,68,142,0.0104127789872595,-0.0073936070864995,0.12675888092267323,-0.1625360031036045,0.41605376494895097,5103.0,0.5052945594835092,,0.966137422275411,False
SLC39A9,68,142,-0.05588531782337905,-0.0510437527252367,0.126787654469244,-0.16250734488300794,0.41608265382149595,5071.0,0.5561821464905391,,0.9699158901008881,False
RASL11B,68,142,0.0072385641624506504,-0.02203611793623915,0.12678843233021048,-0.16250657014011416,0.4160834348005351,5278.0,0.2753218380905792,,0.922756201489505,False
BOP1,68,142,-1.3407352091818705,-1.3705085276841618,0.12679781735244725,-0.1624972227394498,0.4160928574443443,5187.0,0.38427777091113524,,0.9427811108505699,False
PER2,68,142,-0.1166169677090638,-0.14142383265872133,0.12681539183930504,-0.16247971871060293,0.416110502389213,5181.0,0.39228544201799886,,0.9437904549610543,False
CLIP4,68,142,0.12724234459112335,0.10918561812009465,0.12682991316674777,-0.1624652556080808,0.4161250819415764,5344.0,0.21091122390871542,,0.9059514978880614,False
INMT,68,142,0.0033891340235731003,-0.0267172905214397,0.12683277304880786,-0.16246240719382876,0.4161279532914445,5321.0,0.2319912505315861,,0.9087601518866515,False
PKD2L2,68,142,0.07711805047343934,0.06673695871676999,0.12686355366415908,-0.16243175002165217,0.4161588573499703,4959.0,0.7514639356901198,,0.9874807212226971,False
FBN3,68,142,-0.16698145382667068,-0.16448508897774183,0.12687703633288658,-0.16241832143349724,0.4161723940992704,5103.0,0.5052945594835092,,0.966137422275411,False
FOLR2,34,50,0.044611294620644504,0.06789480146547736,0.12693509611297704,-0.30916315592185284,0.5630333481478069,879.0,0.7950815332117155,,0.990278247765461,False
CEP112,68,142,-0.0076001260133984,-0.03190000837406605,0.1269672730626253,-0.16232844680160266,0.4162629929268533,5215.0,0.3482472663303867,,0.9336754982909935,False
ODAD2,68,142,0.0361930099567124,0.027490759080988247,0.12696888569892167,-0.16232684063875719,0.41626461203660053,4979.0,0.714926654749442,,0.9863314492815453,False
TARBP2,68,142,-0.15056052171349632,-0.18700810823839545,0.1269892638714961,-0.16230654427539418,0.4162850720183864,5377.0,0.18313925405844622,,0.9052934661469995,False
S100A3,68,142,0.0144718542238732,0.006667921253714499,0.1270378229908551,-0.16225818015191668,0.41633382613362685,5166.0,0.4127426845370398,,0.9488887979235613,False
CNOT11,68,142,-0.18738677678629323,-0.19045725456938006,0.1270758615135966,-0.1622202944301213,0.41637201745731445,5203.0,0.36341784474936345,,0.9393751440393305,False
DENND2A,68,142,-0.0705984031646591,-0.08577356853448159,0.12712628245289928,-0.16217007610237935,0.41642264100817794,5342.0,0.21268732674727042,,0.9063200721756068,False
PYY,68,142,-0.0163804740656218,-0.0602179019601496,0.12714113981268352,-0.16215527846073127,0.4164375580860983,5227.0,0.3334854643372799,,0.9336754982909935,False
CD33,68,142,0.01076664943164675,0.0028291409784139496,0.12714287514613956,-0.16215355010278312,0.4164393003950623,5214.0,0.3494958894707362,,0.9341041258259296,False
SLC25A20,68,142,-0.0982622397993098,-0.1452454436879122,0.12718803743477486,-0.16210856938610885,0.41648464425565856,5454.0,0.1290088392766928,,0.8890305522945344,False
BTRC,68,142,-0.109918941983989,-0.11926882420286815,0.127291921619517,-0.16200510310511326,0.4165889463441472,5241.0,0.3167815201244095,,0.9319457649468067,False
NDRG3,68,142,-0.017308877172387,-0.0164708638938299,0.12732039263351233,-0.16197674668335074,0.41661753195037543,5045.0,0.5992895148038933,,0.9733516984786648,False
ZNF839,68,142,-0.09480795823983315,-0.09744478153754049,0.12736148722769278,-0.1619358175348289,0.4166587919902145,5027.0,0.62999178424514,,0.9763246020990595,False
TAL1,68,142,-0.12511599958182865,-0.12118262437835445,0.12736971419830123,-0.16192762369217134,0.4166670520887738,5220.0,0.3420467546127973,,0.9336754982909935,False
MAST1,68,142,-0.1793213229756416,-0.20361027683452348,0.1274061812663966,-0.16189130349354777,0.416703666026341,5083.0,0.5368097274935146,,0.9699158901008881,False
CRYM,68,142,0.00826018511472525,0.0039935197083530004,0.1274352342680544,-0.16186236753158137,0.4167328360676902,5061.0,0.5725820977946774,,0.9699546146014512,False
ACER3,68,142,0.11466201568344235,0.1016923546617664,0.12745999776759628,-0.16183770381254917,0.41675769934774176,5175.0,0.4003934864271249,,0.9447895256118932,False
KCNK16,68,142,0.05159151227963945,0.0668953250310294,0.12746945006842297,-0.16182828960334084,0.4167671897401868,4970.0,0.7312934461475433,,0.9869046201617296,False
GPR88,68,142,-0.0214824580712526,-0.02023871874149985,0.12750626614202262,-0.1617916219209026,0.4168041542049479,5003.0,0.6719356317735223,,0.9818660103765813,False
RAE1,68,142,-1.4427580709989132,-1.5065736079940784,0.12758796201421996,-0.16171025548552098,0.4168861795139609,5130.0,0.46434652450705494,,0.9588774658832415,False
SRMS,68,142,0.023600992880464702,0.04753607096976275,0.12758865227764596,-0.1617095680064645,0.4168868725617564,4905.0,0.8527134581470698,,0.9911056805411732,False
CCDC88C,68,142,0.02079836597009485,0.02160188217600155,0.12764493603071053,-0.16165351134017292,0.416943383401594,4762.0,0.8736991735802192,,0.9932982425479907,False
KLHDC10,68,142,-0.02483104134540475,-0.0428653377101725,0.12767831694662954,-0.1616202651527028,0.4169768990459619,5217.0,0.3457585383575805,,0.9336754982909935,False
TMEM64,68,142,-0.1135574296367705,-0.12792039878211825,0.1276817817548312,-0.16161681433080038,0.41698037784046277,5327.0,0.2263531344172829,,0.9077498716772963,False
SLC6A2,68,142,-0.06758495212763445,-0.0737527547774845,0.12769715721392216,-0.16160150094198789,0.4169958153698322,5104.0,0.5037447808573516,,0.966137422275411,False
PDZD9,68,142,-0.05876327085568405,-0.073572410744928,0.12770255296774627,-0.1615961269724326,0.4170012329079251,5371.0,0.18797613608048402,,0.9052934661469995,False
PIGB,68,142,-0.13645726296768895,-0.15981155390408344,0.12772615702102993,-0.1615726182265592,0.41702493226861903,5214.0,0.3494958894707362,,0.9341041258259296,False
CKAP5,68,142,-2.0137492543154485,-2.0144327960740807,0.12773376490075875,-0.1615650410693402,0.41703257087085766,5069.0,0.5594437330617561,,0.9699158901008881,False
ANKEF1,68,142,0.09444482224869186,0.10240791351390885,0.1277357128123828,-0.16156310102416124,0.4170345266489268,5036.0,0.6145562284282553,,0.9740124926272851,False
NARS1,68,142,-1.923002596071257,-1.9348254634570523,0.1277362095082921,-0.16156260633412758,0.4170350253507118,5132.0,0.461388593133672,,0.9588774658832415,False
COQ2,68,142,-0.43760352526224044,-0.49077470693902975,0.12777217458852755,-0.16152678651733057,0.4170711356943857,5498.0,0.10420403453662136,,0.8747571264856457,False
AP5Z1,68,142,-0.00567063496769725,-0.02018026788485465,0.12778082026294846,-0.16151817576898986,0.4170798162948868,5185.0,0.3869358142383943,,0.9427811108505699,False
OR10H3,56,127,0.0435657901743194,0.0406825006624525,0.12783891480148404,-0.18683030302665962,0.44250813262962774,3877.0,0.33177691555743727,,0.9336754982909935,False
BLOC1S4,68,142,0.02966946550223035,0.0040319694852999,0.12784149465457648,-0.1614577465511173,0.41714073586027023,5495.0,0.10576506888745078,,0.8747571264856457,False
DZIP3,68,142,0.03482958370123185,0.02881383009887165,0.12787172622706644,-0.16142763718206687,0.41717108963619975,5108.0,0.4975708433871364,,0.9647429490457119,False
PRG2,68,142,0.00859825847528405,0.00983933552052885,0.12791479735557762,-0.16138474020745294,0.41721433491860815,4985.0,0.7040872938556356,,0.9851727870562155,False
GJC3,68,142,-0.12985989031401318,-0.1515623166890846,0.12793577524308797,-0.16136384716318125,0.4172353976493572,5332.0,0.22172993431915156,,0.9077498716772963,False
SLC27A3,68,142,-0.07418529647259305,-0.0976177464375082,0.12798616851750466,-0.16131365775672607,0.4172859947917354,5286.0,0.2668680931751276,,0.9224237213384258,False
TMCC1,68,142,0.00761309419721575,-0.00849255720842545,0.12799363060577362,-0.16130622586343923,0.4172934870749865,5209.0,0.35578155962629,,0.9371998157277811,False
ABLIM1,68,142,0.0236896914528903,0.028717598974546447,0.12802028480514185,-0.1612796795333585,0.4173202491436422,5022.0,0.6386380059920704,,0.9775695601187734,False
CD163,68,142,0.03791000437576445,0.00401824412724715,0.12805191735892613,-0.16124817502530736,0.4173520097431596,5426.0,0.1470392710548539,,0.8957816840172166,False
ATP23,68,142,-0.37514973965056125,-0.3883463772839998,0.1280619045133059,-0.1612382283045894,0.4173620373312012,5012.0,0.6560776731032466,,0.9812556783375721,False
SLC30A7,68,142,-0.14132880166018263,-0.124868762202686,0.1280715312412898,-0.1612286405540362,0.41737170303661586,4908.0,0.8470074815577563,,0.9911056805411732,False
GRM8,68,142,0.0171806337888353,0.00467494149739405,0.12807665560603912,-0.16122353693839872,0.41737684815047693,5161.0,0.41969979679503455,,0.9488887979235613,False
CHCHD6,68,142,0.06517627887988556,0.04636776891684885,0.12822145905567348,-0.16107932015629486,0.4175222382676418,5225.0,0.3359173191255588,,0.9336754982909935,False
CHRNB2,68,142,-0.01638807146030705,-0.030522608270290748,0.12826751277421972,-0.16103345316192458,0.417568478710364,5073.0,0.5529298635226387,,0.9699158901008881,False
HINT3,68,142,-0.0063363937271087006,0.0109008236974799,0.1283152875156936,-0.1609858721932232,0.4176164472246104,5018.0,0.6455906062788426,,0.9784489127099688,False
RXRG,68,142,-0.01774079355487525,-0.0364831243384115,0.12835244004668903,-0.16094887040145303,0.4176537504948311,5069.0,0.5594437330617561,,0.9699158901008881,False
LRRIQ1,68,142,0.00143176579217075,0.00259687741211315,0.12843066401986786,-0.16087096394936085,0.41773229198909656,5017.0,0.6473336373586727,,0.9784489127099688,False
TUT1,68,142,-1.8430422375049658,-1.8393635817649527,0.12844316130764327,-0.1608585174075608,0.41774484002284734,4978.0,0.7167388884802037,,0.9864009185288087,False
INPP5E,68,142,0.0091580844820544,-0.018509996761690052,0.1284807153844156,-0.1608211158509947,0.41778254661982595,5120.0,0.47929337621158197,,0.9588774658832415,False
PLAG1,68,142,0.0415683222635454,0.03317941153959965,0.12853402621278057,-0.16076802161293605,0.4178360740384972,5092.0,0.5225064876985461,,0.9699158901008881,False
L3HYPDH,68,142,-0.1459485632103071,-0.1401855339186387,0.12855321208567985,-0.16074891371001473,0.4178553378813744,5058.0,0.5775464777748874,,0.9702066603879994,False
TAS2R38,68,142,-0.01585240940772,-0.02212456895013925,0.12856698064421315,-0.16073520111305137,0.41786916240147765,5190.0,0.38031171287840193,,0.9416417182577499,False
IFT27,68,142,0.0692204913927381,0.064732253237531,0.12869374106575307,-0.16060895618354562,0.41799643831505173,5167.0,0.4113595078464817,,0.9488887979235613,False
TTC8,68,142,0.0669584217009598,0.05428908177819565,0.1287006767114083,-0.16060204875746178,0.4180034021802784,5379.0,0.1815476323516647,,0.9052934661469995,False
CCDC107,68,142,-0.3797429417824155,-0.39456332898353763,0.12874576231416573,-0.16055714663481885,0.4180486712631503,5084.0,0.5352108079842008,,0.9699158901008881,False
