gene,n_R175H,n_other_mut,median_R175H,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
RDH16,29,766,-0.0168391979554399,-0.043374127070040305,0.19647493978836766,-0.17443248858337634,0.5673823681601117,12579.0,0.22542868305229768,,0.9664802925210778,False
USP36,29,766,-1.0373749127789424,-1.1014361575821754,0.19650595667231846,-0.17440151139783544,0.5674134247424724,12413.0,0.28216515310688894,,0.9703041375622421,False
TKFC,29,766,-0.1433182951583654,-0.1459736927339954,0.19657143302176003,-0.17433611887192588,0.5674789849154459,12367.0,0.29946865384247456,,0.9703041375622421,False
HSP90AA1,29,766,-0.2053353191178529,-0.24336240550140953,0.19667668845417982,-0.1742309982471392,0.5675843751554989,12798.0,0.16373157626753565,Chaperone,0.9641225477761958,False
FST,29,766,-0.0225840556370758,-0.02862740278749305,0.19672442475734805,-0.17418332310679926,0.5676321726214953,12003.0,0.460690048749715,,0.9804894932204153,False
MAPK4,29,766,0.0816669581373212,0.0784380533842468,0.19672651837577806,-0.17418123217118767,0.5676342689227438,11321.0,0.8603875410996291,,0.9956646945825633,False
LY6E,29,766,0.0661096872506162,0.0466927188674792,0.19675292631806632,-0.17415485807118972,0.5676607107073224,12317.0,0.31906378999464036,,0.9703041375622421,False
TNNT3,29,766,0.1572738275990102,0.13520200860438064,0.19680342885322377,-0.17410442026865225,0.5677112779750998,12581.0,0.22479879308717654,,0.9664802925210778,False
GJC1,29,766,-0.068466707329114,-0.1122805304149859,0.1968934124524986,-0.17401455204877356,0.5678013769537708,12921.0,0.13518670778476194,,0.9641225477761958,False
CCER1,29,766,0.0311771068325548,0.0073611862015968005,0.19693892370232108,-0.1739690991747722,0.5678469465794144,12131.0,0.39914053236466873,,0.9749337809332346,False
KLHL25,29,766,-0.0235231206544311,-0.0202663154264438,0.19696628754583073,-0.17394177043647774,0.5678743455281392,12007.0,0.45868964866642936,,0.9804894932204153,False
TGIF1,29,766,-0.0416581113320679,-0.11310542973552015,0.19697503526466248,-0.17393303394116738,0.5678831044704924,13073.0,0.10540964440380403,,0.9641225477761958,False
SCN1A,29,766,0.0806660066612978,0.0544028107151432,0.19707344592583706,-0.1738347495774231,0.5679816414290972,12448.0,0.2694625249500131,,0.9701734918790057,False
POTEE,24,666,0.15578675911666015,0.16843875963826685,0.1971091086599145,-0.2102444127056724,0.6044626300255014,8476.0,0.61428192251534,,0.986212119076938,False
DENND5A,29,766,0.0067824625625224,-0.03740779364680035,0.19713167253894373,-0.1737765977203717,0.5680399427982592,12598.0,0.21949545742196186,,0.9646502566257839,False
ART5,29,766,0.0572337486145575,0.0458075300267572,0.19713729071857342,-0.17377098675498479,0.5680455681921316,12059.0,0.433131800938652,,0.9792568809268654,False
KLK12,29,766,0.0762641637553408,0.05292921770929765,0.19717695987280592,-0.17373136854532467,0.5680852882909365,12356.0,0.3037091726744807,,0.9703041375622421,False
ELOVL5,29,766,0.0584002039613707,0.028435245491615198,0.19718721936504902,-0.17372112223036223,0.5680955609604603,12671.0,0.19774314693280692,,0.9641225477761958,False
TMEM130,29,766,-0.0121040585824758,-0.0354210146993058,0.19726467424854852,-0.1736437668519428,0.5681731153490398,12353.0,0.3048725682272908,,0.9703041375622421,False
NAA25,29,766,-0.5927805097552747,-0.6874012619347937,0.1973127676839035,-0.17359573522112554,0.5682212705889325,12888.0,0.14243802235581945,,0.9641225477761958,False
PDE6D,29,766,0.0233389399101244,-0.022886202724861998,0.197486774852936,-0.17342195179327277,0.5683955014991448,12896.0,0.1406532816047901,,0.9641225477761958,False
KCNV2,29,766,0.116260231992418,0.1087002384514262,0.19751491119496398,-0.17339385164791107,0.568423674037839,11637.0,0.662690893019088,,0.9890288103802586,False
PRELID3B,29,766,-1.6497091529321717,-1.5954717078556886,0.19753093686573545,-0.17337784659604819,0.5684397203275191,11783.0,0.5778858293918916,,0.9839893271275432,False
RNF34,29,766,-0.0267921223688846,-0.05246441577667135,0.1975413160617216,-0.17336748075500935,0.5684501128784525,11912.0,0.507493596717157,,0.9804894932204153,False
HES1,29,766,-0.0418414761833027,-0.0886791082362729,0.19762876888094327,-0.17328014048947765,0.5685376782513643,12299.0,0.32631900080423837,,0.9703041375622421,False
ZNF382,29,766,-0.0318095055843324,-0.0534865660096567,0.1976519812189849,-0.17325695803458294,0.5685609204725527,13088.0,0.10277814828975528,,0.9641225477761958,False
PLAAT2,29,766,0.0266297212862698,-0.0329303517952764,0.19767781248108574,-0.173231160031308,0.5685867849934795,13223.0,0.08137824477374994,,0.952067267587898,False
NME3,29,766,-0.0372504746084569,-0.0609571066275013,0.19768915055634748,-0.17321983655566206,0.568598137668357,12140.0,0.3950074931426768,,0.9749337809332346,False
GPIHBP1,29,766,-0.1204828334983987,-0.15560279082001996,0.1976971656923199,-0.17321183174098556,0.5686061631256254,12151.0,0.38999129118007525,,0.9749337809332346,False
CNTD1,29,766,0.0149576871571092,0.0088928180406153,0.19771158432829017,-0.17319743167331492,0.5686206003298953,12494.0,0.2533726190619341,,0.9690040735316359,False
COPS7B,29,766,0.1141478393452597,0.08278068022736575,0.19774404621394925,-0.17316501159698072,0.5686531040248792,12271.0,0.3378162802631355,,0.9703041375622421,False
PCTP,29,766,0.0266934405605027,0.00138473704550225,0.19776356794248423,-0.17314551501478237,0.5686726508997508,12468.0,0.2623827510959337,,0.9701734918790057,False
ALKBH2,29,766,0.0831623084360441,0.0466637920204932,0.19787479941905986,-0.1730344268650755,0.5687840257031952,12861.0,0.1485900314573701,,0.9641225477761958,False
LIG1,29,766,-0.2353925617653986,-0.2907865268620943,0.1979069501973397,-0.17300231752955422,0.5688162179242336,12603.0,0.21795288316122519,,0.9646502566257839,False
RAB2B,29,766,-0.0165715529563107,-0.0410309293977228,0.1979131240349604,-0.17299615165085816,0.568822399720779,12474.0,0.26028410001352686,,0.9701628702364891,False
STATH,29,766,0.1493078197382513,0.14758534044389784,0.1979349158121326,-0.17297438796826312,0.5688442195925283,11939.0,0.49335149773063824,,0.9804894932204153,False
ANKEF1,29,766,0.1259187260000969,0.10141730848349645,0.19796530382100844,-0.17294403914163078,0.5688746467836476,12303.0,0.32469753739187257,,0.9703041375622421,False
PLD5,29,766,0.0855620733564019,0.05288714810817505,0.19802888572304908,-0.17288053924142496,0.5689383106875231,12905.0,0.13866605805249144,,0.9641225477761958,False
HIC2,29,766,-0.0600601585914059,-0.0688435267607515,0.19816086566271354,-0.17274872960082246,0.5690704609262496,12041.0,0.44188417813322645,,0.980106609002037,False
MSI1,29,766,-0.0611433469449639,-0.0826748584460377,0.19822172594734327,-0.17268794788488045,0.5691313997795671,12379.0,0.29488789100924584,,0.9703041375622421,False
DNPH1,29,766,-0.0181949605366854,-0.046384093535215803,0.19822529805345296,-0.17268438039099504,0.569134976497901,12842.0,0.15303943412066873,,0.9641225477761958,False
RLIG1,29,766,-0.0138138880195854,-0.0283845554373178,0.19832661077673283,-0.1725831985150417,0.5692364200685074,12587.0,0.22291667091859368,,0.965401187056068,False
PDE6B,29,766,-0.0147248086373414,-0.0211250084525565,0.19833989572022373,-0.17256993073426516,0.5692497221747126,12423.0,0.27849508599792827,,0.9703041375622421,False
ZNF236,29,766,-0.1825027459303528,-0.2758512481745705,0.19835791270056502,-0.17255193703175514,0.5692677624328852,12265.0,0.3403134382826768,,0.9703041375622421,False
ZNF737,29,766,0.0301343316909291,0.015624687593543699,0.19848160502344156,-0.17242840457567074,0.5693916146225538,12152.0,0.3895372012872853,,0.9749337809332346,False
ARHGAP25,29,766,0.0282398884662126,0.02855466474729195,0.19860845420185216,-0.17230171944758174,0.569518627851286,11777.0,0.5812685393126071,,0.9839893271275432,False
PITPNM2,29,766,-0.0844743419177264,-0.09753752367633389,0.19870341209225223,-0.17220688443198573,0.5696137086164902,12376.0,0.2960286562229053,,0.9703041375622421,False
SSBP3,29,766,-0.3705029001468208,-0.4052398197681435,0.1987085296587024,-0.17220177348929533,0.5696188328067001,12538.0,0.23862005821643328,,0.9664802925210778,False
CRACDL,29,766,-0.1601583853430529,-0.19858277811891045,0.19876316968752022,-0.17214720419269186,0.5696735435677323,12554.0,0.23340881582281803,,0.9664802925210778,False
EFCAB6,29,766,0.0758526542732877,0.0594100489172981,0.19881674367081448,-0.17209369958047088,0.5697271869220999,12430.0,0.2759454497644449,,0.9703041375622421,False
RAI1,29,766,-0.0276881435998377,-0.043791498684055755,0.19888655069488384,-0.17202398297510188,0.5697970843648695,12315.0,0.31986467024863086,,0.9703041375622421,False
EGLN1,29,766,-0.0947655560446014,-0.17218523219963722,0.1989164207246869,-0.17199415164463816,0.569826993094012,12358.0,0.3029352164589173,,0.9703041375622421,False
SLC41A1,29,766,0.0637262560626209,0.038572948695575954,0.19908208441540245,-0.17182870269172149,0.5699928715225264,12027.0,0.4487610185903814,,0.9804720146635957,False
ZFHX3,29,755,0.087233588057956,0.0358114013612552,0.19912193420125768,-0.171889197717845,0.5701330661203603,12258.0,0.2736928305682206,,0.9703041375622421,False
FUT5,29,766,-0.061636332534846,-0.07454608797495266,0.19915597866824286,-0.17175490428024187,0.5700668616167276,12546.0,0.2360042623862868,,0.9664802925210778,False
ABTB1,29,766,0.0694812382922474,0.0474125051546546,0.19922459054762845,-0.17168638142276402,0.5701355625180209,11873.0,0.5282907657391333,,0.9825517809841715,False
MTA3,29,766,0.0644193455726943,0.025260781175467102,0.19924115974313664,-0.1716698337298961,0.5701521532161694,12546.0,0.2360042623862868,,0.9664802925210778,False
SPDYE4,29,766,-0.0162622202509006,-0.04574279719453765,0.19931639113329513,-0.17159469999360055,0.5702274822601908,12708.0,0.18734013396457694,,0.9641225477761958,False
RBMXL3,29,766,0.062329360048249,0.059175439442186506,0.19937994446227247,-0.17153122918852287,0.5702911181130679,12066.0,0.42975537220865245,,0.9785325179775679,False
PARP10,29,766,-0.0437325086565662,-0.08662801495145861,0.19938610098547388,-0.17152508066095407,0.5702972826319018,12486.0,0.25612171849428256,,0.9690040735316359,False
PALM,29,766,-0.0673482760609973,-0.08700419600270964,0.1993944184366724,-0.17151677401223195,0.5703056108855767,12240.0,0.35084517798898174,,0.9703041375622421,False
FGF22,29,766,0.0580349947196982,0.05248393101033895,0.19942642493116636,-0.17148480909109137,0.5703376589534241,12021.0,0.45172673024454224,,0.9804894932204153,False
MCRS1,29,766,-0.6023834105150269,-0.6307067286955186,0.19942645363058006,-0.1714847804289585,0.5703376876901186,12402.0,0.2862399505982772,,0.9703041375622421,False
HCST,29,766,-0.043759181332877,-0.0383186708449489,0.19943260935873877,-0.17147863269726346,0.570343851414741,12089.0,0.4187696127339521,,0.9772080624653837,False
POPDC3,29,766,0.1174376012271057,0.09267301919990815,0.19946640550160738,-0.17144488046092737,0.5703776914641421,12312.0,0.32106845372842874,,0.9703041375622421,False
KCNJ1,29,766,0.1308489391661404,0.12072188268394825,0.1994796198083381,-0.171431683323692,0.5703909229403682,11956.0,0.48455668159071374,,0.9804894932204153,False
FAM174B,29,766,0.0932371103259349,0.06888771664759405,0.1994888355034671,-0.17142247960329063,0.5704001506102249,12492.0,0.2540579597485678,,0.9690040735316359,False
FAHD1,29,766,-0.0369095553933585,-0.00587136023939055,0.19956292365855913,-0.1713484877372556,0.5704743350543738,11730.0,0.6080812802960438,,0.9855390794750544,False
DNM2,29,766,-1.10946845682247,-1.2137990592852392,0.19967393322664684,-0.17123762251020563,0.5705854889634994,12227.0,0.356402463247777,,0.9703041375622421,False
RFWD3,29,766,-0.2372558591000708,-0.2730524003040784,0.1996883111488757,-0.17122326328884724,0.5705998855865986,12521.0,0.24424639409980375,,0.9690040735316359,False
ANKRD34C,29,766,0.0059853853661828,-0.02537085291437495,0.19971300759825483,-0.17119859896443368,0.5706246141609433,12422.0,0.2788606241553395,,0.9703041375622421,False
NUDT16,29,766,-0.0148345498772422,-0.0051511373405668005,0.19972889297642926,-0.17118273425194425,0.5706405202048028,11532.0,0.726562181003638,,0.9908924792357967,False
GALNT7,29,766,0.1067556038914576,0.09062504100543961,0.19974623131134567,-0.17116541847477518,0.5706578810974665,12213.0,0.362448915466586,,0.9703041375622421,False
HES4,29,766,0.0131732787278263,-0.024405387308095848,0.19976226812288392,-0.1711494025294014,0.5706739387751693,12327.0,0.31507909400302103,,0.9703041375622421,False
HAGH,29,766,-0.0855173516315145,-0.11398754173537105,0.19983456916315118,-0.1710771955838199,0.5707463339101222,12201.0,0.36768240722687084,,0.9714592233657159,False
HMG20A,29,766,0.0392168652495319,0.0313679134691507,0.19993897766862959,-0.17097292301866726,0.5708508783559264,11950.0,0.48765099714915305,,0.9804894932204153,False
ABCE1,29,766,-1.8774753816403609,-1.8721652941447238,0.19994463274344243,-0.170967275308812,0.5708565407956969,12186.0,0.3742900907077853,,0.974311800525045,False
ATP6V1G2,29,766,-0.061830694293898,-0.07448919000345666,0.19995952187326657,-0.17095240557102823,0.5708714493175614,12382.0,0.2937500750556794,,0.9703041375622421,False
HDAC9,29,766,0.1427826370194665,0.12390690902806564,0.20007750750469633,-0.17083457365857624,0.5709895886679689,12499.0,0.2516649033471945,,0.9690040735316359,False
TBC1D14,29,766,0.042019285258367,0.02103921561203185,0.200080965438896,-0.1708311202309538,0.5709930511087458,12196.0,0.36987685068882425,,0.9717599721174077,False
SELENOS,29,766,0.0146566714966796,-0.0148546123142033,0.20008508052018564,-0.1708270105127745,0.5709971715531458,12564.0,0.23019305286901393,,0.9664802925210778,False
CRELD2,29,766,0.0385448660228955,0.02414078252225725,0.20015028957463338,-0.17076188645880913,0.5710624656080758,12479.0,0.25854412006865957,,0.9701628702364891,False
GRM7,29,766,-0.0629883695999192,-0.0700837651301903,0.20018978913615415,-0.1707224383987182,0.5711020166710266,12127.0,0.4009857619044064,,0.9751899764963937,False
SP9,29,766,-0.1300013272399092,-0.14514562064318604,0.20019082033720398,-0.17072140854233397,0.5711030492167419,12257.0,0.3436613326716563,,0.9703041375622421,False
PANX3,29,766,0.0892948323839393,0.0766134061888836,0.20020378305628742,-0.17070846272696796,0.5711160288395428,11573.0,0.7013654205033999,,0.9908924792357967,False
FKBP15,29,766,0.0700410586240001,0.052388393576702844,0.20021456020220207,-0.17069769963556009,0.5711268200399642,12061.0,0.43216554427459897,,0.9791711365160266,False
RIMOC1,29,766,0.0764068127604505,0.0798828303542145,0.20021814552833328,-0.17069411898523051,0.571130410041897,11929.0,0.4985645781626147,,0.9804894932204153,False
PNO1,29,766,-0.6153804269102224,-0.6829807382198527,0.20044486269588319,-0.1704676976607159,0.5713574230524823,12497.0,0.2523470238179759,,0.9690040735316359,False
TOX3,29,766,0.0431217297718473,0.012802446190948301,0.200459292719156,-0.17045328647849298,0.5713718719168049,12261.0,0.341984764700513,,0.9703041375622421,False
DOCK2,29,766,0.0900460623924584,0.07163031405739645,0.20047379817119304,-0.17043879996735795,0.5713863963097441,12155.0,0.3881768625126697,,0.9749337809332346,False
PRAM1,29,766,-0.0933756662250485,-0.13059622076494032,0.20047891079521318,-0.17043369401961694,0.5713915156100433,12460.0,0.2651990898712512,,0.9701734918790057,False
GPR173,29,766,0.0867798934014013,0.0696135634316359,0.20048857645233692,-0.17042404098477887,0.5714011938894528,11744.0,0.60003693892327,,0.9849474073047186,False
VWA2,29,766,-0.0051785244561174,-0.0265809435627122,0.20051019932314396,-0.17040244635326607,0.571422844999554,12469.0,0.2620321666697516,,0.9701628702364891,False
IL2RB,29,766,0.0209657628347924,0.00209716020866855,0.20051248625150742,-0.1704001624117905,0.5714251349148054,12803.0,0.1624889373889612,,0.9641225477761958,False
ICAM2,29,766,0.1080147640063806,0.0910557785199643,0.2005546805108894,-0.17035802326716146,0.5714673842889403,12218.0,0.3602821323616824,,0.9703041375622421,False
NUDT1,29,766,0.0248807742047986,-0.008716512133582401,0.20055694532591986,-0.17035576141079287,0.5714696520626326,12584.0,0.22385631756660485,,0.9655525265380164,False
USE1,29,766,-0.3615537081722684,-0.4294114917197117,0.20064277568761593,-0.17027004319898623,0.5715555945742181,12251.0,0.34618600851971315,,0.9703041375622421,False
CPZ,29,766,-0.0343735072986768,-0.051234003319682794,0.200687008150483,-0.17022586855100844,0.5715998848519744,12297.0,0.32713170241455314,,0.9703041375622421,False
ING1,29,766,0.0935652590923452,0.05490674765755435,0.20068953047500912,-0.1702233495237188,0.571602410473737,12652.0,0.20324668499664944,,0.9641225477761958,False
OPN3,29,766,0.0330975345302397,0.0254674360508261,0.20075697326639783,-0.17015599491034397,0.5716699414431397,12475.0,0.25993545734106516,,0.9701628702364891,False
COX6C,29,766,-0.4484279894391502,-0.44820614219320376,0.20082244827587525,-0.1700906055344295,0.5717355020861801,12088.0,0.4192437913708448,,0.9772080624653837,False
GUCA1C,29,766,0.0069310978216755,-0.0173325378516775,0.20086153988238561,-0.17005156506841715,0.5717746448331884,11715.0,0.6167531484860491,,0.9862541710006836,False
FAM83D,29,766,-0.0840546444146448,-0.1262244107530111,0.20090274344129533,-0.1700104154236754,0.5718159023062661,13092.0,0.10208531353113258,,0.9641225477761958,False
ZNF496,29,766,0.0211556779729714,0.0333363137854005,0.2009131202953388,-0.1700000521493139,0.5718262927399915,11918.0,0.5043326207302896,,0.9804894932204153,False
SMC1B,29,766,0.0778668616368666,0.04431450519688995,0.200994381034592,-0.1699188977762558,0.5719076598454398,12375.0,0.29640956680014785,,0.9703041375622421,False
RNASEH2B,29,766,-0.0273292529096883,-0.02206061308751535,0.2010645854205101,-0.16984878531893294,0.5719779561599532,11968.0,0.4784001056543159,,0.9804894932204153,False
OR8B3,24,666,0.04222007320445615,-0.00368238312166595,0.2011237819947947,-0.20623520197899842,0.6084827659685879,9117.0,0.24115294706577783,,0.9664802925210778,False
HOXB6,29,766,-0.1149493236575512,-0.11958670110467405,0.20122670767965617,-0.1696868754721197,0.572140290831432,12039.0,0.4428628749573611,,0.980106609002037,False
NUDT16L1,29,766,-0.2547733154809236,-0.2987551561278967,0.2012316036430394,-0.16968198592608133,0.5721451932121602,12306.0,0.32348488744994486,,0.9703041375622421,False
HSD11B1L,29,766,-0.1415077399703312,-0.19362043268591062,0.2012352023280686,-0.16967839195809928,0.5721487966142365,12543.0,0.23698279869250738,,0.9664802925210778,False
CPLX3,29,766,0.1389817631348057,0.1244583946157273,0.2013541984552138,-0.16955955185494548,0.572267948765373,12230.0,0.35511511360516257,,0.9703041375622421,False
MBTPS2,29,766,-0.5373615063211242,-0.6071577789693442,0.2013559517328188,-0.16955780087687203,0.5722697043425097,12274.0,0.33657212690493743,,0.9703041375622421,False
IRF2BP2,29,766,-0.1195896432794163,-0.1300853241183161,0.20138639208172993,-0.16952740045554404,0.5723001846190039,12166.0,0.3832137636354894,,0.9749337809332346,False
SMIM12,29,766,0.014608704229217,-0.03090501660580755,0.2014424798555191,-0.16947138626599823,0.5723563459770364,12995.0,0.11996545093315655,,0.9641225477761958,False
