drug_id,drug_name,n_group1,n_group2,median_group1,median_group2,cohens_d,mannwhitney_U,pvalue,fdr
BRD:BRD-K62056274-332-01-8,,40,70,0.2184,0.2087,-0.049,1345.0,0.7348760313524725,0.9964436473790778
BRD:BRD-K00004717-001-01-9,R-121919,49,114,0.0571,-0.0586,-0.0715,2887.0,0.73506207365882,0.9964436473790778
BRD:BRD-K00003194-001-01-9,MK-7622,49,115,-0.1761,-0.1701,-0.0147,2912.0,0.7355901633689752,0.9964436473790778
BRD:BRD-K51387999-067-01-6,,31,64,0.1427,0.1692,-0.0953,949.0,0.7358575285290563,0.9964436473790778
BRD:BRD-K00003291-001-01-9,BEBT-908,49,116,-8.436,-8.1807,-0.1837,2747.0,0.7361102010811196,0.9964436473790778
BRD:BRD-K55420858-001-01-0,mirin,49,116,-0.1034,-0.1216,0.1522,2937.0,0.7361102010811196,0.9964436473790778
BRD:BRD-A93717708-051-01-2,,31,65,-0.038,-0.0348,-0.0399,964.0,0.7361720063824831,0.9964436473790778
BRD:BRD-K36611520-001-01-6,,31,65,0.0934,0.118,0.0002,964.0,0.7361720063824831,0.9964436473790778
BRD:BRD-K78373679-001-03-7,,31,65,-0.1399,-0.0357,0.0233,964.0,0.7361720063824831,0.9964436473790778
BRD:BRD-K53405000-001-02-8,,31,65,-0.2283,-0.245,0.0322,1051.0,0.7361720063824831,0.9964436473790778
BRD:BRD-K75295174-001-05-0,,38,67,0.0443,-0.2624,0.0003,1324.0,0.7363098898591185,0.9964436473790778
BRD:BRD-K11595419-001-01-4,,40,69,-0.5244,-0.5511,0.0593,1434.0,0.7366057292563934,0.9964436473790778
BRD:BRD-K89072800-001-01-8,,40,69,0.3119,0.3442,0.073,1434.0,0.7366057292563934,0.9964436473790778
BRD:BRD-K13387373-004-14-5,,40,69,-0.5346,-0.6171,0.1059,1434.0,0.7366057292563934,0.9964436473790778
BRD:BRD-K08924299-003-06-1,,38,69,-0.2793,-0.215,-0.0315,1259.0,0.7374360160636919,0.9964436473790778
BRD:BRD-K47887731-001-01-4,,38,69,0.0239,0.0164,0.1207,1363.0,0.7374360160636919,0.9964436473790778
BRD:BRD-A51714012-003-13-6,,38,69,0.0022,0.0107,0.0428,1259.0,0.7374360160636919,0.9964436473790778
BRD:BRD-A73427433-240-01-3,,38,69,-0.4733,-0.5514,0.0904,1363.0,0.7374360160636919,0.9964436473790778
BRD:BRD-K81101512-234-01-9,,38,69,0.0466,0.0422,0.0653,1363.0,0.7374360160636919,0.9964436473790778
BRD:BRD-K00004735-001-01-9,BIA-10-2474,49,114,0.0978,0.0575,-0.01,2700.0,0.737790780392843,0.9964436473790778
BRD:BRD-K43900408-001-02-9,AMG-176,49,114,-0.3624,-0.4684,-0.0012,2886.0,0.737790780392843,0.9964436473790778
BRD:BRD-A36318220-001-08-8,,40,71,0.1969,0.1653,0.0175,1475.0,0.7378146353227253,0.9964436473790778
BRD:BRD-K50495309-001-02-0,,40,71,-0.0687,-0.0464,0.0078,1475.0,0.7378146353227253,0.9964436473790778
BRD:BRD-K45275534-001-01-3,,40,71,-0.2758,-0.2613,-0.1082,1365.0,0.7378146353227253,0.9964436473790778
BRD:BRD-K59058747-001-18-3,,38,63,-0.4741,-0.5076,0.0061,1245.0,0.7391471087114062,0.9964436473790778
BRD:BRD-K68346641-001-01-4,,39,69,-2.1426,-2.4088,-0.005,1398.0,0.7394353044622048,0.9964436473790778
BRD:BRD-K21670884-001-01-9,,39,69,-0.0243,-0.0334,0.0846,1398.0,0.7394353044622048,0.9964436473790778
BRD:BRD-K71847383-001-12-5,,39,69,0.1334,0.1258,0.1293,1398.0,0.7394353044622048,0.9964436473790778
BRD:BRD-A31095847-001-02-3,,39,69,0.5007,0.3542,-0.0079,1398.0,0.7394353044622048,0.9964436473790778
BRD:BRD-K00091265-001-01-9,GSK2983559 (free acid),49,112,0.2204,0.2895,-0.073,2653.0,0.7395215693014516,0.9964436473790778
BRD:BRD-A57382968-001-29-0,,40,70,-0.8517,-0.7819,0.0573,1346.0,0.7395624559162197,0.9964436473790778
BRD:BRD-K63828191-003-32-1,,40,70,-0.1613,-0.1897,-0.1445,1346.0,0.7395624559162197,0.9964436473790778
BRD:BRD-K95851186-001-07-8,,40,70,0.0553,-0.026,0.0281,1454.0,0.7395624559162197,0.9964436473790778
BRD:BRD-A43082555-001-02-9,,40,70,0.2193,0.1954,0.08,1454.0,0.7395624559162197,0.9964436473790778
BRD:BRD-K75466013-001-14-4,,40,70,0.2444,0.213,0.0534,1454.0,0.7395624559162197,0.9964436473790778
BRD:BRD-K45446451-001-05-0,,40,70,-0.3693,-0.306,-0.101,1346.0,0.7395624559162197,0.9964436473790778
BRD:BRD-A15739803-001-01-0,,39,70,0.0393,0.0524,-0.1389,1312.0,0.7399849632007566,0.9964436473790778
BRD:BRD-K92872987-001-02-9,,37,69,-0.1933,-0.2389,0.0709,1327.0,0.7403476513622871,0.9964436473790778
BRD:BRD-K88882192-001-03-3,ascomycin,49,115,-0.1339,-0.0622,-0.1851,2725.0,0.7410118126654062,0.9964436473790778
BRD:BRD-K34362291-001-02-9,TC-S-7003,49,115,-5.4134,-5.3414,-0.0535,2725.0,0.7410118126654062,0.9964436473790778
BRD:BRD-K22631935-001-02-7,neurodazine,49,115,-0.138,-0.1845,-0.123,2725.0,0.7410118126654062,0.9964436473790778
BRD:BRD-A52551912-001-02-9,ATB-346,49,115,0.0808,0.0754,-0.0492,2725.0,0.7410118126654062,0.9964436473790778
BRD:BRD-K65639003-001-09-0,,40,69,-0.222,-0.3312,-0.0028,1433.0,0.7413510963384513,0.9964436473790778
BRD:BRD-K79584249-001-01-3,,40,69,0.2983,0.3279,-0.0482,1327.0,0.7413510963384513,0.9964436473790778
BRD:BRD-K05262258-001-02-9,TC-I-2014,49,116,-0.1932,-0.1476,-0.1102,2749.0,0.741493338711997,0.9964436473790778
BRD:BRD-K76694128-001-05-0,,31,64,-5.4197,-5.2459,-0.063,950.0,0.7418483954022158,0.9964436473790778
BRD:BRD-K05973499-300-01-0,,31,65,0.2359,0.2273,0.0649,1050.0,0.7420866113176907,0.9964436473790778
BRD:BRD-K47598052-001-15-8,,38,69,-0.4629,-0.2543,-0.0504,1260.0,0.7423515143630268,0.9964436473790778
BRD:BRD-K15360631-325-01-4,,38,69,0.0242,0.016,0.1493,1362.0,0.7423515143630268,0.9964436473790778
BRD:BRD-A94543220-001-24-7,,40,71,0.1452,0.1023,-0.0238,1474.0,0.7424530921046836,0.9964436473790778
BRD:BRD-K00004549-001-01-9,irganox-1010,49,114,0.0105,0.044,0.1244,2884.0,0.7432580867784111,0.9964436473790778
BRD:BRD-K57080016-001-15-9,,40,70,-0.2209,-0.2612,-0.1016,1347.0,0.744258570906078,0.9964436473790778
BRD:BRD-K87048468-003-02-7,,40,70,-0.0436,-0.0041,-0.0706,1347.0,0.744258570906078,0.9964436473790778
BRD:BRD-K67100011-003-06-3,,40,70,0.0259,0.0219,0.0883,1453.0,0.744258570906078,0.9964436473790778
BRD:BRD-A93000692-001-08-1,,40,70,-0.0942,-0.0909,-0.1185,1347.0,0.744258570906078,0.9964436473790778
BRD:BRD-K68405354-001-06-4,,40,70,0.1664,0.1241,0.0978,1453.0,0.744258570906078,0.9964436473790778
BRD:BRD-K07283971-001-01-3,,40,70,0.1846,0.137,-0.0039,1453.0,0.744258570906078,0.9964436473790778
BRD:BRD-K45293975-001-02-0,,39,69,-3.6881,-3.5661,-0.0357,1294.0,0.744269208815771,0.9964436473790778
BRD:BRD-K85925969-001-17-4,,39,69,-0.1383,-0.1652,-0.1366,1294.0,0.744269208815771,0.9964436473790778
BRD:BRD-K69122748-001-10-1,,39,69,-0.0894,-0.1952,-0.0577,1397.0,0.744269208815771,0.9964436473790778
BRD:BRD-A74391928-051-02-1,,38,63,0.093,0.1292,-0.1096,1150.0,0.7444449038621916,0.9964436473790778
BRD:BRD-A21276153-001-01-1,,38,63,0.0138,0.0289,-0.1337,1150.0,0.7444449038621916,0.9964436473790778
BRD:BRD-K79315489-001-07-8,,38,63,0.0496,-0.0153,0.0839,1244.0,0.7444449038621916,0.9964436473790778
BRD:BRD-K77073709-435-01-2,,39,70,0.0955,0.0929,-0.0419,1313.0,0.7447634368015356,0.9964436473790778
BRD:BRD-A93683007-001-01-9,,39,70,0.0724,0.0617,0.0979,1417.0,0.7447634368015356,0.9964436473790778
BRD:BRD-K00003496-001-01-9,baloxavir,49,114,-1.1686,-1.1726,-0.0183,2703.0,0.7459966226683716,0.9964436473790778
BRD:BRD-K13511380-001-01-4,,40,69,0.0795,0.0752,0.1186,1432.0,0.7461063207175418,0.9964436473790778
BRD:BRD-K15957397-001-05-9,anthraquinone,49,115,0.1062,0.1472,-0.1215,2727.0,0.7464463523659226,0.9964436473790778
BRD:BRD-K52087522-300-02-9,YM-244769,49,115,0.0972,0.0294,-0.1771,2727.0,0.7464463523659226,0.9964436473790778
BRD:BRD-K18530250-001-02-9,Mps-BAY-2a,49,115,-2.1388,-2.0489,0.0917,2908.0,0.7464463523659226,0.9964436473790778
BRD:BRD-K62363391-001-24-9,,40,71,0.1704,0.2011,-0.0631,1367.0,0.7471009203879071,0.9964436473790778
BRD:BRD-K91422571-001-01-8,,40,71,0.1993,0.2062,0.0686,1473.0,0.7471009203879071,0.9964436473790778
BRD:BRD-A26384407-001-25-1,,40,71,0.1556,0.1295,-0.1646,1367.0,0.7471009203879071,0.9964436473790778
BRD:BRD-K04394237-001-06-0,,40,71,0.2826,0.3661,-0.0562,1367.0,0.7471009203879071,0.9964436473790778
BRD:BRD-K73073971-001-01-7,,40,71,0.2531,0.2407,0.1218,1473.0,0.7471009203879071,0.9964436473790778
BRD:BRD-K96615647-001-01-2,,40,71,-0.0803,-0.082,-0.1309,1367.0,0.7471009203879071,0.9964436473790778
BRD:BRD-K06388322-312-02-6,,40,71,0.217,0.1996,0.0986,1473.0,0.7471009203879071,0.9964436473790778
BRD:BRD-A28044053-001-01-7,,38,69,0.0748,-0.0089,0.0417,1361.0,0.7472775431134863,0.9964436473790778
BRD:BRD-K54538117-001-01-7,,31,64,0.0998,0.0697,-0.0027,1033.0,0.7478549468129583,0.9964436473790778
BRD:BRD-K92517771-001-01-2,,31,64,-0.2912,-0.2706,-0.0735,951.0,0.7478549468129583,0.9964436473790778
BRD:BRD-K83289131-003-01-0,,31,65,-4.3076,-4.3569,0.0605,1049.0,0.7480164872475166,0.9964436473790778
BRD:BRD-K53788420-001-01-1,,31,65,-0.0207,-0.0439,0.0828,1049.0,0.7480164872475166,0.9964436473790778
BRD:BRD-K65786282-001-07-5,,40,70,0.1021,0.0787,0.1079,1452.0,0.7489642146715642,0.9964436473790778
BRD:BRD-A49838158-001-01-1,,40,70,0.0947,0.0571,0.0668,1452.0,0.7489642146715642,0.9964436473790778
BRD:BRD-K16295392-003-01-3,,40,70,-0.2336,-0.2405,-0.0968,1348.0,0.7489642146715642,0.9964436473790778
BRD:BRD-K30977212-001-02-8,,40,70,-0.3867,-0.3998,0.032,1452.0,0.7489642146715642,0.9964436473790778
BRD:BRD-K28595280-001-04-5,,40,70,0.2104,0.2211,0.0433,1452.0,0.7489642146715642,0.9964436473790778
BRD:BRD-K05361803-001-03-9,,40,70,0.1381,0.1181,0.0959,1452.0,0.7489642146715642,0.9964436473790778
BRD:BRD-K32847234-065-04-6,,39,69,0.0611,0.0584,0.0676,1396.0,0.749113209439106,0.9964436473790778
BRD:BRD-K48488978-001-05-3,,39,69,-0.3777,-0.2278,-0.0771,1295.0,0.749113209439106,0.9964436473790778
BRD:BRD-K71164191-001-01-0,,39,69,0.1659,0.2297,-0.0169,1295.0,0.749113209439106,0.9964436473790778
BRD:BRD-K33457401-001-02-9,bronopol,49,115,-0.3819,-0.4217,0.0959,2907.0,0.7491683778885236,0.9964436473790778
BRD:BRD-K00004578-001-01-9,KAF-156,49,115,-0.0124,0.0138,0.0759,2907.0,0.7491683778885236,0.9964436473790778
BRD:BRD-K00003239-001-01-9,fluralaner,49,115,-0.0804,-0.1269,0.0971,2907.0,0.7491683778885236,0.9964436473790778
BRD:BRD-K38272302-001-02-7,GK921,49,115,-4.3586,-4.6438,-0.0185,2907.0,0.7491683778885236,0.9964436473790778
BRD:BRD-A39794701-003-01-6,,29,65,-0.0292,0.0213,-0.0674,903.0,0.7495331296425056,0.9964436473790778
BRD:BRD-K87573013-001-01-0,,39,70,0.1019,0.0557,0.0918,1416.0,0.7495517543169589,0.9964436473790778
BRD:BRD-K81779590-003-02-9,NGD-98-2,49,116,0.5081,0.2907,-0.0365,2932.0,0.7495917444727453,0.9964436473790778
BRD:BRD-K00003184-001-01-9,ozenoxacin,49,116,-0.3259,-0.2744,-0.1855,2752.0,0.7495917444727453,0.9964436473790778
BRD:BRD-K24697665-001-01-4,,38,63,-0.0958,-0.1732,0.0447,1243.0,0.7497548189277252,0.9964436473790778
BRD:BRD-K07265709-003-05-6,,38,63,-0.6572,-0.9223,0.0531,1243.0,0.7497548189277252,0.9964436473790778
BRD:BRD-K49738308-065-04-9,,38,63,0.0482,0.073,-0.1101,1151.0,0.7497548189277252,0.9964436473790778
BRD:BRD-K37083340-001-02-3,,38,63,0.2308,0.2221,-0.0553,1151.0,0.7497548189277252,0.9964436473790778
BRD:BRD-K00074858-003-02-9,SR-31747,49,112,-0.157,-0.0982,0.0354,2657.0,0.7506431570610579,0.9964436473790778
BRD:BRD-K00077460-001-02-9,Ilorasertib,49,112,-2.2621,-2.1874,0.1103,2831.0,0.7506431570610579,0.9964436473790778
BRD:BRD-K00091072-001-01-9,ATR inhibitor 2,49,112,-4.7124,-4.4145,-0.0491,2657.0,0.7506431570610579,0.9964436473790778
BRD:BRD-K00077480-001-02-9,Trifarotene,49,112,0.0012,0.0337,-0.0248,2657.0,0.7506431570610579,0.9964436473790778
BRD:BRD-K00074079-001-02-9,GSK2245035,49,112,0.3261,0.3134,0.072,2831.0,0.7506431570610579,0.9964436473790778
BRD:BRD-K27771035-001-02-5,,40,69,0.1979,0.1743,0.0797,1431.0,0.7508712345300843,0.9964436473790778
BRD:BRD-K00003172-001-01-9,E7820,49,114,-3.7111,-4.0531,-0.0346,2881.0,0.7514832995149976,0.9964436473790778
BRD:BRD-K82818427-001-04-8,,40,71,-0.4166,-0.3318,0.0332,1368.0,0.7517579634104679,0.9964436473790778
BRD:BRD-A66869276-001-02-9,,40,71,0.3605,0.3323,-0.0127,1368.0,0.7517579634104679,0.9964436473790778
BRD:BRD-A78588743-001-03-4,,40,71,-0.3263,-0.3798,-0.0344,1472.0,0.7517579634104679,0.9964436473790778
BRD:BRD-K32143970-001-02-9,AP-18,49,115,-3.7643,-3.7802,0.0593,2906.0,0.7518935318996544,0.9964436473790778
BRD:BRD-A99367815-001-04-9,fumagillin,49,115,-0.6211,-0.6648,0.085,2906.0,0.7518935318996544,0.9964436473790778
BRD:BRD-A65562236-001-01-2,,38,69,-0.0171,-0.0111,0.1602,1360.0,0.7522139156846601,0.9964436473790778
BRD:BRD-K09659835-003-01-4,,38,69,-0.0778,-0.0654,0.1467,1360.0,0.7522139156846601,0.9964436473790778
BRD:BRD-K03827870-001-02-9,GKA-50,49,116,-0.1399,-0.0275,0.0336,2753.0,0.7522974101294015,0.9964436473790778
BRD:BRD-K00091289-300-01-9,Tebanicline (dihydrochloride),49,112,-0.1902,-0.1481,0.0032,2658.0,0.753431772952335,0.9964436473790778
BRD:BRD-A39255369-001-03-1,,40,70,-0.1169,-0.1372,-0.009,1451.0,0.7536792244976507,0.9964436473790778
BRD:BRD-K55705469-065-01-0,,40,70,0.088,0.1846,-0.0116,1349.0,0.7536792244976507,0.9964436473790778
BRD:BRD-K41869275-001-02-8,,40,70,-0.0165,0.0639,0.0383,1349.0,0.7536792244976507,0.9964436473790778
BRD:BRD-K58265391-001-12-7,,40,70,0.1721,0.1674,0.046,1451.0,0.7536792244976507,0.9964436473790778
BRD:BRD-K13843533-001-01-7,,31,64,-1.4308,-1.5995,0.1834,1032.0,0.7538768444107856,0.9964436473790778
BRD:BRD-A81177136-001-12-7,,31,64,-0.126,-0.0491,-0.0086,952.0,0.7538768444107856,0.9964436473790778
BRD:BRD-K34098590-001-02-1,,31,65,0.2527,0.3123,-0.0259,967.0,0.7539613086074688,0.9964436473790778
BRD:BRD-K60902958-001-01-9,,31,65,0.1439,0.1592,-0.133,967.0,0.7539613086074688,0.9964436473790778
BRD:BRD-A99388803-001-01-5,,39,69,0.1151,0.1524,-0.0966,1296.0,0.7539671288371306,0.9964436473790778
BRD:BRD-K00004588-001-01-9,centanafadine,49,114,0.0004,0.0125,0.0886,2880.0,0.7542313759758157,0.9964436473790778
BRD:BRD-K00003447-001-01-9,repotrectinib,49,114,-2.5682,-2.6543,0.0357,2880.0,0.7542313759758157,0.9964436473790778
BRD:BRD-K42066335-001-01-0,,39,70,0.0597,0.0736,-0.0759,1315.0,0.7543497442949606,0.9964436473790778
BRD:BRD-K40654626-236-01-5,,38,63,-0.2477,-0.241,-0.0128,1242.0,0.755076620103299,0.9964436473790778
BRD:BRD-K33219225-001-01-9,,38,63,0.0559,0.0301,0.0382,1242.0,0.755076620103299,0.9964436473790778
BRD:BRD-K00073093-001-02-9,Alofanib,49,112,-2.1958,-2.034,0.0707,2829.0,0.7562236088525105,0.9964436473790778
BRD:BRD-K58122457-001-02-2,,40,71,-2.865,-2.7759,-0.1365,1369.0,0.7564240634036922,0.9964436473790778
BRD:BRD-K15601958-001-03-9,,40,71,0.1457,0.0972,0.04,1471.0,0.7564240634036922,0.9964436473790778
BRD:BRD-K00003460-001-01-9,vorasidenib,49,114,0.0457,0.0012,-0.1396,2879.0,0.7569825679310396,0.9964436473790778
BRD:BRD-A93407926-001-01-1,,38,69,0.0084,-0.0596,-0.0042,1359.0,0.7571604441766787,0.9964436473790778
BRD:BRD-K78959463-001-13-2,,38,69,-0.0448,-0.0324,-0.0221,1263.0,0.7571604441766787,0.9964436473790778
BRD:BRD-A49160188-003-12-7,,38,69,0.0647,0.1042,0.0079,1263.0,0.7571604441766787,0.9964436473790778
BRD:BRD-K37270826-001-27-6,,38,69,-0.5082,-0.5395,0.0831,1359.0,0.7571604441766787,0.9964436473790778
BRD:BRD-K66715657-050-01-0,,38,69,-0.089,-0.0567,0.0644,1263.0,0.7571604441766787,0.9964436473790778
BRD:BRD-K81016934-001-02-0,,38,69,-0.5717,-0.4543,-0.0345,1263.0,0.7571604441766787,0.9964436473790778
BRD:BRD-K87777313-001-02-2,,38,69,-0.0677,-0.026,-0.0363,1263.0,0.7571604441766787,0.9964436473790778
BRD:BRD-A35868371-005-01-6,,38,69,-0.0524,-0.102,-0.0173,1359.0,0.7571604441766787,0.9964436473790778
BRD:BRD-A12230535-001-06-7,,38,69,0.2155,0.0334,0.0152,1359.0,0.7571604441766787,0.9964436473790778
BRD:BRD-K00005337-001-01-9,DIM-C-pPhCO2Me,49,116,-2.6678,-2.6014,-0.0592,2755.0,0.7577178515547658,0.9964436473790778
BRD:BRD-K00003275-001-01-9,lifirafenib,49,116,-0.3166,-0.2917,-0.0006,2755.0,0.7577178515547658,0.9964436473790778
BRD:BRD-K60341624-001-02-2,,40,70,-0.1078,-0.14,0.0642,1450.0,0.7584034366214927,0.9964436473790778
BRD:BRD-K59146805-001-03-7,,40,70,-0.316,-0.143,-0.0748,1350.0,0.7584034366214927,0.9964436473790778
BRD:BRD-A93964801-003-03-3,,40,70,0.0155,0.0215,-0.0963,1350.0,0.7584034366214927,0.9964436473790778
BRD:BRD-K41713976-300-02-6,,39,69,-0.3567,-0.2682,-0.0602,1297.0,0.7588307883389317,0.9964436473790778
BRD:BRD-K00003493-001-01-9,padsevonil,49,114,0.1261,0.0608,0.1135,2878.0,0.7597368428344007,0.9964436473790778
BRD:BRD-A59391172-001-07-7,,31,65,0.0639,0.0849,-0.0702,968.0,0.7599207471751134,0.9964436473790778
BRD:BRD-K75167327-001-01-6,,31,65,0.1637,0.1376,0.1043,1047.0,0.7599207471751134,0.9964436473790778
BRD:BRD-K03149601-001-02-6,,31,65,0.0945,0.187,-0.1274,968.0,0.7599207471751134,0.9964436473790778
BRD:BRD-K15819326-001-01-6,,31,65,-0.0669,-0.0314,-0.0168,1047.0,0.7599207471751134,0.9964436473790778
BRD:BRD-K73235735-001-02-7,,31,65,0.1734,0.1327,-0.093,968.0,0.7599207471751134,0.9964436473790778
BRD:BRD-K78097265-001-02-9,adelmidrol,49,115,-0.0006,0.03,-0.004,2732.0,0.7600874481227676,0.9964436473790778
BRD:BRD-K43389698-001-09-9,,38,63,-2.6923,-2.6901,-0.0444,1153.0,0.7604100718913387,0.9964436473790778
BRD:BRD-K73529671-001-02-9,,38,63,0.1003,0.0424,-0.0076,1241.0,0.7604100718913387,0.9964436473790778
BRD:BRD-K49119234-003-02-6,,40,69,0.307,0.3048,-0.1088,1331.0,0.7604294534751646,0.9964436473790778
BRD:BRD-K04035716-011-02-9,PK-44,49,116,-0.0204,-0.1189,-0.1185,2928.0,0.7604325650992414,0.9964436473790778
BRD:BRD-K24968862-001-01-0,,40,71,0.1351,0.1253,0.1041,1470.0,0.7610990616080568,0.9964436473790778
BRD:BRD-A17428743-003-09-0,,40,71,0.1929,0.2091,0.0166,1370.0,0.7610990616080568,0.9964436473790778
BRD:BRD-K99149715-001-01-6,,40,71,0.0434,0.0287,0.0819,1470.0,0.7610990616080568,0.9964436473790778
BRD:BRD-K40175214-001-11-6,,40,71,-2.787,-2.7762,-0.0236,1370.0,0.7610990616080568,0.9964436473790778
BRD:BRD-A80871782-004-06-9,,40,71,0.0271,0.0035,0.0775,1470.0,0.7610990616080568,0.9964436473790778
BRD:BRD-A26845397-051-01-9,,40,71,0.0663,0.0596,-0.0259,1370.0,0.7610990616080568,0.9964436473790778
BRD:BRD-K87782578-001-01-4,,40,71,-0.0575,-0.0451,0.0224,1470.0,0.7610990616080568,0.9964436473790778
BRD:BRD-K43192255-048-03-6,,40,71,0.0741,0.091,0.1326,1470.0,0.7610990616080568,0.9964436473790778
BRD:BRD-K00003538-001-02-9,ACT-709478,49,112,-0.0623,-0.0525,-0.0691,2661.0,0.7618168045235821,0.9964436473790778
BRD:BRD-K93568044-001-32-0,,38,69,0.0004,-0.0031,-0.0386,1264.0,0.7621169394414851,0.9964436473790778
BRD:BRD-K39693230-001-01-2,,38,69,0.1198,0.1128,0.119,1358.0,0.7621169394414851,0.9964436473790778
BRD:BRD-K00312224-001-09-5,,38,69,0.0554,-0.002,-0.0281,1358.0,0.7621169394414851,0.9964436473790778
BRD:BRD-K74195153-050-12-1,,38,69,0.1181,0.0689,-0.0085,1358.0,0.7621169394414851,0.9964436473790778
BRD:BRD-A72351335-001-04-5,,38,69,-0.0344,-0.0989,0.0643,1358.0,0.7621169394414851,0.9964436473790778
BRD:BRD-K27393415-001-01-0,,38,69,-0.278,-0.3053,0.0605,1358.0,0.7621169394414851,0.9964436473790778
BRD:BRD-K13769342-001-01-5,,38,69,0.0219,0.028,-0.1125,1264.0,0.7621169394414851,0.9964436473790778
BRD:BRD-K47554101-001-01-2,,38,69,-0.0245,-0.0889,-0.0476,1358.0,0.7621169394414851,0.9964436473790778
BRD:BRD-K00003106-001-01-9,AZD4573,49,114,-7.6707,-7.7815,0.0032,2877.0,0.762494168022348,0.9964436473790778
BRD:BRD-K00003377-001-01-9,fisogatinib,49,115,-0.1724,-0.1823,0.0551,2902.0,0.762824798771399,0.9964436473790778
BRD:BRD-A27290375-330-01-1,,40,70,0.2708,0.3085,-0.0636,1351.0,0.7631366862493493,0.9964436473790778
BRD:BRD-K04993719-001-01-7,,40,70,-0.0227,0.0578,-0.0932,1351.0,0.7631366862493493,0.9964436473790778
BRD:BRD-K87349602-001-03-8,,40,70,-0.0781,-0.1168,0.03,1449.0,0.7631366862493493,0.9964436473790778
BRD:BRD-K73323637-003-10-9,,40,70,0.0892,0.1043,-0.0382,1351.0,0.7631366862493493,0.9964436473790778
BRD:BRD-K68405354-001-07-2,,40,70,-0.8793,-0.9398,0.0403,1449.0,0.7631366862493493,0.9964436473790778
BRD:BRD-K36970462-001-01-6,,40,70,0.1826,0.166,0.0104,1449.0,0.7631366862493493,0.9964436473790778
BRD:BRD-A41304429-001-14-8,,40,70,-0.1368,-0.0648,0.144,1449.0,0.7631366862493493,0.9964436473790778
BRD:BRD-K66480997-003-10-0,,40,70,-0.2008,-0.1968,-0.0889,1351.0,0.7631366862493493,0.9964436473790778
BRD:BRD-K56543881-001-02-7,,40,70,0.1558,0.1719,0.1371,1449.0,0.7631366862493493,0.9964436473790778
BRD:BRD-A70858459-001-01-7,,40,70,-0.0283,-0.0201,-0.0983,1351.0,0.7631366862493493,0.9964436473790778
BRD:BRD-K02965577-001-03-4,,40,70,-0.0309,0.027,-0.0612,1351.0,0.7631366862493493,0.9964436473790778
BRD:BRD-K00003267-003-01-9,ombrabulin,49,116,-3.6086,-3.753,0.0706,2927.0,0.7631502321975965,0.9964436473790778
BRD:BRD-K35169477-001-01-9,,39,69,-0.2961,-0.1844,0.001,1298.0,0.7637040081173303,0.9964436473790778
BRD:BRD-K92116564-001-01-4,,39,69,0.0949,0.0767,0.0838,1393.0,0.7637040081173303,0.9964436473790778
BRD:BRD-K41524689-001-23-5,,39,69,0.0651,0.1112,-0.1127,1298.0,0.7637040081173303,0.9964436473790778
BRD:BRD-K70262971-001-01-9,,39,70,0.0129,-0.0417,-0.0133,1413.0,0.7639740502482941,0.9964436473790778
BRD:BRD-A48938994-001-14-1,,39,70,-0.0952,-0.0095,0.0209,1317.0,0.7639740502482941,0.9964436473790778
BRD:BRD-A53566267-001-01-9,,39,71,-0.0608,-0.0568,0.0177,1336.0,0.7642363527301849,0.9964436473790778
BRD:BRD-K00073880-001-02-9,Tildipirosin,49,112,-0.2903,-0.2319,0.0791,2826.0,0.7646180959055733,0.9964436473790778
BRD:BRD-K00003374-001-01-9,esaxerenone,49,114,0.0469,0.0892,0.0539,2710.0,0.7652545107152025,0.9964436473790778
BRD:BRD-K80431395-001-09-9,,37,68,0.2085,0.1071,-0.0917,1303.0,0.7653226002029635,0.9964436473790778
BRD:BRD-A75514485-001-02-9,CIM-0216,49,115,0.1902,0.1915,0.0043,2901.0,0.7655651186789592,0.9964436473790778
BRD:BRD-K24297741-001-05-2,,38,63,0.0642,0.0671,-0.0925,1154.0,0.7657549371324137,0.9964436473790778
BRD:BRD-K90027355-001-19-0,,40,71,-0.0033,0.0298,-0.1076,1371.0,0.7657827982892662,0.9964436473790778
BRD:BRD-K75641298-003-25-0,,40,71,-0.0195,-0.0244,-0.0897,1371.0,0.7657827982892662,0.9964436473790778
BRD:BRD-K53765467-001-02-1,,40,71,-0.1364,-0.1377,-0.1147,1371.0,0.7657827982892662,0.9964436473790778
BRD:BRD-A67265925-236-02-6,sodium-ascorbate,49,116,0.0328,-0.0402,-0.1413,2926.0,0.7658708214625795,0.9964436473790778
BRD:BRD-K28132190-001-02-0,,31,65,0.0314,0.1072,0.0004,969.0,0.765894472123983,0.9964436473790778
BRD:BRD-K02160913-001-02-7,,31,65,0.1032,0.1309,0.0716,1046.0,0.765894472123983,0.9964436473790778
BRD:BRD-A64004759-003-01-9,,31,65,-0.0103,-0.0554,-0.0458,1046.0,0.765894472123983,0.9964436473790778
BRD:BRD-K75528696-001-01-2,,31,64,-0.0752,-0.0868,0.0704,1030.0,0.7659653108202122,0.9964436473790778
BRD:BRD-A66788520-001-01-7,,31,64,0.2159,0.2679,-0.0307,954.0,0.7659653108202122,0.9964436473790778
BRD:BRD-K44869961-001-01-6,,31,64,-0.0644,-0.1139,-0.014,1030.0,0.7659653108202122,0.9964436473790778
BRD:BRD-K91900765-001-07-6,,38,69,0.0978,0.0725,-0.0035,1357.0,0.7670832111043641,0.9964436473790778
