gene,n_G245S,n_other_mut,median_G245S,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
FADS2,17,778,-0.1008728748570644,-0.1158071167618025,0.2506921602195546,-0.22999236386333183,0.731376684302441,7370.0,0.4192861353112193,,0.9966596513898347,False
POFUT1,17,778,-0.0107968379124219,-0.06431963612965615,0.2507446888972118,-0.22993990138012893,0.7314292791745525,7820.0,0.19771365771290828,,0.9915320609368711,False
CHIT1,17,778,-0.0058086407327199,-0.0509463053396828,0.25075680599750527,-0.2299277995512684,0.731441411546279,7886.0,0.17428725039930992,,0.9915320609368711,False
RHOU,17,778,0.0525277014687223,0.0527726892895999,0.2507745486530614,-0.22991007925847978,0.7314591765646026,7312.0,0.4558257338417423,,0.9966596513898347,False
TTLL9,17,778,0.091273847392308,0.09352163898267646,0.250935756249473,-0.2297490749198869,0.7316205874188328,7380.0,0.41316499786388516,,0.9962623131056418,False
ALDH9A1,17,778,0.0173837227678939,-0.0119560688198119,0.25098499850266554,-0.22969989477957736,0.7316698917849085,7535.0,0.32520455580679153,,0.9926382494219832,False
PARK7,17,778,-0.0374497485879837,-0.0802205701414054,0.25101353338276294,-0.22967139589820096,0.7316984626637268,7848.0,0.18750820536507662,,0.9915320609368711,False
HPF1,17,778,-0.0034368112531538,-0.014090783363312601,0.2510246997324818,-0.22966024363671644,0.7317096431016801,7607.0,0.2888316642909634,,0.9915320609368711,False
CLEC2L,17,778,0.06735024563521,0.0449844488349267,0.2510296440361819,-0.22965530557128983,0.7317145936436535,7380.0,0.41316499786388516,,0.9962623131056418,False
RWDD1,17,778,0.0378115064114602,0.04094770791025145,0.2510913533379995,-0.2295936741389959,0.7317763808149949,7396.0,0.4034820219892249,,0.9962623131056418,False
TAFA3,17,778,-0.0637896803600996,-0.1834256146548519,0.2511163889570815,-0.2295686701172298,0.7318014480313928,8396.0,0.057034496061467876,,0.9915320609368711,False
ZNF655,17,778,-0.0961386427184427,-0.1234983944721127,0.251516494630998,-0.2291690698416618,0.7322020591036578,7505.0,0.34120345019339293,,0.9926382494219832,False
KIF4B,17,778,0.0352157684143598,0.036033019903043806,0.2515490974376509,-0.22913650825307064,0.7322347031283725,7245.0,0.5001797913951055,,0.9980199512902004,False
MFSD14A,17,778,-0.0453864574157195,-0.12750488481365554,0.2516159254282676,-0.2290697647663541,0.7323016156228893,7865.0,0.18150480658746815,,0.9915320609368711,False
CTU2,17,778,-0.6884746854739542,-0.703112840542343,0.25161920911240426,-0.2290664852350096,0.7323049034598181,7579.0,0.30263718079309954,,0.9915320609368711,False
CDCA8,17,778,-1.578558108852804,-1.6804469602393495,0.25168380232714593,-0.22900197372068176,0.7323695783749736,7336.0,0.4404929804338552,,0.9966596513898347,False
CATIP,17,778,0.0879626991709373,0.05298990847933335,0.25170020976969515,-0.22898558703434424,0.7323860065737345,7733.0,0.23200530445911427,,0.9915320609368711,False
ZNF486,17,778,-0.1820592731322003,-0.21415210372060575,0.2519187298100198,-0.22876734356141104,0.7326048031814506,7143.0,0.5718637013779018,,0.9989860638479046,False
HK1,17,778,-0.0494303370157894,-0.04188042820156835,0.252096684753802,-0.22858961402146188,0.7327829835290658,7252.0,0.4954411386523867,,0.9977881564856296,False
LRRD1,17,778,0.0907929563187937,0.0460497011419526,0.2521936540719398,-0.22849276759493947,0.732880075738819,7393.0,0.40528715503412105,,0.9962623131056418,False
CRYBB2,17,778,0.1498511628671257,0.1043044701232835,0.2522810896632785,-0.2284054428533812,0.7329676221799382,7764.0,0.21933224716502742,,0.9915320609368711,False
GCM1,17,778,-0.022181389580031,-0.01985396756970085,0.25233319135763477,-0.22835340723117842,0.7330197899464479,7083.0,0.6161943439239682,,0.9989860638479046,False
TOMM34,17,778,0.123719637617651,0.1116725150074899,0.2524462918098835,-0.22824045025286782,0.7331330338726347,7384.0,0.4107314388930936,,0.9962623131056418,False
SLC34A3,17,778,-0.028173680820555,-0.046248196656981794,0.25244938014787427,-0.22823736583349918,0.7331361261292477,7171.0,0.5517081606082539,,0.9989860638479046,False
KRTAP9-1,17,778,0.1342781474141365,0.08677626470372275,0.2524616599436877,-0.22822510161931692,0.7331484215066923,7761.0,0.22053649914317086,,0.9915320609368711,False
TADA2B,17,778,-0.0683970146690714,-0.2282671350407537,0.2524784777890327,-0.22820830511508855,0.733165260693154,7624.0,0.280660048438491,,0.9915320609368711,False
TSPO2,17,778,0.025055539232906,0.013441121973563699,0.2525311535867976,-0.22815569616982068,0.7332180033434159,7415.0,0.3921617511021519,,0.9962623131056418,False
OR6T1,13,688,0.079465281944794,0.0424767000725967,0.2525458952766534,-0.2963212131944426,0.8014130037477494,5148.0,0.3503763903584741,,0.9930738408224232,False
VPS13B,17,778,0.0723064552572496,0.06048427561265285,0.2526489924295504,-0.2280380069304791,0.7333359917895799,7497.0,0.3455535216904667,,0.9926382494219832,False
PMEL,17,778,-0.0007503282568039,-0.0398774620381966,0.2526825788747116,-0.22800446313807782,0.7333696208875011,7908.0,0.16695817688311942,,0.9915320609368711,False
PPFIA2,17,778,-0.0480065815753066,-0.07451940646516625,0.252799304414824,-0.2278878858764256,0.7334864947060736,7651.0,0.26800706871287994,,0.9915320609368711,False
C1orf210,17,778,0.10124513055395,0.07424572505616606,0.2528337191908958,-0.2278535148310984,0.73352095321289,7176.0,0.5481460269628267,,0.9989860638479046,False
C1QTNF12,17,778,-0.012274671243646,-0.04435650905411215,0.25283597167360106,-0.227851265210823,0.7335232085580251,7870.0,0.17976654244684986,,0.9915320609368711,False
FPR2,17,778,0.1043038521621185,0.0423263493238117,0.2528726163416312,-0.2278146671140081,0.7335598997972705,8140.0,0.10315779754154905,,0.9915320609368711,False
SYCE1L,17,778,-0.0156095119587428,-0.032905670163849446,0.2529161047973063,-0.22777123393597776,0.7336034435305904,7273.0,0.4813702118615001,,0.9966596513898347,False
C6orf132,17,778,-0.000450306564349,-0.019564601646665403,0.2529289977587107,-0.2277583573644847,0.7336163528819061,7482.0,0.35380471570854344,,0.9937562086874244,False
SLC22A12,17,778,0.0438868946822303,0.023661966000811302,0.2530014267571767,-0.22768602045540937,0.7336888739697627,7333.0,0.4423932484625903,,0.9966596513898347,False
CCDC61,17,778,-0.0458249648718332,-0.06799659389020965,0.25300689885066485,-0.22768055532045028,0.73369435302178,7621.0,0.28209057272918114,,0.9915320609368711,False
U2SURP,17,778,-1.273574300231067,-1.2623576026045324,0.2530290149067925,-0.22765846738950102,0.7337164972030861,6787.0,0.8530459693669801,,0.9989860638479046,False
SFI1,17,778,-0.0354251275999014,-0.0117086983090637,0.25309125420919837,-0.2275963072505356,0.7337788156689323,7261.0,0.4893839867265619,,0.9971344826786175,False
HERC5,17,778,0.0524330412579644,0.0124979683011094,0.2531686282865444,-0.22751903161398868,0.7338562881870775,7391.0,0.4064932540715329,,0.9962623131056418,False
MS4A2,17,778,0.0071128137873728,0.0146211297100841,0.25318964432235314,-0.22749804232146703,0.7338773309661732,7474.0,0.358255843115286,,0.9937562086874244,False
PLAAT2,17,778,-0.0474708665749495,-0.0316096467154805,0.25323148843834775,-0.2274562514594754,0.7339192283361708,6466.0,0.8757118597663038,,0.9990732419190087,False
ITPR1,17,778,0.0786971449556354,-0.0012184686790249499,0.25333758747911145,-0.22735028748783698,0.7340254624460598,7650.0,0.2684685930039926,,0.9915320609368711,False
OR4C3,13,688,-0.0315329077344295,-0.0419077510097946,0.25337358543502436,-0.2954945682369043,0.802241739106953,5151.0,0.3482408745807888,,0.9926382494219832,False
SASH3,17,778,0.1343873013627481,0.13430161695695841,0.2534063771942967,-0.22728158537544446,0.7340943397640378,7454.0,0.3695369447917213,,0.9954328526369686,False
CDH20,17,778,0.1281475357393944,0.10377717976631709,0.25346521008356176,-0.22722282742794242,0.734153247595066,7710.0,0.2417379769689556,,0.9915320609368711,False
ACVR1,17,778,0.0861304681082761,0.061917305461234945,0.2534945446473804,-0.2271935302372003,0.7341826195319612,7706.0,0.24345952621539357,,0.9915320609368711,False
GAREM2,17,778,-0.0871933862454029,-0.1171727577078461,0.25350797992947277,-0.22718011207348615,0.7341960719324316,7754.0,0.22336484338597462,,0.9915320609368711,False
DISP2,17,778,-0.0201125750131233,-0.048127518153339044,0.25351820897116545,-0.2271698960655929,0.7342063140079238,7604.0,0.2902901923916884,,0.9915320609368711,False
AP5Z1,17,778,0.0066271758375179,-0.02258123893225105,0.25352720964995235,-0.22716090685586554,0.7342153261557702,7555.0,0.31481428943244616,,0.9915320609368711,False
PLSCR2,17,778,-0.0022533557415915,-0.02757517782659585,0.2536146059556823,-0.22707362193549807,0.7343028338468627,7732.0,0.23242259319016312,,0.9915320609368711,False
RRP15,17,778,-0.8359113328782912,-0.8440213158597669,0.2537590403484945,-0.2269293717063801,0.7344474524033691,7432.0,0.3821981681584915,,0.9962623131056418,False
PLCG2,17,778,0.1013945219828688,0.0584758484728929,0.25384573035398766,-0.2268427922868705,0.7345342529948458,7905.0,0.16794373173591615,,0.9915320609368711,False
SSRP1,17,778,-1.3160463609533568,-1.2940634506852904,0.2538773266392445,-0.22681123631675654,0.7345658895952456,7159.0,0.5603034056254319,,0.9989860638479046,False
PSMC3,17,778,-1.6819708654688148,-1.8484160122376996,0.2539651150430316,-0.22672355995252258,0.7346537900385858,7644.0,0.2712492000522294,,0.9915320609368711,False
OR1D2,13,688,-0.4704222107689441,-0.5050158216449018,0.25398372391670754,-0.2948852024218801,0.8028526502552952,5157.0,0.3439947222381037,,0.9926382494219832,False
B3GAT3,17,778,-0.2187240297420449,-0.27253737891211893,0.25401273551441556,-0.22667600027274382,0.7347014713015749,7505.0,0.34120345019339293,,0.9926382494219832,False
ATG13,17,778,-0.0411271722706753,-0.05389921331049595,0.2540257738077207,-0.22666297862592155,0.7347145262413629,7361.0,0.4248404888199525,,0.9966596513898347,False
HES4,17,778,0.0179485049527695,-0.02480799545451095,0.25419539635321586,-0.22649357272176573,0.7348843654281975,7873.0,0.17872954001575503,,0.9915320609368711,False
MAST1,17,778,-0.1665812852526741,-0.2031998570072588,0.254349510203964,-0.22633965583000282,0.7350386762379308,7555.0,0.31481428943244616,,0.9915320609368711,False
RNF2,17,778,0.0474750232908126,-0.0162079308880875,0.2543719585331528,-0.2263172361999488,0.7350611532662544,7833.0,0.19292596757108504,,0.9915320609368711,False
MAOB,17,778,0.0581797821219516,0.0322546931372658,0.25447236113523053,-0.22621696198885977,0.7351616842593208,7984.0,0.14341710551919845,,0.9915320609368711,False
ATM,17,778,-0.0462777346513322,-0.07595825770374784,0.2544821287637371,-0.22620720685352363,0.7351714643809979,7128.0,0.5828033971825239,DDR,0.9989860638479046,False
HEMGN,17,778,0.0509645481054041,0.03351546868545225,0.25450563661320275,-0.22618372907346096,0.7351950022998665,7542.0,0.3215428658811843,,0.9926382494219832,False
TNS4,17,778,0.0966318516126417,0.06657740782640084,0.2546052589580023,-0.2260842341885813,0.7352947521045858,7939.0,0.1570273039609662,,0.9915320609368711,False
DPF3,17,778,0.0791725935248835,0.045055032191252,0.25466208120490375,-0.226027484664151,0.7353516470739585,7594.0,0.2951877007395043,,0.9915320609368711,False
RAB5A,17,778,-0.0517247765295325,-0.08745641543940065,0.25472048796028196,-0.22596915267603768,0.7354101285966016,7494.0,0.34719387202911967,,0.9926382494219832,False
FZD6,17,778,0.1842401288507597,0.139408672551119,0.2547629530986376,-0.22592674190862827,0.7354526481059035,7316.0,0.4532496133289249,,0.9966596513898347,False
LCE3C,17,778,-0.1338443072378346,-0.15097303765046644,0.2548398137980157,-0.22584997964215803,0.7355296072381894,7305.0,0.46035370469019843,,0.9966596513898347,False
MYOZ3,17,778,0.1190806932246053,0.08711489837080545,0.25492325755028133,-0.22576664278708725,0.7356131578876499,7401.0,0.4004841888081123,,0.9962623131056418,False
RHBDD3,17,778,0.0230505694233663,-0.05564443069793755,0.2549343898092936,-0.2257555247919097,0.7356243044104969,7984.0,0.14341710551919845,,0.9915320609368711,False
KRBOX5,17,778,-0.3799172753496115,-0.4464408982327799,0.2549610826574672,-0.22572886614798898,0.7356510314629234,7639.0,0.27358139395384673,,0.9915320609368711,False
TMEM184B,17,778,0.0300557590068559,0.023525718606072048,0.2551239793465145,-0.2255661782725456,0.7358141369655746,7352.0,0.43043759760539846,,0.9966596513898347,False
TCEAL5,17,778,0.0438200005705644,0.000648077698463,0.25517809399519414,-0.22551213302170975,0.735868321012098,7665.0,0.2616029462515509,,0.9915320609368711,False
RAPGEF1,17,778,-0.1466254249869414,-0.1784018289239859,0.2551942590866987,-0.2254959886635356,0.735884506836933,7426.0,0.3856968655840699,,0.9962623131056418,False
AKR1B15,17,778,-0.1143887796058444,-0.1594378659316113,0.2552267129371476,-0.22546357644232579,0.735917002316621,7866.0,0.18115615961528986,,0.9915320609368711,False
CYB561A3,17,778,-0.0405042695585454,-0.06655856204832089,0.25529259151290945,-0.22539778238667235,0.7359829654124912,7704.0,0.24432352382120803,,0.9915320609368711,False
MYF6,17,778,-0.052262343406848,-0.08613206029600964,0.2553281439200475,-0.22536227560119326,0.7360185634412882,7645.0,0.2707844005263691,,0.9915320609368711,False
RTN4RL1,17,778,0.0292749890091928,-0.02275554634457385,0.2553692899652348,-0.22532118236347415,0.7360597622939438,8128.0,0.10589508872441929,,0.9915320609368711,False
ECT2L,17,778,-0.158162321054163,-0.15206290570625955,0.2553912500072063,-0.22529925050883903,0.7360817505232516,7270.0,0.4833669349056099,,0.9966596513898347,False
TRAPPC6A,17,778,-0.1878001114811948,-0.1947382424569675,0.25543496795350273,-0.22525558868496764,0.7361255245919731,7256.0,0.49274413921221205,,0.9974249105425649,False
TAS1R2,17,778,-0.0269720224319323,-0.06559894914982406,0.2554355995962571,-0.22525495785314792,0.7361261570456621,7773.0,0.21574783608460024,,0.9915320609368711,False
GIGYF2,17,778,-0.1044949977034361,-0.20797186289617636,0.25546427470568916,-0.22522631956037142,0.7361548689717498,7857.0,0.18431192561955012,,0.9915320609368711,False
ATG12,17,778,-0.0213428345735956,-0.04323826297921105,0.2554805033384908,-0.22521011176572775,0.7361711184427093,7487.0,0.35104058826847484,,0.9930738408224232,False
SNTB2,17,778,-0.0732228299758264,-0.0765327155653233,0.25548319668885605,-0.2252074218738509,0.736173815251563,7452.0,0.37067707425591534,,0.9957394965969196,False
CBLN4,17,778,-0.0457086587594788,-0.061578578359476346,0.25549239365232995,-0.22519823672032613,0.736183024024986,7820.0,0.19771365771290828,,0.9915320609368711,False
SLC45A1,17,778,0.0546324518669161,0.035584119903629904,0.25572430135954416,-0.22496662694945374,0.736415229668542,7906.0,0.16761472922560716,,0.9915320609368711,False
THEM6,17,778,0.0328178037410767,-0.014126594223966699,0.2557941926987442,-0.22489682545398865,0.736485210851477,7472.0,0.35937410560871974,,0.9937562086874244,False
TBX19,17,778,0.0422616088127542,0.0396860499573918,0.2560236833017395,-0.2246676300285127,0.7367149966319917,7499.0,0.3444627036885727,,0.9926382494219832,False
SH3RF1,17,778,0.0940791026887562,0.08665460760824001,0.2560577111288144,-0.22463364599154234,0.7367490682491712,7198.0,0.5326089432286718,,0.9989860638479046,False
SEPTIN8,13,688,-0.1087054021237272,-0.10252602193440816,0.25613050218491923,-0.29274115755292923,0.8050021619227676,4872.0,0.5807446494676585,,0.9989860638479046,False
H3C10,17,778,-0.1257044949109324,-0.17396962396479532,0.25615518572253176,-0.22453629686919346,0.7368466683142569,7858.0,0.1839592883654647,,0.9915320609368711,False
LGSN,17,778,-0.0725570655389817,-0.0505632100491848,0.2562472427972302,-0.22444435833613502,0.7369388439305955,7089.0,0.6116939318837613,,0.9989860638479046,False
COMMD5,17,778,-0.1352177315464893,-0.19457314014602922,0.25629524391435177,-0.22439641904680246,0.7369869068755059,7822.0,0.19697148425115307,,0.9915320609368711,False
TAFA1,17,778,0.1139387628219541,0.07519011980516649,0.2564098406244786,-0.22428196998964323,0.7371016512386004,8014.0,0.1348589706867903,,0.9915320609368711,False
RBM19,17,778,-0.8769572228748053,-0.8684600385455714,0.2565413842278387,-0.22415059595591125,0.7372333644115886,7449.0,0.37239135831348513,,0.9958853773615881,False
MAVS,17,778,0.125250174384389,0.1131705236748026,0.2565726058391767,-0.22411941460434753,0.737264626282701,7602.0,0.2912652934660106,,0.9915320609368711,False
FCGR2B,17,778,-0.1774078192989692,-0.1910373855298324,0.2566637613560819,-0.2240283766590554,0.7373558993712191,7207.0,0.5263177252654726,,0.9989860638479046,False
CD96,17,778,-0.0396214697995074,-0.05383264870789865,0.2566641272116726,-0.2240280112754262,0.7373562656987713,7310.0,0.45711687685253777,,0.9966596513898347,False
CHTF8,17,778,-0.4057160394771666,-0.4601038887601999,0.25671281439061633,-0.2239793869099811,0.7374050156912137,7498.0,0.34500783775471333,,0.9926382494219832,False
TENT5C,17,778,0.0654615111472797,0.0354967292397814,0.2567282254629836,-0.22396399572260567,0.7374204466485728,7745.0,0.22703928728896583,,0.9915320609368711,False
HLA-DMA,17,778,-0.0648509185490458,-0.0941283232399715,0.2567344109398201,-0.22395781822725952,0.7374266401068996,7632.0,0.2768694344650763,,0.9915320609368711,False
TIMP1,17,778,0.0578565556509186,0.01391483749336885,0.25676755731955925,-0.22392471462154895,0.7374598292606674,7659.0,0.26433450085600474,,0.9915320609368711,False
PPIH,17,778,-0.356737354170254,-0.44968720486383434,0.2567940392171259,-0.22389826690173853,0.7374863453359903,7708.0,0.24259767774002605,,0.9915320609368711,False
SULT1C4,17,778,0.0055400501036077,-0.015160281424545799,0.2568479805887342,-0.22384439515820553,0.7375403563356739,7321.0,0.45004104961713454,,0.9966596513898347,False
