gene,d_unstratified,fdr_unstratified,cs_unstratified,d_tp53mut,fdr_tp53mut,n_lost_tp53mut,n_intact_tp53mut,d_tp53wt,fdr_tp53wt,n_lost_tp53wt,n_intact_tp53wt,confounding_class
KMT2E,0.2552,0.7219270726160641,0.0361,0.4148,0.9332002340907666,52,376,-0.2427,0.9823569523863591,15,209,not significant
CCL7,0.2552,0.7120819469115607,0.0376,0.202,0.9999689672426924,52,376,0.3359,0.9283903501386669,15,209,not significant
CYTL1,0.2554,0.8329342068694222,0.0203,0.2499,0.9999689672426924,52,376,0.3656,0.9263737337650229,15,209,not significant
SMCO1,0.2555,0.6780490098953341,0.0431,0.2418,0.9999689672426924,52,376,0.2294,0.9640694767018199,15,209,not significant
THOC5,0.2555,0.8391304353595854,0.0195,0.2748,0.9999689672426924,52,376,0.4257,0.9019392245118631,15,209,not significant
RBM41,0.2555,0.8659653106558459,0.016,0.2428,0.9999689672426924,52,376,0.2325,0.9616142835391615,15,209,not significant
PALM2AKAP2,0.2556,0.9354612676893624,0.0074,0.2,0.9999689672426924,18,104,0.4177,0.9223534475430548,5,30,not significant
SGSM3,0.2557,0.8020157274075624,0.0245,0.1841,0.9999689672426924,52,376,0.6043,0.8565507742402518,15,209,not significant
MOSMO,0.2558,0.8339025888483885,0.0202,0.105,0.9999689672426924,52,376,0.6621,0.8565507742402518,15,209,not significant
CCDC22,0.2559,0.8268466907915817,0.0211,0.2616,0.9999689672426924,52,376,0.2402,0.9519316703732574,15,209,not significant
CBLB,0.2559,0.8842369827819065,0.0137,0.1129,0.9999689672426924,52,376,0.7592,0.8565507742402518,15,209,not significant
CMTR2,0.2559,0.7508127998614137,0.0319,0.1982,0.9999689672426924,52,376,0.3709,0.9094652649440575,15,209,not significant
ST3GAL3,0.256,0.7219270726160641,0.0362,0.3772,0.913874164443573,52,376,-0.0556,0.9836463485239194,15,209,not significant
KLHL17,0.2561,0.8695492064204181,0.0155,0.1832,0.9999689672426924,52,376,0.3513,0.9200234123462353,15,209,not significant
FAM98C,0.2562,0.7119858820355325,0.0378,0.1837,0.9999689672426924,52,376,0.5169,0.8565507742402518,15,209,not significant
AFG2B,0.2563,0.8391304353595854,0.0195,0.2909,0.9999689672426924,52,376,0.0438,0.9863389484109085,15,209,not significant
SUGP1,0.2564,0.7715420582513424,0.0289,0.2165,0.9999689672426924,52,376,0.5,0.9015952170117766,15,209,not significant
EPHX1,0.2564,0.7625288073704781,0.0302,0.3369,0.9999689672426924,52,376,0.1017,0.9944738366464662,15,209,not significant
TMEM161B,0.2565,0.8268466907915817,0.0212,0.1687,0.9999689672426924,52,376,0.4503,0.8865088861317016,15,209,not significant
ZNF514,0.2566,0.8659653106558459,0.016,0.1484,0.9999689672426924,52,376,0.5212,0.8990744118498754,15,209,not significant
PKNOX2,0.2567,0.8004009429878707,0.0248,0.1593,0.9999689672426924,52,376,0.532,0.8565507742402518,15,209,not significant
KDM3B,0.2568,0.7586037220629763,0.0308,0.3041,0.9999689672426924,52,376,0.1925,0.9640694767018199,15,209,not significant
ATP6V1G1,0.2569,0.818258030768385,0.0224,0.1925,0.9999689672426924,52,376,0.4156,0.9122216046183111,15,209,not significant
TMCO1,0.257,0.9477165051276428,0.006,0.0335,0.9999689672426924,18,104,0.8264,0.8565507742402518,5,30,not significant
TMEM263,0.2574,0.7580746507523599,0.031,0.2976,0.9999689672426924,52,376,0.0024,0.9992136344379525,15,209,not significant
PARN,0.2577,0.8097011780361099,0.0236,0.2098,0.9999689672426924,52,376,0.3431,0.9200234123462353,15,209,not significant
ESAM,0.2578,0.6780490098953341,0.0435,0.1299,0.9999689672426924,52,376,0.5759,0.8565507742402518,15,209,not significant
CENATAC,0.258,0.9354612676893624,0.0075,0.3653,0.9999689672426924,52,376,0.0829,0.9897559850645851,15,209,not significant
RAD17,0.2581,0.7545748047716607,0.0316,0.4236,0.9999689672426924,52,376,-0.2627,0.9741810326774484,15,209,not significant
NKX2-8,0.2581,0.8731970309773597,0.0152,0.2957,0.9999689672426924,52,376,0.1926,0.996174931068703,15,209,not significant
ASTN1,0.2581,0.7294432941056088,0.0354,0.3615,0.9999689672426924,52,376,0.0192,0.995780583463989,15,209,not significant
TBX5,0.2583,0.8020157274075624,0.0247,0.1881,0.9999689672426924,52,376,0.586,0.8646953223146893,15,209,not significant
ELOVL5,0.2584,0.8745028821941596,0.015,0.1722,0.9999689672426924,52,376,0.6404,0.8565507742402518,15,209,not significant
MIIP,0.2585,0.743185830011085,0.0333,0.3671,0.9999689672426924,52,376,-0.1329,0.9703613658207801,15,209,not significant
TPD52L2,0.2587,0.8218040547071178,0.022,0.2232,0.9999689672426924,52,376,0.209,0.9492797224876868,15,209,not significant
HLA-DQA1,0.2588,0.8135785120137442,0.0232,0.12,0.9999689672426924,52,376,0.7489,0.8565507742402518,15,209,not significant
ASGR1,0.2588,0.7586037220629763,0.0311,0.2275,0.9999689672426924,52,376,0.2809,0.9200234123462353,15,209,not significant
ZNF804A,0.2589,0.8020157274075624,0.0248,0.3499,0.9999689672426924,52,376,0.0327,0.9944362529877536,15,209,not significant
PGRMC2,0.2591,0.7900220456989416,0.0265,0.1318,0.9999689672426924,52,376,0.6016,0.8565507742402518,15,209,not significant
BATF2,0.2591,0.9407777880428012,0.0069,0.2226,0.9999689672426924,52,376,0.4175,0.9200234123462353,15,209,not significant
SLC41A2,0.2592,0.8020157274075624,0.0248,0.216,0.9999689672426924,52,376,0.4638,0.8801446036990509,15,209,not significant
ZC3H7A,0.2594,0.8391304353595854,0.0198,0.2068,0.9999689672426924,52,376,0.2989,0.9557110932034667,15,209,not significant
ANO1,0.2594,0.7450009421953058,0.0332,0.2498,0.9999689672426924,52,376,0.3085,0.905368768447597,15,209,not significant
STX2,0.2596,0.8242950521194297,0.0218,0.1813,0.9999689672426924,52,376,0.4705,0.870743014543521,15,209,not significant
ACER1,0.2599,0.7297637036844843,0.0356,0.2882,0.9999689672426924,52,376,0.1389,0.9616142835391615,15,209,not significant
ZNF343,0.2602,0.6780490098953341,0.0439,0.2863,0.9999689672426924,52,376,0.1349,0.9702060423243253,15,209,not significant
TLCD1,0.2603,0.8922470905174421,0.0129,0.1798,0.9999689672426924,52,376,0.3892,0.9122216046183111,15,209,not significant
ANKRD52,0.2605,0.8766781802257501,0.0149,0.3076,0.9999689672426924,52,376,0.1033,0.9944362529877536,15,209,not significant
OR8H2,0.2606,0.6967120484934631,0.0409,0.2036,0.9999689672426924,48,364,0.3167,0.9200234123462353,13,206,not significant
TRIM40,0.2608,0.6889998584401925,0.0422,0.2172,0.9999689672426924,52,376,0.2921,0.9106963475350999,15,209,not significant
SELENOT,0.2611,0.8501368838708564,0.0184,0.234,0.9999689672426924,52,376,0.208,0.9741047635699424,15,209,not significant
RDH16,0.2612,0.8852978388547172,0.0138,0.2807,0.9999689672426924,52,376,0.2386,0.9563633211883463,15,209,not significant
TUBB2A,0.2616,0.7900593135135635,0.0268,0.1669,0.9999689672426924,52,376,0.3129,0.9503931024834732,15,209,not significant
SYT4,0.2619,0.6967120484934631,0.0411,0.2251,0.9999689672426924,52,376,0.2744,0.9223534475430548,15,209,not significant
SLC2A5,0.2622,0.7508127998614137,0.0326,0.177,0.9999689672426924,52,376,0.4872,0.9365352008782819,15,209,not significant
ARHGAP24,0.2623,0.9359353593124092,0.0075,0.1736,0.9999689672426924,52,376,0.5449,0.8857036997322641,15,209,not significant
PCDHA9,0.2623,0.8004009429878707,0.0254,0.2342,0.9999689672426924,52,366,0.2645,0.9503931024834732,15,201,not significant
SPTSSA,0.2625,0.856094873681337,0.0177,0.1803,0.9999689672426924,52,376,0.392,0.9235848676607653,15,209,not significant
TNFSF4,0.2626,0.8059624966664092,0.0246,0.208,0.9999689672426924,52,376,0.3645,0.9015952170117766,15,209,not significant
LYNX1,0.2628,0.930514053240566,0.0082,0.3715,0.9999689672426924,18,104,-0.1708,0.9880730097451718,5,30,not significant
PEX7,0.2628,0.7808896751988128,0.0282,0.2675,0.9999689672426924,52,376,0.3144,0.9157113964247774,15,209,not significant
RBBP5,0.2629,0.8020157274075624,0.0252,0.2499,0.9999689672426924,52,376,0.3416,0.9640694767018199,15,209,not significant
ENY2,0.263,0.9651016409936232,0.0041,0.2147,0.9999689672426924,52,376,0.6138,0.9563843618113319,15,209,not significant
UBE2J1,0.2634,0.8250587649755357,0.022,0.184,0.9999689672426924,52,376,0.4176,0.9015952170117766,15,209,not significant
ARMCX2,0.2636,0.779174714124885,0.0286,0.126,0.9999689672426924,52,376,0.7124,0.8565507742402518,15,209,not significant
MORC4,0.2639,0.8273583178811125,0.0217,0.3376,0.9999689672426924,52,376,0.0842,0.9894254811684868,15,209,not significant
ZCCHC4,0.264,0.7808896751988128,0.0284,0.2457,0.9999689672426924,52,376,0.3008,0.9388408184633097,15,209,not significant
RNASEH2C,0.2641,0.8218040547071178,0.0225,0.2263,0.9999689672426924,52,376,0.2963,0.9503931024834732,15,209,not significant
USP29,0.2641,0.7145134324027924,0.0386,0.1518,0.9999689672426924,52,376,0.6085,0.8565507742402518,15,209,not significant
SPOP,0.2641,0.7808896751988128,0.0284,0.2968,0.9999689672426924,52,376,0.3151,0.905368768447597,15,209,not significant
GET3,0.2641,0.7297637036844843,0.0361,0.213,0.9999689672426924,52,376,0.4678,0.8801446036990509,15,209,not significant
ENDOG,0.2642,0.7645918294910587,0.0308,0.2279,0.9999689672426924,52,376,0.3544,0.9112847415567159,15,209,not significant
SLC24A1,0.2643,0.8943774342954771,0.0128,0.4187,0.9999689672426924,52,376,-0.1177,0.9668466462298556,15,209,not significant
GGN,0.2643,0.7292061268402719,0.0362,0.2591,0.9999689672426924,52,376,0.1737,0.972102565868514,15,209,not significant
TRAFD1,0.2644,0.7219270726160641,0.0374,0.0993,0.9999689672426924,52,376,0.7305,0.8565507742402518,15,209,not significant
GOPC,0.2644,0.8197859316907492,0.0228,0.2318,0.9999689672426924,52,376,0.3997,0.9015952170117766,15,209,not significant
H2BC7,0.2644,0.818258030768385,0.023,0.2892,0.9999689672426924,48,364,0.0579,1.0,13,206,not significant
ARHGAP20,0.2644,0.8110018573614619,0.0241,0.1533,0.9999689672426924,52,376,0.6802,0.8565507742402518,15,209,not significant
LRRC26,0.2645,0.7900220456989416,0.0271,0.0562,0.9999689672426924,52,376,0.8405,0.8565507742402518,15,209,not significant
SORCS3,0.2646,0.7550375110993385,0.0323,0.1947,0.9999689672426924,52,376,0.4121,0.8942386975217546,15,209,not significant
MEX3B,0.2647,0.7018898282449533,0.0407,0.2333,0.9999689672426924,52,376,0.2492,0.9276726767270178,15,209,not significant
VPS33B,0.2647,0.7900593135135635,0.0271,0.3189,0.9999689672426924,52,376,0.2088,0.9640694767018199,15,209,not significant
KRTAP8-1,0.2647,0.7770201173055511,0.029,0.2474,0.9999689672426924,52,376,0.2953,0.9235848676607653,15,209,not significant
DDX42,0.2649,0.8197859316907492,0.0229,0.2953,0.9999689672426924,52,376,0.1756,0.9758989096408398,15,209,not significant
EPSTI1,0.2651,0.8922470905174421,0.0131,0.1673,0.9999689672426924,52,376,0.3975,0.8801446036990509,15,209,not significant
CNTNAP3,0.2651,0.7425079526767184,0.0343,0.2445,0.9999689672426924,48,364,0.151,0.9542145255227741,13,206,not significant
CHRNA2,0.2651,0.6780490098953341,0.0447,0.2249,0.9999689672426924,52,376,0.3674,0.9121022004560391,15,209,not significant
SLC36A4,0.2652,0.8294978676274287,0.0215,0.2161,0.9999689672426924,52,376,0.4456,0.8598269894453274,15,209,not significant
PWP2,0.2652,0.6967120484934631,0.0416,0.1748,0.9999689672426924,52,376,0.5884,0.8565507742402518,15,209,not significant
MAP2K1,0.2654,0.9323829101458284,0.0081,0.2005,0.9999689672426924,52,376,0.3129,0.9563633211883463,15,209,not significant
HLA-DOA,0.2655,0.6889998584401925,0.043,0.322,0.9999689672426924,52,376,0.1325,0.9677476630852331,15,209,not significant
OASL,0.2655,0.8020157274075624,0.0254,0.1923,0.9999689672426924,52,376,0.3826,0.9223534475430548,15,209,not significant
GSPT1,0.2658,0.7219270726160641,0.0376,0.2286,0.9999689672426924,52,376,0.4903,0.8565507742402518,15,209,not significant
FLVCR1,0.266,0.8127593299275937,0.024,0.2987,0.9999689672426924,52,376,0.096,0.9729507880859175,15,209,not significant
SCN3B,0.266,0.6967120484934631,0.0417,0.0679,0.9999689672426924,52,376,0.7489,0.8565507742402518,15,209,not significant
MAPT,0.2661,0.7645918294910587,0.031,0.265,0.9999689672426924,52,376,0.3415,0.9640694767018199,15,209,not significant
PEX2,0.2663,0.7657630191124716,0.0309,0.2168,0.9999689672426924,52,376,0.4528,0.8801446036990509,15,209,not significant
ERCC2,0.2663,0.7630228422167228,0.0313,0.2234,0.9999689672426924,52,376,0.4884,0.8646953223146893,15,209,not significant
CST2,0.2666,0.662362604915881,0.0477,0.1899,0.9999689672426924,52,376,0.4451,0.8565507742402518,15,209,not significant
KRTAP13-2,0.2667,0.7525121861001081,0.0329,0.1178,0.9999689672426924,52,376,0.6444,0.8565507742402518,15,209,not significant
CEP20,0.2667,0.6967120484934631,0.0419,0.3442,0.9999689672426924,52,376,-0.0438,0.996174931068703,15,209,not significant
DIAPH2,0.267,0.8408141093132098,0.0201,0.1961,0.9999689672426924,52,376,0.4834,0.946491484064894,15,209,not significant
HERC6,0.267,0.7265651525977933,0.037,0.2251,0.9999689672426924,52,376,0.3365,0.927055149008759,15,209,not significant
CBX4,0.2672,0.8273583178811125,0.022,0.1107,0.9999689672426924,52,376,0.6078,0.8565507742402518,15,209,not significant
CYP2A13,0.2674,0.7219270726160641,0.0378,0.1914,0.9999689672426924,52,376,0.3583,0.9015952170117766,15,209,not significant
REP15,0.2676,0.8020157274075624,0.0256,0.1192,0.9999689672426924,52,376,0.6671,0.8565507742402518,15,209,not significant
IPPK,0.2676,0.8408141093132098,0.0202,0.2283,0.9999689672426924,52,376,0.366,0.909876237785162,15,209,not significant
YKT6,0.2676,0.7839078168533321,0.0283,0.2832,0.9999689672426924,52,376,0.3484,0.9015952170117766,15,209,not significant
IL1RL1,0.2678,0.7766316835727657,0.0294,0.168,0.9999689672426924,52,376,0.5512,0.8565507742402518,15,209,not significant
AKTIP,0.2678,0.8922470905174421,0.0133,0.1041,0.9999689672426924,52,376,0.6893,0.8565507742402518,15,209,not significant
RPA4,0.268,0.7508127998614137,0.0334,0.1518,0.9999689672426924,52,376,0.6345,0.8565507742402518,15,209,not significant
CCNY,0.268,0.8059624966664092,0.0251,0.2347,0.9999689672426924,52,376,0.2753,0.9691458535004552,15,209,not significant
TADA3,0.268,0.6780490098953341,0.0452,0.2279,0.9999689672426924,52,376,0.4336,0.8565507742402518,15,209,not significant
ZDHHC21,0.2682,0.8766781802257501,0.0153,0.1086,0.9999689672426924,52,376,0.6779,0.8565507742402518,15,209,not significant
WDR18,0.2682,0.8273583178811125,0.0221,0.3396,0.9999689672426924,52,376,-0.0295,0.9925228893539219,15,209,not significant
WASHC3,0.2682,0.8029792812456437,0.0256,0.1267,0.9999689672426924,52,376,0.626,0.8565507742402518,15,209,not significant
POT1,0.2683,0.6780490098953341,0.0453,0.2302,0.9999689672426924,52,376,0.2088,0.9492797224876868,15,209,not significant
TBX2,0.2684,0.8218040547071178,0.0229,0.2324,0.9999689672426924,52,376,0.3639,0.9263737337650229,15,209,not significant
PHF12,0.2688,0.8228039115189821,0.0228,0.1285,0.9999689672426924,52,376,0.5355,0.8801446036990509,15,209,not significant
RTEL1,0.2689,0.7265651525977933,0.0373,0.1995,0.9999689672426924,52,376,0.3814,0.9200234123462353,15,209,not significant
TP53AIP1,0.2691,0.7265651525977933,0.0373,-0.0126,0.9999689672426924,52,376,0.9749,0.8565507742402518,15,209,not significant
CPN2,0.2691,0.6889998584401925,0.0435,0.3401,0.9999689672426924,52,376,-0.0036,0.997822714719088,15,209,not significant
EXOG,0.2691,0.8273583178811125,0.0221,0.1661,0.9999689672426924,52,376,0.547,0.9015952170117766,15,209,not significant
MED24,0.2692,0.7265651525977933,0.0373,0.3917,0.9999689672426924,52,376,-0.1236,0.9970141945316197,15,209,not significant
DDX49,0.2693,0.7937241369171947,0.027,0.1677,0.9999689672426924,52,376,0.487,0.9106963475350999,15,209,not significant
CEP290,0.2694,0.9020296443327318,0.0121,0.1644,0.9999689672426924,52,376,0.6361,0.9015952170117766,15,209,not significant
PEDS1,0.2694,0.7219270726160641,0.0381,0.2239,0.9999689672426924,52,376,0.4039,0.8857036997322641,15,209,not significant
TCEANC2,0.2695,0.7657630191124716,0.0312,0.281,0.9999689672426924,52,376,0.2489,0.9503931024834732,15,209,not significant
SLC39A8,0.2697,0.8548700217577266,0.0184,0.2525,0.9999689672426924,52,376,0.3567,0.9183394712598029,15,209,not significant
CLDN6,0.2698,0.6780490098953341,0.0455,0.2174,0.9999689672426924,52,376,0.3218,0.8801446036990509,15,209,not significant
UGT2B7,0.2699,0.8486058704014182,0.0192,0.1435,0.9999689672426924,52,376,0.5895,0.9015952170117766,15,209,not significant
ACSL4,0.2701,0.6967120484934631,0.0424,0.2178,0.9999689672426924,52,376,0.4043,0.9773453243544568,15,209,not significant
CYB561,0.2703,0.8020157274075624,0.0259,0.128,0.9999689672426924,52,376,0.741,0.8565507742402518,15,209,not significant
CFAP96,0.2703,0.7292061268402719,0.0371,0.2861,0.9999689672426924,52,376,0.2493,0.9616142835391615,15,209,not significant
USP48,0.2703,0.799787446918772,0.0262,0.2321,0.9999689672426924,52,376,0.2251,0.9677476630852331,15,209,not significant
PCDHGB7,0.2704,0.7413103877068196,0.0352,0.1887,0.9999689672426924,52,376,0.5913,0.8801446036990509,15,209,not significant
SHANK1,0.2705,0.8313232527729405,0.0217,0.2727,0.9999689672426924,52,376,0.2871,0.9640694767018199,15,209,not significant
SLC9A9,0.2707,0.6967120484934631,0.0425,0.21,0.9999689672426924,52,376,0.4081,0.8565507742402518,15,209,not significant
CCDC32,0.271,0.8273583178811125,0.0223,0.2491,0.9999689672426924,52,376,0.3314,0.9503931024834732,15,209,not significant
SLC6A12,0.2711,0.7900220456989416,0.0278,0.3735,0.9999689672426924,52,376,-0.1374,0.9570556557072453,15,209,not significant
SORBS1,0.2712,0.6967120484934631,0.0426,0.2537,0.9999689672426924,52,376,0.432,0.8801446036990509,15,209,not significant
ZC4H2,0.2713,0.8127593299275937,0.0244,0.224,0.9999689672426924,52,376,0.3993,0.9015952170117766,15,209,not significant
ZNF674,0.2714,0.7309160369568536,0.0369,0.1788,0.9999689672426924,52,376,0.3711,0.9015952170117766,15,209,not significant
MAJIN,0.2715,0.9024949901071614,0.0121,0.2601,0.9999689672426924,52,376,0.418,0.9160968603726479,15,209,not significant
SGIP1,0.2715,0.7219270726160641,0.0384,0.1998,0.9999689672426924,52,376,0.4888,0.8801446036990509,15,209,not significant
EHF,0.2715,0.8495021282635346,0.0192,0.2813,0.9999689672426924,52,376,0.3063,0.927055149008759,15,209,not significant
RWDD2A,0.2715,0.7219270726160641,0.0384,0.3168,0.9999689672426924,52,376,0.2107,0.9729507880859175,15,209,not significant
TFG,0.2727,0.7119858820355325,0.0402,0.2284,0.9999689672426924,52,376,0.5243,0.9015952170117766,15,209,not significant
ERAS,0.2728,0.7808896751988128,0.0293,0.3656,0.9999689672426924,52,366,-0.1595,0.9741810326774484,15,201,not significant
SEPHS1,0.2729,0.7096702000985856,0.0406,0.2433,0.9999689672426924,52,376,0.1376,0.9429700044952737,15,209,not significant
DMWD,0.273,0.6780490098953341,0.0461,0.249,0.9999689672426924,52,376,0.3748,0.9015952170117766,15,209,not significant
PCID2,0.273,0.942520063980189,0.007,0.3135,0.9999689672426924,52,376,0.2414,0.9748828564363415,15,209,not significant
FNBP4,0.2736,0.6780490098953341,0.0462,0.1895,0.9999689672426924,52,376,0.3806,0.9019392245118631,15,209,not significant
GAB2,0.2738,0.7508127998614137,0.0341,0.307,0.9999689672426924,52,376,0.0864,0.9895599511201467,15,209,not significant
ANGPTL2,0.2743,0.7265651525977933,0.0381,0.1746,0.9999689672426924,52,376,0.6094,0.8565507742402518,15,209,not significant
WDR19,0.2749,0.8548700217577266,0.0187,0.2542,0.9999689672426924,52,376,0.2636,0.9614980034240307,15,209,not significant
GRXCR1,0.275,0.7265651525977933,0.0381,0.1827,0.9999689672426924,52,376,0.5952,0.8565507742402518,15,209,not significant
DDX41,0.2757,0.7119858820355325,0.0407,0.2728,0.9999689672426924,52,376,0.4311,0.9015952170117766,15,209,not significant
