cancer_type,gene,cohens_d,p_value,n_lost,n_intact,median_dep_lost,median_dep_intact,fdr,composite_score,gene_set
Pan-cancer (RAS-excluded),ALDH4A1,-0.0818,0.8786391520072908,67,585,-0.0046,-0.0204,0.9958888902424653,0.0001,
Pan-cancer (RAS-excluded),APBA3,-0.0818,0.2998851793577316,67,585,0.1544,0.1676,0.9389280864437726,0.0022,
Pan-cancer (RAS-excluded),LSM5,-0.0818,0.624914988392595,67,585,-1.2132,-1.1771,0.9839588188603887,0.0006,
Pan-cancer (RAS-excluded),KRT83,-0.0817,0.9279818935474605,67,585,-0.176,-0.1838,0.9975610407095122,0.0001,
Pan-cancer (RAS-excluded),ZNF469,-0.0817,0.4358492122114094,67,585,-0.1809,-0.1766,0.9684158207315386,0.0011,
Pan-cancer (RAS-excluded),SLC25A11,-0.0817,0.6811917835893693,67,585,-0.0207,-0.0189,0.9871157749630539,0.0005,
Pan-cancer (RAS-excluded),STX1B,-0.0817,0.26672748164065563,67,585,-0.1083,-0.0845,0.9317321247622332,0.0025,
Pan-cancer (RAS-excluded),ACTL7B,-0.0817,0.2897860983260083,67,585,0.0118,0.0295,0.9362321459486599,0.0023,
Pan-cancer (RAS-excluded),SDR16C5,-0.0816,0.5105223669843388,67,585,0.0641,0.0723,0.9793104017325637,0.0007,
Pan-cancer (RAS-excluded),PSMD9,-0.0816,0.8442053618859343,67,585,-0.2975,-0.3166,0.9949424194863865,0.0002,
Pan-cancer (RAS-excluded),SMYD5,-0.0816,0.5458895540901598,67,585,-0.102,-0.104,0.9823343175790451,0.0006,
Pan-cancer (RAS-excluded),XAGE3,-0.0816,0.6476456047107852,67,567,-0.2407,-0.2234,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),CIAO1,-0.0815,0.4738515057080044,67,585,-1.4233,-1.4254,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),THAP2,-0.0815,0.4900641512851388,67,585,0.0688,0.0751,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),SEMA6C,-0.0815,0.3848903131497622,67,585,-0.047,-0.0319,0.9592146218729038,0.0015,
Pan-cancer (RAS-excluded),GALP,-0.0815,0.666690505765082,67,585,-0.3066,-0.2975,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),SATL1,-0.0815,0.6877312005005343,67,585,0.0811,0.0845,0.9874966417277667,0.0004,
Pan-cancer (RAS-excluded),AGRP,-0.0815,0.22657397747191466,67,585,-0.0584,-0.0395,0.9175875627810613,0.003,
Pan-cancer (RAS-excluded),NPTX2,-0.0815,0.40931572807038374,67,585,0.0697,0.0801,0.9651016409936232,0.0013,
Pan-cancer (RAS-excluded),AMELX,-0.0814,0.4488640218933777,67,585,0.0532,0.0636,0.9726381603105928,0.001,
Pan-cancer (RAS-excluded),SLC7A4,-0.0814,0.48149419603023047,67,585,0.0025,0.0265,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),TAC1,-0.0814,0.5202497334339806,67,585,0.0873,0.0972,0.9793104017325637,0.0007,
Pan-cancer (RAS-excluded),ZACN,-0.0814,0.4751206381673416,67,585,-0.2532,-0.2502,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),GEMIN8,-0.0813,0.4338354882968841,67,585,-0.6762,-0.6643,0.9677910102825864,0.0012,
Pan-cancer (RAS-excluded),KIF4A,-0.0812,0.686220008101832,67,585,-0.6259,-0.595,0.9873145795670764,0.0005,
Pan-cancer (RAS-excluded),OR11A1,-0.0812,0.7364161140275574,61,570,0.0278,0.0315,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),CDK3,-0.0812,0.48064170892300484,67,585,-0.1332,-0.1301,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),ELAVL4,-0.0812,0.5885517787379144,67,585,0.0329,0.0586,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),OR56B1,-0.0811,0.4362683259852749,61,570,0.0812,0.0902,0.9684158207315386,0.0011,
Pan-cancer (RAS-excluded),ANKRD6,-0.0811,0.5359196645101298,67,585,0.0024,-0.0048,0.979994458062668,0.0007,
Pan-cancer (RAS-excluded),PLEKHG1,-0.0811,0.6114050315177489,67,585,0.0652,0.0727,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),RASGRP1,-0.0811,0.6380629801338268,67,585,-0.1086,-0.114,0.9844353206659481,0.0006,
Pan-cancer (RAS-excluded),MTMR1,-0.0811,0.3419071138408174,67,585,0.0361,0.0529,0.9433353528665482,0.0021,
Pan-cancer (RAS-excluded),SLC35C1,-0.081,0.8010563232013046,67,585,-0.1136,-0.1102,0.9935679037459302,0.0002,
Pan-cancer (RAS-excluded),CLASRP,-0.081,0.5876081786739347,67,585,-0.3815,-0.4037,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),SHLD2,-0.0809,0.353507306155071,67,585,-0.3025,-0.2759,0.9483452284061307,0.0019,
Pan-cancer (RAS-excluded),ART1,-0.0809,0.4823475052998284,67,585,-0.0144,-0.0099,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),RAP1B,-0.0809,0.8840419595478994,67,585,-0.3392,-0.326,0.9961234093825128,0.0001,
Pan-cancer (RAS-excluded),ATP8B1,-0.0809,0.48834362229660533,67,585,0.0842,0.0972,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),PCDH11X,-0.0809,0.42203466128258116,61,570,0.0789,0.0828,0.9658239653851957,0.0012,
Pan-cancer (RAS-excluded),APOA2,-0.0808,0.6459087997272561,67,585,-0.0233,-0.022,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),MYLIP,-0.0808,0.9301585907649093,67,585,0.0563,0.0661,0.9975610407095122,0.0001,
Pan-cancer (RAS-excluded),TRIP10,-0.0808,0.6351311561761448,67,585,-0.0722,-0.0721,0.9841370715577771,0.0006,
Pan-cancer (RAS-excluded),ZNF19,-0.0808,0.38601495961775045,67,585,-0.0012,0.0091,0.9592146218729038,0.0015,
Pan-cancer (RAS-excluded),RPL5,-0.0807,0.7279586104270839,67,585,-2.374,-2.4232,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),KNOP1,-0.0807,0.3871416105345048,67,585,0.1202,0.1262,0.9592146218729038,0.0015,
Pan-cancer (RAS-excluded),TTYH1,-0.0807,0.6478764700001396,67,585,0.0079,0.0199,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),ZRANB1,-0.0807,0.5390819315769881,67,585,-0.0975,-0.0842,0.9807777933814419,0.0007,
Pan-cancer (RAS-excluded),SSC5D,-0.0807,0.661718463513719,67,585,-0.0617,-0.0686,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),PLAC9,-0.0807,0.3556428599407023,67,585,-0.1777,-0.1616,0.9493869467912361,0.0018,
Pan-cancer (RAS-excluded),ADPRM,-0.0807,0.518030608639735,67,585,0.0717,0.0756,0.9793104017325637,0.0007,
Pan-cancer (RAS-excluded),SEL1L2,-0.0806,0.21929543752731007,67,585,0.0695,0.0794,0.9123402529703473,0.0032,
Pan-cancer (RAS-excluded),ALAS2,-0.0806,0.4100935906979699,67,585,0.0856,0.0983,0.9651016409936232,0.0012,
Pan-cancer (RAS-excluded),TRPV6,-0.0806,0.6756770586061444,67,585,0.0126,-0.0018,0.9868289567495749,0.0005,
Pan-cancer (RAS-excluded),ATF3,-0.0806,0.4386774608831323,67,585,0.0197,0.0374,0.9685901835143516,0.0011,
Pan-cancer (RAS-excluded),PCDHGA9,-0.0806,0.4027394088957249,67,585,0.01,0.0189,0.9623208477623187,0.0013,
Pan-cancer (RAS-excluded),H2AC6,-0.0806,0.4922193899045303,67,585,-0.5,-0.4704,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),EPB41L2,-0.0805,0.8058233566631133,67,585,0.011,0.0167,0.9935679037459302,0.0002,
Pan-cancer (RAS-excluded),PKD2,-0.0805,0.3363714588409722,67,585,0.064,0.081,0.942520063980189,0.0021,
Pan-cancer (RAS-excluded),SDAD1,-0.0805,0.8265618155040316,67,585,-0.8865,-0.9097,0.9944547156000131,0.0002,
Pan-cancer (RAS-excluded),GLG1,-0.0805,0.48877344896251806,67,585,-0.0827,-0.0847,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),C11orf24,-0.0804,0.3496132295301191,67,585,-0.019,0.0102,0.9477165051276428,0.0019,
Pan-cancer (RAS-excluded),PRKN,-0.0804,0.30502170496024794,67,585,0.0265,0.0505,0.9393476063473825,0.0022,
Pan-cancer (RAS-excluded),VEPH1,-0.0804,0.5688849232075834,67,585,-0.013,0.0022,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),CFAP299,-0.0804,0.3312344542805895,67,585,0.0081,0.0326,0.942520063980189,0.0021,
Pan-cancer (RAS-excluded),NCF4,-0.0804,0.4378683154609806,67,585,0.0172,0.0148,0.9684737590392061,0.0011,
Pan-cancer (RAS-excluded),ZNF474,-0.0803,0.5913867695141215,67,585,0.0968,0.0855,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),CPEB2,-0.0803,0.14264700401188798,67,585,0.0382,0.0648,0.8922470905174421,0.004,
Pan-cancer (RAS-excluded),ART5,-0.0803,0.9655915879304582,67,585,0.0433,0.0364,0.9979043044209654,0.0001,
Pan-cancer (RAS-excluded),EBLN2,-0.0803,0.3308938006531428,67,585,0.1271,0.1481,0.942520063980189,0.0021,
Pan-cancer (RAS-excluded),ZNF618,-0.0802,0.517144331406165,67,585,0.0212,0.0415,0.9793104017325637,0.0007,
Pan-cancer (RAS-excluded),SYT1,-0.0802,0.6691820455101374,67,585,0.0416,0.048,0.9857327997751821,0.0005,
Pan-cancer (RAS-excluded),PDHA1,-0.0802,0.36753339066135915,67,585,0.0144,0.048,0.9538817707074795,0.0016,
Pan-cancer (RAS-excluded),SPOCD1,-0.0802,0.4234511889679954,67,585,-0.1407,-0.1311,0.9658317839680748,0.0012,
Pan-cancer (RAS-excluded),CSN3,-0.0802,0.4019699097735434,67,585,0.0483,0.0576,0.9622058440349461,0.0013,
Pan-cancer (RAS-excluded),CATSPER4,-0.0802,0.4386774608831323,67,585,-0.0206,-0.0107,0.9685901835143516,0.0011,
Pan-cancer (RAS-excluded),GDF2,-0.0802,0.6651973425627847,67,585,-0.0275,-0.0321,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),SNX22,-0.0801,0.2897860983260083,67,585,-0.1891,-0.1612,0.9362321459486599,0.0023,
Pan-cancer (RAS-excluded),SRSF9,-0.0801,0.7794359639419544,67,585,-0.1813,-0.2089,0.9919488452605149,0.0003,
Pan-cancer (RAS-excluded),CD163,-0.0801,0.988527367337638,67,585,0.016,0.0056,0.9990578414908797,0.0,
Pan-cancer (RAS-excluded),MCCC2,-0.08,0.5043821012100165,67,585,-0.0059,-0.0041,0.978185255550805,0.0008,
Pan-cancer (RAS-excluded),PBXIP1,-0.08,0.5052568910882203,67,585,-0.095,-0.0806,0.978185255550805,0.0008,
Pan-cancer (RAS-excluded),CEP295,-0.0799,0.7217963356248684,67,585,-0.1979,-0.2116,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),SSX2IP,-0.0799,0.36935635100867115,67,585,-0.0053,0.0104,0.9538817707074795,0.0016,
Pan-cancer (RAS-excluded),HPSE2,-0.0799,0.41399606394083954,67,585,-0.0982,-0.0829,0.9652013291539714,0.0012,
Pan-cancer (RAS-excluded),PLCB2,-0.0799,0.4587681813958978,67,585,-0.0148,0.0017,0.9748959777921122,0.0009,
Pan-cancer (RAS-excluded),SNIP1,-0.0799,0.3722847570721848,67,585,-0.7778,-0.7397,0.9540750340640276,0.0016,
Pan-cancer (RAS-excluded),CORO7,-0.0799,0.40892712614240645,67,585,-0.0929,-0.0869,0.9651016409936232,0.0012,
Pan-cancer (RAS-excluded),ALDH1L1,-0.0798,0.1939676640699306,67,585,-0.0011,0.0167,0.9020296443327318,0.0036,
Pan-cancer (RAS-excluded),MED8,-0.0798,0.7517408248943092,67,585,-1.1857,-1.2033,0.9907296327053308,0.0003,
Pan-cancer (RAS-excluded),MRPS18C,-0.0798,0.7668577041256368,67,585,-0.2214,-0.2497,0.9919488452605149,0.0003,
Pan-cancer (RAS-excluded),ARMC1,-0.0798,0.3520881170792526,67,585,0.0767,0.0992,0.9477165051276428,0.0019,
Pan-cancer (RAS-excluded),OR1J4,-0.0798,0.3132954081191678,61,570,-0.0713,-0.0486,0.942520063980189,0.0021,
Pan-cancer (RAS-excluded),NASP,-0.0797,0.4738515057080044,67,585,-0.475,-0.4479,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),COL9A3,-0.0797,0.8673119281936275,67,585,-0.0915,-0.0936,0.9951664807975446,0.0002,
Pan-cancer (RAS-excluded),TRADD,-0.0797,0.10580710793964702,67,585,-0.0237,-0.0028,0.8608109130970103,0.0052,
Pan-cancer (RAS-excluded),OVGP1,-0.0797,0.5247026384679471,67,585,-0.2652,-0.2564,0.9793628981094148,0.0007,
Pan-cancer (RAS-excluded),RHBDD1,-0.0797,0.6008817528786732,67,585,0.043,0.0468,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),LAMB4,-0.0796,0.5527395347083524,67,585,-0.0971,-0.09,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),TCF19,-0.0796,0.6706787216138097,67,585,-0.0393,-0.038,0.9857327997751821,0.0005,
Pan-cancer (RAS-excluded),DUSP16,-0.0796,0.33706024505196863,67,585,-0.0453,-0.0254,0.942520063980189,0.002,
Pan-cancer (RAS-excluded),ST6GALNAC5,-0.0796,0.5772750847138705,67,585,0.0069,0.0256,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),GPR143,-0.0796,0.42424477988772913,67,585,0.0465,0.0601,0.9658317839680748,0.0012,
Pan-cancer (RAS-excluded),TMEM87B,-0.0795,0.607568937126014,67,585,-0.0565,-0.042,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),POLR2B,-0.0795,0.5814919089250885,67,585,-2.4734,-2.4635,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),STPG1,-0.0794,0.484056587086544,67,585,-0.035,-0.0306,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),ARL6,-0.0794,0.3807837773265418,67,585,0.1205,0.1312,0.9585615486792393,0.0015,
Pan-cancer (RAS-excluded),UBE3C,-0.0794,0.30469897186357264,67,585,-0.0325,-0.0047,0.9393476063473825,0.0022,
Pan-cancer (RAS-excluded),ZFYVE19,-0.0794,0.18518755556339694,67,585,-0.069,-0.0495,0.8990645357508448,0.0037,
Pan-cancer (RAS-excluded),GRM4,-0.0794,0.31480916454873187,67,585,0.053,0.065,0.942520063980189,0.002,
Pan-cancer (RAS-excluded),TMEM53,-0.0794,0.5193614958299309,67,585,-0.1632,-0.1523,0.9793104017325637,0.0007,
Pan-cancer (RAS-excluded),CDYL,-0.0794,0.8047633853577935,67,585,-0.1111,-0.1183,0.9935679037459302,0.0002,
Pan-cancer (RAS-excluded),ESPN,-0.0794,0.38264703822524415,67,585,-0.1299,-0.1359,0.9589413673375511,0.0014,
Pan-cancer (RAS-excluded),ITPRIPL1,-0.0793,0.3274997354519701,67,585,-0.0926,-0.0789,0.942520063980189,0.002,
Pan-cancer (RAS-excluded),KRT25,-0.0793,0.4171338057611531,67,585,-0.1241,-0.1196,0.9656114473409807,0.0012,
Pan-cancer (RAS-excluded),KLK7,-0.0793,0.37633473777746684,67,585,0.0616,0.0771,0.9570356237537595,0.0015,
Pan-cancer (RAS-excluded),XIRP1,-0.0793,0.4342378022887923,67,585,0.0171,0.0266,0.9682613726680009,0.0011,
Pan-cancer (RAS-excluded),MPC2,-0.0793,0.36935635100867115,67,585,-0.0652,-0.0599,0.9538817707074795,0.0016,
Pan-cancer (RAS-excluded),IDS,-0.0792,0.91493359083601,67,585,-0.0,-0.0071,0.9975610407095122,0.0001,
Pan-cancer (RAS-excluded),SLC10A4,-0.0792,0.2588480339949776,67,585,-0.0455,-0.0239,0.9305140532405659,0.0025,
Pan-cancer (RAS-excluded),NUCKS1,-0.0792,0.5026349206326062,67,585,0.0299,0.0312,0.9781578860281378,0.0008,
Pan-cancer (RAS-excluded),CASK,-0.0792,0.4793645215766551,67,585,0.1118,0.1145,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),S100A13,-0.0792,0.38601495961775045,67,585,-0.0101,0.0024,0.9592146218729038,0.0014,
Pan-cancer (RAS-excluded),FABP12,-0.0791,0.8100667920396512,67,585,0.0842,0.0818,0.9935679037459302,0.0002,
Pan-cancer (RAS-excluded),RFPL4B,-0.0791,0.5985015564766184,67,585,-0.005,-0.0012,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),TYRO3,-0.0791,0.46837352588923153,67,585,-0.2336,-0.2217,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),WHRN,-0.0791,0.5702792299252064,67,585,-0.0027,0.0109,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),UNC80,-0.079,0.5838407960483385,67,585,-0.0623,-0.0536,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),SSTR5,-0.0789,0.31745363758477574,67,585,0.0103,0.0299,0.942520063980189,0.002,
Pan-cancer (RAS-excluded),C11orf65,-0.0789,0.6302574906574555,67,585,-0.0215,-0.0227,0.9839588188603887,0.0006,
Pan-cancer (RAS-excluded),RAE1,-0.0789,0.9339690586148681,67,585,-1.4526,-1.4801,0.9975610407095122,0.0001,
Pan-cancer (RAS-excluded),EPS8L2,-0.0789,0.6953057786410234,67,585,-0.0881,-0.0933,0.9884311331492306,0.0004,
Pan-cancer (RAS-excluded),PAF1,-0.0789,0.7351701973273571,67,585,-0.8439,-0.8211,0.9889032237015041,0.0004,
Pan-cancer (RAS-excluded),NGB,-0.0788,0.3704528208521892,67,585,0.0219,0.0324,0.9540750340640276,0.0016,
Pan-cancer (RAS-excluded),TDP1,-0.0788,0.4250392397129038,67,585,-0.0961,-0.0666,0.9658317839680748,0.0012,
Pan-cancer (RAS-excluded),POGLUT2,-0.0788,0.9672291390488678,67,585,0.0073,-0.009,0.9980655862510932,0.0001,
Pan-cancer (RAS-excluded),KBTBD12,-0.0788,0.3581446012554259,67,585,-0.035,-0.0307,0.9507420729631676,0.0017,
Pan-cancer (RAS-excluded),RIDA,-0.0788,0.36101725567080156,67,585,-0.1054,-0.085,0.9507995039893123,0.0017,
Pan-cancer (RAS-excluded),XKRX,-0.0788,0.4046670156266675,67,585,0.0575,0.0578,0.9623208477623187,0.0013,
Pan-cancer (RAS-excluded),CBLN2,-0.0787,0.34295150141379716,67,585,-0.049,-0.0374,0.9437482154467153,0.002,
Pan-cancer (RAS-excluded),RAB17,-0.0787,0.624430276637786,67,585,0.0191,0.0049,0.9838892170819105,0.0006,
Pan-cancer (RAS-excluded),FOXK2,-0.0787,0.396989699924709,67,585,0.0091,0.0203,0.9603915689894706,0.0014,
Pan-cancer (RAS-excluded),KLHDC8B,-0.0787,0.4738515057080044,67,585,-0.0753,-0.0604,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),SLC23A1,-0.0787,0.6676866824536635,67,585,0.0163,0.0314,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),CYBB,-0.0787,0.6449258918254599,67,585,0.0523,0.0534,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),PCSK2,-0.0786,0.31480916454873187,67,585,0.0636,0.0783,0.942520063980189,0.002,
Pan-cancer (RAS-excluded),RAMP1,-0.0786,0.5422535218441573,67,585,0.0355,0.044,0.9817394891142553,0.0006,
Pan-cancer (RAS-excluded),CACNB1,-0.0786,0.9405047622427412,67,585,-0.2134,-0.2222,0.9975610407095122,0.0001,
Pan-cancer (RAS-excluded),XYLB,-0.0786,0.49308290670198207,67,585,0.0768,0.0878,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),TMEM87A,-0.0786,0.45503983966782,67,585,-0.1132,-0.1063,0.9739512711267783,0.0009,
Pan-cancer (RAS-excluded),TMEM129,-0.0786,0.563786447248276,67,585,-0.036,-0.0243,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),PCF11,-0.0785,0.7647671877525297,67,585,-1.0494,-1.048,0.9919488452605149,0.0003,
Pan-cancer (RAS-excluded),CIMIP5,-0.0785,0.8377799862725893,67,585,-0.013,-0.0172,0.9944547156000131,0.0002,
Pan-cancer (RAS-excluded),IL9,-0.0785,0.16915136252632412,67,585,0.0181,0.0433,0.8943774342954771,0.0038,
Pan-cancer (RAS-excluded),NXPE3,-0.0785,0.631717914378495,67,585,-0.0763,-0.0499,0.9839588188603887,0.0006,
Pan-cancer (RAS-excluded),TNFRSF10B,-0.0784,0.6661926375968481,67,585,0.158,0.1653,0.9851360850459383,0.0005,
Pan-cancer (RAS-excluded),CEP131,-0.0784,0.7820638419794993,67,585,-0.5236,-0.5207,0.992265324626336,0.0003,
Pan-cancer (RAS-excluded),NRAS,-0.0784,0.5224737484930786,67,585,-0.1799,-0.1551,0.9793104017325637,0.0007,RAS/MAPK core
Pan-cancer (RAS-excluded),TLX1,-0.0784,0.5287268756492294,67,585,0.0407,0.0628,0.9793628981094148,0.0007,
Pan-cancer (RAS-excluded),XIAP,-0.0784,0.05777728166217817,67,585,-0.0058,0.02,0.8004009429878707,0.0076,
Pan-cancer (RAS-excluded),STAT5B,-0.0783,0.05198465576271355,67,585,-0.1731,-0.1478,0.7888960112466801,0.0081,
Pan-cancer (RAS-excluded),SLC22A9,-0.0783,0.43948746489725976,67,585,-0.1246,-0.1159,0.9685901835143516,0.0011,
Pan-cancer (RAS-excluded),TUBB6,-0.0783,0.1984706367970409,67,585,0.059,0.0957,0.9024949901071614,0.0035,
Pan-cancer (RAS-excluded),ETV5,-0.0783,0.2820573315112983,67,585,-0.0034,0.0111,0.9354612676893624,0.0023,
Pan-cancer (RAS-excluded),PODXL,-0.0782,0.5633240433195482,67,585,-0.1038,-0.1011,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),TMEM109,-0.0782,0.3520881170792526,67,585,-0.0438,-0.0288,0.9477165051276428,0.0018,
Pan-cancer (RAS-excluded),CLPTM1,-0.0782,0.6736759922749105,67,585,-0.0716,-0.0764,0.9865870096025349,0.0005,
Pan-cancer (RAS-excluded),NECAP1,-0.0782,0.9655915879304582,67,585,0.0191,0.0073,0.9979043044209654,0.0001,
Pan-cancer (RAS-excluded),RAB11B,-0.0781,0.7481059026353272,67,585,0.0399,0.0354,0.9894731091062958,0.0004,
Pan-cancer (RAS-excluded),SLC9A5,-0.0781,0.5004554526907814,67,585,-0.0526,-0.0428,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),NEK8,-0.0781,0.8367101291169629,67,585,-0.042,-0.0266,0.9944547156000131,0.0002,
Pan-cancer (RAS-excluded),PTHLH,-0.0781,0.5796159868186441,67,585,0.098,0.0968,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),ZNF679,-0.0781,0.5017625317436569,67,585,-0.0977,-0.0628,0.9781578860281378,0.0007,
Pan-cancer (RAS-excluded),MAPK8IP3,-0.078,0.7044355145615002,67,585,-0.0569,-0.0459,0.9886201045012537,0.0004,
Pan-cancer (RAS-excluded),PATJ,-0.078,0.18907845963712167,67,585,-0.0845,-0.062,0.8995271344185874,0.0036,
Pan-cancer (RAS-excluded),IMMP1L,-0.078,0.4374640649113526,67,585,-0.016,-0.0075,0.9684158207315386,0.0011,
Pan-cancer (RAS-excluded),DHCR24,-0.078,0.6051768450630044,67,585,-0.0215,-0.0075,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),SNX24,-0.078,0.46543842981667527,67,585,0.0488,0.0711,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),ATP6V1C2,-0.078,0.856549331385514,67,585,0.0262,0.0216,0.9949424194863865,0.0002,
Pan-cancer (RAS-excluded),CFC1,-0.0779,0.46245608678432804,61,552,-0.1317,-0.1082,0.9764901781634467,0.0008,
Pan-cancer (RAS-excluded),PLA1A,-0.0779,0.25769456964985604,67,585,-0.0188,-0.0053,0.9305140532405659,0.0024,
Pan-cancer (RAS-excluded),AJM1,-0.0778,0.4386774608831323,67,585,-0.2231,-0.1981,0.9685901835143516,0.0011,
Pan-cancer (RAS-excluded),CD226,-0.0778,0.6902526257050352,67,585,0.168,0.1725,0.9879003260884621,0.0004,
Pan-cancer (RAS-excluded),NGF,-0.0778,0.9067898017929142,67,585,-0.0876,-0.1016,0.9973870603956084,0.0001,
Pan-cancer (RAS-excluded),KNL1,-0.0778,0.34539632484509575,67,585,-0.6619,-0.6437,0.9462645532158002,0.0019,
Pan-cancer (RAS-excluded),SNX14,-0.0777,0.41556318566494577,67,585,-0.0834,-0.0708,0.9655907065126529,0.0012,
Pan-cancer (RAS-excluded),CRLF3,-0.0777,0.5162588400149686,67,585,-0.1477,-0.1416,0.9793104017325637,0.0007,
Pan-cancer (RAS-excluded),GNAS,-0.0777,0.5445246263135415,67,585,-0.0305,-0.0296,0.9823343175790451,0.0006,
Pan-cancer (RAS-excluded),RBFOX3,-0.0777,0.2982919133862669,67,585,-0.1117,-0.0759,0.9373910967084378,0.0022,
Pan-cancer (RAS-excluded),CFAP206,-0.0776,0.9443191357018689,67,585,-0.0017,-0.0079,0.9975610407095122,0.0001,
Pan-cancer (RAS-excluded),MTURN,-0.0776,0.3353399787147173,67,585,-0.0995,-0.0875,0.942520063980189,0.002,
Pan-cancer (RAS-excluded),DENND1B,-0.0776,0.3356835788486848,67,585,-0.0241,-0.0016,0.942520063980189,0.002,
Pan-cancer (RAS-excluded),APRT,-0.0775,0.43948746489725976,67,585,-0.1928,-0.1786,0.9685901835143516,0.0011,
Pan-cancer (RAS-excluded),MUCL1,-0.0775,0.19823174874653493,67,585,-0.1198,-0.101,0.9024949901071614,0.0035,
Pan-cancer (RAS-excluded),CRHR2,-0.0775,0.5527395347083524,67,585,0.0218,0.0174,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),CCDC178,-0.0775,0.5004554526907814,67,585,-0.0085,0.004,0.9773106863644523,0.0008,
Pan-cancer (RAS-excluded),FSCN1,-0.0775,0.5454343897214697,67,585,-0.1366,-0.1232,0.9823343175790451,0.0006,
Pan-cancer (RAS-excluded),OR2G6,-0.0775,0.6275791115521714,61,570,-0.0698,-0.0795,0.9839588188603887,0.0005,
Pan-cancer (RAS-excluded),ENTR1,-0.0775,0.6821963047503884,67,585,-0.1141,-0.1074,0.987121351851376,0.0004,
Pan-cancer (RAS-excluded),LTO1,-0.0774,0.8191025040284551,67,585,-1.9498,-1.9607,0.9941737944430296,0.0002,
Pan-cancer (RAS-excluded),HOXD4,-0.0774,0.5786790916602024,67,585,-0.0747,-0.0695,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),KCNB1,-0.0774,0.9503156978573044,67,585,0.0339,0.0255,0.9975610407095122,0.0001,
Pan-cancer (RAS-excluded),REM2,-0.0774,0.5436156175787092,67,585,-0.0257,-0.0122,0.9823343175790451,0.0006,
Pan-cancer (RAS-excluded),PSMA7,-0.0774,0.607568937126014,67,585,-2.4984,-2.4675,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),WFIKKN1,-0.0773,0.56934951111578,67,585,-0.0449,-0.0346,0.9823944221865751,0.0006,
Pan-cancer (RAS-excluded),LMF2,-0.0773,0.6302574906574555,67,585,-0.0131,-0.0051,0.9839588188603887,0.0005,
Pan-cancer (RAS-excluded),HNRNPF,-0.0773,0.366442309525408,67,585,-0.2491,-0.1966,0.9538817707074795,0.0016,
