treatment_id,drug_name,cohens_d,p_value,n_lost,n_intact,median_sens_lost,median_sens_intact,fdr
BRD:BRD-K33459542-001-07-4,,-0.0917,0.29458046234977386,85,465,0.313,0.3812,0.7781927619291106
BRD:BRD-K33483813-001-10-0,,-0.0724,0.8978184011268697,85,465,-0.1067,-0.153,0.9771096239223346
BRD:BRD-K33499285-001-02-9,gepotidacin,0.0554,0.9814775348771155,117,757,-0.0448,-0.0213,0.9966124873825765
BRD:BRD-K33502629-001-02-9,PSNCBAM-1,-0.0319,0.6020939610781881,118,754,-0.0516,-0.0406,0.9093042807072408
BRD:BRD-K33510429-001-03-1,,-0.1567,0.16527094525971397,76,446,0.0253,0.0943,0.6605001284952665
BRD:BRD-K33521504-300-01-6,GSK-LSD-1,0.0618,0.5767496494984043,118,756,-0.1903,-0.149,0.8962117462612373
BRD:BRD-K33583600-001-16-1,,0.1892,0.3304767647704747,85,465,-0.0504,-0.0299,0.7928190262223274
BRD:BRD-K33586289-003-02-8,EPZ020411,-0.0811,0.2147209904346835,118,754,-0.1082,-0.0538,0.7153617902276896
BRD:BRD-K33588785-001-01-9,,0.2575,0.07739602900062398,84,447,-0.0944,-0.1704,0.534607362069417
BRD:BRD-K33610132-001-02-9,,-0.0279,0.7726149818357673,85,464,-0.1025,-0.1557,0.9583533458244655
BRD:BRD-K33622447-066-01-9,,-0.0394,0.5334526429710011,84,470,0.1458,0.2172,0.8784578834508685
BRD:BRD-K33637378-001-01-7,,0.0323,0.6972537073736294,85,450,0.0211,0.0244,0.9410767881450084
BRD:BRD-K33681278-036-01-2,,-0.1474,0.3248139874156367,84,457,0.0044,0.0179,0.7914051053201723
BRD:BRD-K33690734-001-01-5,,-0.0239,0.7792514043119569,84,471,0.1577,0.1747,0.9585448386612815
BRD:BRD-K33720171-001-01-0,,0.1115,0.2850544615026226,84,458,0.1573,0.1107,0.7755867175586002
BRD:BRD-K33732501-004-01-0,,-0.1558,0.13845592989780448,85,463,0.0908,0.1208,0.6296823603523727
BRD:BRD-K33743361-003-02-6,,-0.0892,0.64789145969092,85,473,0.1374,0.1353,0.9265714173350952
BRD:BRD-K33809398-001-01-8,,0.041,0.8411138976516167,77,447,0.1171,0.1348,0.9679115859198323
BRD:BRD-K33813875-003-01-8,,-0.1259,0.35416207205967853,84,458,-0.4602,-0.3713,0.8047431973455409
BRD:BRD-K33814251-001-01-4,,0.0004,0.99154746189062,77,447,0.1875,0.1727,0.9980111025919424
BRD:BRD-K33814251-001-02-2,,0.0548,0.6726169070015913,85,463,0.3053,0.2662,0.9347421017913686
BRD:BRD-K33818169-003-04-6,,-0.1522,0.07586651124955149,84,457,-0.2617,-0.1706,0.533008058442728
BRD:BRD-K33852358-001-09-9,,0.0244,0.951864457038595,85,463,-0.1423,-0.1048,0.9919596997194671
BRD:BRD-K33860217-003-04-0,CP-94253,-0.0584,0.6244495714080874,118,754,-0.0521,-0.0076,0.916919672260376
BRD:BRD-K33864865-001-02-5,,0.1517,0.14576562049297925,84,471,-0.0523,-0.1002,0.6369996268957229
BRD:BRD-K33882852-003-02-8,,-0.1111,0.3179687443894761,85,463,-0.3434,-0.2678,0.7869673870564223
BRD:BRD-K33892651-001-02-4,,-0.1318,0.28359271667412345,85,469,-0.0229,0.0167,0.7755867175586002
BRD:BRD-K33903083-001-03-5,,0.1382,0.2081278080559107,75,393,0.1167,0.0832,0.7113466434083917
BRD:BRD-K33963447-001-03-9,GNE-7915,0.0636,0.710198515079911,117,752,0.1071,0.1236,0.9448658267271582
BRD:BRD-K34022604-001-06-6,,-0.1003,0.6694235685566374,85,471,-2.4081,-2.1489,0.9341113913891426
BRD:BRD-K34032314-001-04-1,,0.0994,0.3390912781976503,85,468,0.2828,0.2054,0.7955873458749293
BRD:BRD-K34058848-304-03-1,,-0.2517,0.020968498686644847,85,468,0.2124,0.2814,0.30552812464016843
BRD:BRD-K34068325-066-03-7,,-0.1585,0.16605904406650995,85,451,-0.1291,-0.0841,0.6618308263936723
BRD:BRD-K34073885-001-09-3,,0.0567,0.8131166859063557,77,446,-0.1008,-0.1186,0.9650209892770366
BRD:BRD-K34098590-001-02-1,,0.0051,0.7806998932046758,74,393,0.322,0.2882,0.95962206279141
BRD:BRD-K34122555-057-11-5,,0.1869,0.1311098276946515,85,469,0.1086,0.0667,0.6190681460221872
BRD:BRD-K34154330-003-06-4,,0.0799,0.4346526295990002,85,471,-0.0648,-0.1284,0.8423389885479904
BRD:BRD-K34157611-001-16-0,,0.0705,0.32892417395862406,85,463,-0.322,-0.3544,0.7928190262223274
BRD:BRD-K34185671-001-02-8,,0.3461,0.0057171210090542915,85,465,-0.002,-0.1473,0.161746881881161
BRD:BRD-K34251960-036-01-6,,-0.249,0.10084951815535503,85,451,-0.1739,-0.0999,0.5730278060877495
BRD:BRD-K34277641-001-01-2,,0.0245,0.9270005128864969,85,451,-0.083,-0.0829,0.9883742020163188
BRD:BRD-K34303607-300-01-4,CKI-7,0.0805,0.6639066610921807,118,754,-0.0001,0.0373,0.9333667631889834
BRD:BRD-K34313798-001-01-6,,0.0622,0.9386389945919945,85,464,0.1356,0.142,0.9905748792787757
BRD:BRD-K34321528-003-01-2,,0.2221,0.04596904966885726,85,468,0.4647,0.3365,0.4433662603004841
BRD:BRD-K34328244-001-01-4,,0.0041,0.944075781868447,85,473,-0.0185,0.0031,0.9912317890935721
BRD:BRD-K34332569-001-01-3,,-0.0074,0.7478955585409106,85,465,0.2913,0.3201,0.9526567520809828
BRD:BRD-K34341643-001-01-4,,-0.0412,0.6233397479114283,85,463,0.1737,0.2042,0.9167475241478339
BRD:BRD-K34362291-001-02-9,TC-S-7003,-0.1478,0.20318635760794623,118,754,-5.2644,-5.0345,0.7072398068473184
BRD:BRD-K34388247-236-08-2,,-0.2111,0.12802431110442616,85,468,0.0616,0.1273,0.6167819891412526
BRD:BRD-K34411045-001-01-9,,-0.0812,0.2051012195129409,74,393,0.0166,0.0764,0.7083607733941346
BRD:BRD-K34411947-001-12-5,,-0.1775,0.18667153617288113,85,468,0.2496,0.2765,0.6878228401070947
BRD:BRD-K34415467-003-13-0,,-0.2475,0.07160724656312897,85,468,0.0795,0.1523,0.5231863910917874
BRD:BRD-K34441861-003-07-0,,0.0181,0.8074946784858522,77,447,-0.084,-0.0796,0.9637702350006919
BRD:BRD-K34445261-001-02-2,,0.0046,0.7066175805117394,85,451,0.0128,0.0352,0.9428913433569016
BRD:BRD-K34469523-003-03-0,,0.0066,0.8724699958161058,84,462,-0.1264,-0.144,0.9715720059499116
BRD:BRD-K34508702-001-02-4,,-0.0203,0.7763951724253295,85,451,-0.0293,-0.0379,0.9583533458244655
BRD:BRD-K34533029-001-08-5,,-0.0274,0.7574764151969465,85,465,0.1581,0.1484,0.9571284304174765
BRD:BRD-K34566599-001-03-9,ectoine,0.0839,0.2242375179074162,117,752,-0.029,-0.0601,0.7257258086708084
BRD:BRD-K34568562-001-04-3,,-0.1233,0.36853774594225097,85,469,-0.1639,-0.1255,0.8149838130596253
BRD:BRD-K34581968-001-04-6,BMS-536924,0.5527,1.3324368230170103e-08,118,754,-0.7604,-1.2285,2.261811507071375e-05
BRD:BRD-K34591242-001-04-3,,-0.0135,0.8846458820178639,85,469,-0.1579,-0.1366,0.9744023635899652
BRD:BRD-K34608650-001-02-4,,-0.1669,0.06697599546257361,85,463,-0.1257,-0.0577,0.5111248048278807
BRD:BRD-K34624869-003-01-6,,-0.0566,0.46191967643164233,74,393,0.1129,0.1422,0.8514154774702221
BRD:BRD-K34657753-001-01-9,PD-118057,0.0114,0.870269897916214,118,754,0.0489,0.0727,0.9715720059499116
BRD:BRD-K34663752-001-09-1,,0.0962,0.38362839605362653,85,469,-0.0752,-0.1288,0.8209597219056928
BRD:BRD-K34672903-001-01-7,,0.0903,0.36460851488735824,84,471,0.1349,0.0824,0.8138368889168844
BRD:BRD-K34675210-003-01-4,,-0.1087,0.2270489552736158,74,393,0.011,0.0567,0.7289183954174238
BRD:BRD-K34685430-050-12-5,,0.0688,0.4594184416093836,78,457,-0.0144,-0.0342,0.8510352700912843
BRD:BRD-K34713073-001-01-3,,0.055,0.8481632953342247,85,471,-0.4723,-0.4745,0.9686519762270875
BRD:BRD-K34730807-001-17-6,,0.1035,0.3125335294808167,76,446,0.0793,0.0368,0.7869673870564223
BRD:BRD-K34776109-001-16-6,,-0.0948,0.3879093542287716,85,471,-0.2359,-0.239,0.8226606051782764
BRD:BRD-K34798115-001-02-9,SJ-733,-0.0847,0.4690704011192097,118,756,-0.0518,0.0198,0.855719511982653
BRD:BRD-K34801930-001-01-9,,0.1045,0.41378598301917835,84,471,-0.0479,-0.1007,0.8322862713304092
BRD:BRD-K34843150-001-03-0,ACT-132577,-0.0774,0.7049020799798564,118,754,-0.1359,-0.1188,0.9425714840698147
BRD:BRD-K34851558-001-02-3,,-0.1726,0.3659316681546445,85,465,-0.0266,0.002,0.8143903167427606
BRD:BRD-K34870043-001-01-8,,-0.1015,0.26407921266332357,85,466,-0.1884,-0.1455,0.7617190363552904
BRD:BRD-K34888156-213-01-4,,-0.0976,0.48951502741162234,85,465,-0.1818,-0.1708,0.8610827537729526
BRD:BRD-K35007173-001-07-5,,0.1069,0.24320853401620157,85,468,0.1913,0.1623,0.7458834444308982
BRD:BRD-K35034482-001-01-8,,0.0032,0.8498876850276482,85,471,-0.187,-0.2234,0.9686519762270875
BRD:BRD-K35079116-001-02-5,,0.0176,0.7597427047712245,77,446,0.0046,-0.018,0.9576129148534879
BRD:BRD-K35079116-001-03-3,,0.1829,0.08619383145195023,85,471,-0.0586,-0.1215,0.554219806400324
BRD:BRD-K35169477-001-01-9,,0.0752,0.43836319458968376,85,465,-0.1061,-0.2162,0.843233141120874
BRD:BRD-K35170555-001-09-5,,-0.1409,0.47732896965513794,77,447,-0.0585,-0.0187,0.8570408995833286
BRD:BRD-K35189033-001-26-1,,0.0194,0.8590963658512802,85,471,-0.2509,-0.2728,0.9699475098320907
BRD:BRD-K35240538-001-26-2,,-0.0058,0.7420339012948605,78,456,-0.4205,-0.3797,0.9503985145974204
BRD:BRD-K35245662-001-01-2,,0.133,0.10608124066596787,85,471,0.1828,0.0421,0.5827636096410781
BRD:BRD-K35304636-001-01-0,,-0.1478,0.20802962831488592,85,451,-0.0379,0.0455,0.7113466434083917
BRD:BRD-K35329391-334-01-7,,-0.0779,0.5468925979658981,85,469,-0.3255,-0.4603,0.8839325732417157
BRD:BRD-K35367061-001-01-1,,-0.1669,0.34689713575954395,85,451,-0.0416,-0.0516,0.801626605733518
BRD:BRD-K35430135-003-02-3,,-0.0207,0.9871238211815687,85,471,-0.1949,-0.2285,0.9980111025919424
BRD:BRD-K35498378-001-06-1,,0.1078,0.3047642805726414,84,471,0.0459,-0.0099,0.7840480132919183
BRD:BRD-K35498911-001-02-9,DSM265,-0.0146,0.45581688442260815,117,752,-0.0048,0.0488,0.8484091681001944
BRD:BRD-K35520305-001-17-7,,0.0355,0.8809254745874371,85,463,-0.1335,-0.0712,0.9733944444629217
BRD:BRD-K35559145-050-08-5,,-0.1544,0.2296401898742142,85,473,-0.0076,0.03,0.7314403045002529
BRD:BRD-K35586044-003-15-4,,-0.0355,0.5230292144868913,85,463,-0.049,0.0064,0.8754048371534858
BRD:BRD-K35589454-003-01-1,,-0.1812,0.08027168730530576,85,463,0.0674,0.1343,0.53911449733237
BRD:BRD-K35601925-001-01-9,,0.08,0.5976557886960082,85,465,-0.3363,-0.343,0.9069758693304993
BRD:BRD-K35626314-003-01-1,,-0.0148,0.809942139807792,85,451,-0.0897,-0.0556,0.9646565741615343
BRD:BRD-K35629949-001-02-0,,-0.2289,0.02620949002029848,85,463,-1.1581,-0.9902,0.3414924502066627
BRD:BRD-K35687421-001-02-5,,0.1372,0.11191330226312465,85,471,-0.0626,-0.1091,0.5906911951394603
BRD:BRD-K35698076-001-01-2,,-0.0506,0.799333349459536,85,468,0.1716,0.213,0.963342582401952
BRD:BRD-K35719256-001-02-6,,-0.0834,0.3361681148110971,85,470,-0.0528,-0.0074,0.794698982104222
BRD:BRD-K35772771-001-02-1,,-0.0825,0.29794170787590735,74,393,0.0467,0.0703,0.7805846239733437
BRD:BRD-K35775715-001-03-1,,0.1088,0.44115087212782755,85,471,-0.016,-0.0326,0.843663064115509
BRD:BRD-K35781423-001-01-6,,0.0038,0.5677969930223721,84,471,-0.0804,-0.1198,0.8934742949297582
BRD:BRD-K35798650-001-01-4,,0.0673,0.7887097358153847,85,451,-0.246,-0.2184,0.9607642826612598
BRD:BRD-K35882976-001-04-7,,-0.102,0.536291724462935,85,451,0.0466,0.047,0.8790446158864786
BRD:BRD-K35936936-001-01-6,,-0.1283,0.579968091696319,75,393,-0.6467,-0.6232,0.8978156888551836
BRD:BRD-K35941380-050-28-9,methysergide,-0.1116,0.14636434539651036,118,756,0.0345,0.0874,0.6369996268957229
BRD:BRD-K35952844-236-01-6,,-0.1492,0.5798155709268122,84,458,0.0203,0.0054,0.8978156888551836
BRD:BRD-K35952844-238-01-2,,-0.0891,0.5032110141447723,84,457,-0.1631,-0.0914,0.8649181530171517
BRD:BRD-K35960502-001-20-0,,-0.2588,0.0386407224599123,85,468,-0.8299,-0.5571,0.4054966679794264
BRD:BRD-K35984734-001-02-9,ZSET1446,0.1466,0.23114163476929017,117,757,0.0635,0.0172,0.7333886448988226
BRD:BRD-K36016295-001-04-5,,0.1101,0.5290416879211601,85,465,0.4541,0.4188,0.8773014288631362
BRD:BRD-K36021395-300-02-4,,0.0391,0.9709852204967737,85,465,0.084,0.078,0.994708763600908
BRD:BRD-K36040345-001-01-1,,0.0461,0.6182417402650754,85,473,0.0931,0.0639,0.9143675487693012
BRD:BRD-K36055864-001-19-2,,-0.2566,0.06191245866620166,85,469,-2.1442,-1.8896,0.500006950804129
BRD:BRD-K36116267-001-15-3,,0.1491,0.2396510394386704,85,468,0.158,0.086,0.7424847216701868
BRD:BRD-K36137799-001-06-9,plumbagin,-0.0074,0.9805731938636162,117,752,-0.2624,-0.2957,0.9966124873825765
BRD:BRD-K36154108-001-01-7,AVE-0991,-0.0546,0.8529726201115135,118,754,-0.0088,-0.0179,0.9686519762270875
BRD:BRD-K36163066-304-02-4,,0.0965,0.4311128982475001,75,393,0.2916,0.2633,0.8411656836495764
BRD:BRD-K36198571-001-02-0,,-0.1646,0.14168482663144163,84,442,-0.2135,-0.107,0.636261683109353
BRD:BRD-K36201510-001-06-7,,0.0077,0.82306185766533,75,393,0.1518,0.1648,0.9655476872058727
BRD:BRD-K36207157-001-07-0,,-0.1552,0.6208451711536194,77,447,0.0479,0.0738,0.9158241825185913
BRD:BRD-K36207157-001-09-6,,-0.2224,0.04705763938114957,85,471,-0.246,-0.1801,0.44563650125244847
BRD:BRD-K36222532-001-01-8,,-0.1719,0.4681210046118721,78,457,-0.6033,-0.5176,0.855257497856143
BRD:BRD-K36234266-001-09-8,,-0.2732,0.0490660104804358,77,447,-0.0502,0.0255,0.4512339459642059
BRD:BRD-K36258877-001-03-1,,-0.0369,0.8550862200539993,85,468,-0.128,-0.1409,0.9688028423438437
BRD:BRD-K36262466-001-06-3,,0.2052,0.01622833133082669,84,471,0.0471,-0.0565,0.2700744356282187
BRD:BRD-K36269323-300-02-6,,-0.1697,0.23820823923317702,85,462,-0.1554,-0.1419,0.7422826729661642
BRD:BRD-K36270037-001-01-7,,-0.0205,0.5924053342882771,85,468,0.2655,0.3002,0.9052721309096876
BRD:BRD-K36338614-001-02-1,VBY-825,0.0804,0.17905533473008695,118,754,0.115,0.0522,0.679543433853423
BRD:BRD-K36363294-001-04-2,,0.1958,0.0842619237699475,78,457,0.0485,-0.0648,0.5458457032162276
BRD:BRD-K36379990-001-01-1,,0.0081,0.46028587961508505,84,451,-0.0371,0.0264,0.8510352700912843
BRD:BRD-K36381762-300-02-7,,-0.1736,0.16997870820403282,85,473,-0.1777,-0.1018,0.6660545255839156
BRD:BRD-K36386086-001-01-1,,-0.2285,0.026411127182241822,85,463,-0.125,0.0149,0.3415839115569942
BRD:BRD-K36395411-003-02-2,,-0.0228,0.816821617501407,85,473,-0.0919,-0.0702,0.9650209892770366
BRD:BRD-K36449075-001-01-0,,0.0595,0.8957919107079904,85,468,0.1348,0.1152,0.9767828928388076
BRD:BRD-K36461289-001-05-8,,-0.0426,0.6923666583197543,85,465,0.2024,0.2257,0.9396265630696181
BRD:BRD-K36463073-001-03-9,,0.0889,0.4258434731371289,85,451,0.0701,0.0272,0.840486706479262
BRD:BRD-K36467523-001-02-8,,-0.098,0.7038862580744984,85,463,0.0289,-0.0205,0.9425714840698147
BRD:BRD-K36474365-001-09-9,tartaric-acid,-0.0819,0.8342113400113726,118,754,-0.0279,-0.0433,0.967647768490656
BRD:BRD-K36485341-001-02-9,GW-542573X,-0.1141,0.05168575960455187,118,756,-0.1492,-0.0466,0.46239183091705893
BRD:BRD-K36515744-001-03-5,ITX3,-0.1085,0.7560192080789043,118,754,-0.1086,-0.1071,0.9566474884188895
BRD:BRD-K36524108-065-04-0,,-0.0266,0.7294457695126327,85,451,-0.0183,-0.0069,0.9495267508976097
BRD:BRD-K36529613-001-02-6,,-0.2249,0.06631733719997274,85,473,-3.8758,-3.6519,0.5099600448333125
BRD:BRD-K36551084-001-04-9,cinchonine,-0.0346,0.6423624620092033,118,754,0.1221,0.1285,0.9248602877528607
BRD:BRD-K36574127-001-01-3,,-0.0168,0.6767750799529946,85,451,-0.0568,-0.0938,0.9347421017913686
BRD:BRD-K36611520-001-01-6,,-0.0781,0.3552655266357857,74,393,0.119,0.142,0.8058025726006286
BRD:BRD-K36627727-001-05-4,,0.0374,0.6758474007002273,85,471,-0.3055,-0.302,0.9347421017913686
BRD:BRD-K36636143-001-01-0,,0.0765,0.8510180902176456,85,451,-0.0151,0.0054,0.9686519762270875
BRD:BRD-K36660044-001-24-2,,-0.0134,0.7771856862835482,85,468,0.2159,0.1353,0.9583533458244655
BRD:BRD-K36680103-001-01-6,,0.1808,0.12760108549058913,85,471,-0.2577,-0.327,0.6167819891412526
BRD:BRD-K36697397-003-02-9,GSK1562590,0.1149,0.19120293322141468,118,756,0.1332,0.0343,0.6917850320742295
BRD:BRD-K36711084-001-02-0,,-0.2165,0.23719942930021876,85,469,-0.6214,-0.5432,0.7417985819558046
BRD:BRD-K36732695-001-01-9,,-0.2265,0.09398402392094325,85,471,-0.0419,0.0151,0.5617004299427754
BRD:BRD-K36739687-001-03-0,,-0.2946,0.031752476980807076,85,469,-0.4771,-0.3712,0.37064424930685125
BRD:BRD-K36740062-001-06-6,,-0.0255,0.5777027133955123,85,467,-0.3862,-0.2539,0.8963897221104955
BRD:BRD-K36741660-001-01-1,,-0.1293,0.2989990787763811,84,449,-0.0491,-0.0364,0.7816565833040109
BRD:BRD-K36756879-003-08-7,,-0.0675,0.6392420689362771,85,467,0.1793,0.2572,0.9236973075286915
BRD:BRD-K36775483-001-01-4,,-0.0167,0.9502816292706234,85,465,0.1305,0.1112,0.9919596997194671
BRD:BRD-K36788280-001-01-2,,-0.1445,0.35462952625765587,85,465,-1.7587,-1.645,0.8047909369283033
BRD:BRD-K36804890-001-01-9,,-0.0992,0.4786601797331508,74,393,0.0992,0.1117,0.8570408995833286
BRD:BRD-K36859431-300-02-3,,0.0831,0.16893839825102086,84,471,-0.2207,-0.2902,0.6651490420142354
BRD:BRD-K36862742-001-25-6,,0.0619,0.5706572644890855,85,468,0.2615,0.2398,0.8942541376430424
BRD:BRD-K36864847-303-02-5,,0.1419,0.3228578834210546,84,471,0.075,0.0194,0.7898036744717699
BRD:BRD-K36889451-001-01-1,,-0.1596,0.17428737978088393,84,458,-2.1358,-1.8917,0.6725971944692429
BRD:BRD-K36927236-001-32-6,,-0.0963,0.3865245488868343,85,468,0.0886,0.1186,0.8219548033014735
BRD:BRD-K36949735-001-01-1,,-0.2533,0.0175975915464507,75,393,-0.6946,-0.4653,0.2831460819914698
BRD:BRD-K36965586-003-08-8,,-0.0317,0.7610080251430362,85,469,-0.2525,-0.2517,0.9583168565877626
BRD:BRD-K36970462-001-01-6,,-0.1237,0.5210220823927678,85,467,0.1186,0.1314,0.8743357307851259
BRD:BRD-K36984403-001-02-7,,-0.0823,0.5093625598231166,85,473,-0.1964,-0.1834,0.8669661426528859
BRD:BRD-K36998189-001-03-5,,-0.1035,0.5438180764630685,74,393,0.1843,0.1892,0.8816381783652645
BRD:BRD-K37069697-001-01-3,,-0.3643,0.00045290524061915045,85,463,-0.1316,0.1306,0.03736200929066298
BRD:BRD-K37083340-001-02-3,,-0.1399,0.25664337505653856,77,447,0.1489,0.1801,0.7591167130866954
BRD:BRD-K37087535-001-01-1,,-0.0332,0.6538918577713277,74,393,0.1946,0.2056,0.9292677092458583
BRD:BRD-K37111771-300-02-6,,0.1195,0.17409922103152453,85,465,0.2304,0.1383,0.6725971944692429
BRD:BRD-K37130656-001-04-6,,-0.0312,0.844672747047927,84,458,-0.3693,-0.3745,0.9679115859198323
BRD:BRD-K37151368-001-01-7,,-0.108,0.5553463810360958,75,393,0.1874,0.2421,0.8887155759878295
BRD:BRD-K37203094-001-02-5,,-0.1211,0.37968468074965145,77,447,-0.1966,-0.158,0.8183861172513118
BRD:BRD-K37237504-001-02-7,,0.0949,0.2626381349228062,85,473,0.1395,0.0521,0.7614636917364304
BRD:BRD-K37249724-001-25-7,,-0.0898,0.4547585910338099,85,469,-0.2481,-0.2248,0.8476011070874468
BRD:BRD-K37270826-001-27-6,,-0.1006,0.6974834054050729,78,456,-0.5755,-0.5639,0.9410767881450084
BRD:BRD-K37270826-001-31-8,,-0.1183,0.22213449892963066,85,468,0.0076,0.0777,0.7233708231478724
BRD:BRD-K37289225-001-36-4,,0.0888,0.40723122798143363,84,458,-0.1908,-0.2643,0.8301205856520699
BRD:BRD-K37312348-001-15-0,,-0.2172,0.06843271855651108,85,463,-0.0231,0.1308,0.5140023882729096
BRD:BRD-K37355418-236-01-6,,-0.2302,0.04676967469331945,84,458,-0.1726,-0.1094,0.44481411350327504
BRD:BRD-K37379014-001-01-2,,-0.2485,0.03105411127574805,85,465,-3.6351,-3.1125,0.36543746197977345
BRD:BRD-K37385792-003-02-1,,-0.1466,0.4204751886943232,84,455,-0.0197,-0.0167,0.8372511821801919
BRD:BRD-K37492701-001-02-9,,0.3623,0.009830138338815013,75,393,-4.285,-4.5431,0.20923711385753585
BRD:BRD-K37516142-001-10-5,,0.1394,0.26092574239436983,85,468,0.2938,0.2301,0.7610334153169119
BRD:BRD-K37543758-001-01-3,,-0.1877,0.11872187971631841,84,451,-0.0344,0.0252,0.6051963688241757
BRD:BRD-K37561857-001-15-5,,-0.1608,0.34789864765135015,84,458,0.0066,0.0897,0.8018437941455083
BRD:BRD-K37590257-001-02-8,,-0.0263,0.855364842157375,84,458,-0.6016,-0.5856,0.9689568365446406
BRD:BRD-K37618799-001-03-0,,0.0212,0.8759794617612613,85,468,-0.6409,-0.6845,0.9715720059499116
BRD:BRD-K37635256-001-02-9,S-07662,0.0411,0.7784619950385196,118,756,0.1352,0.1515,0.9583533458244655
BRD:BRD-K37682401-001-09-3,,-0.126,0.8756676777259581,77,447,-0.0657,-0.116,0.9715720059499116
BRD:BRD-K37682401-213-01-1,,0.0698,0.7198874737115624,78,457,-0.4734,-0.5082,0.9461795866674007
BRD:BRD-K37687095-001-06-9,,0.3648,0.002870328094583985,85,473,-0.4107,-1.036,0.10827515423458477
BRD:BRD-K37687387-237-01-7,,-0.0655,0.7682286333675896,85,465,0.1696,0.1532,0.9583533458244655
BRD:BRD-K37688416-003-13-1,,0.0871,0.4607934383471486,85,468,0.1931,0.1336,0.8510352700912843
BRD:BRD-K37694030-003-12-7,,-0.0832,0.8694790291514667,85,471,0.108,0.073,0.9715720059499116
BRD:BRD-K37708699-001-01-4,,-0.2253,0.03441357152399844,84,451,0.0921,0.1711,0.38257150626436204
BRD:BRD-K37714784-305-02-1,,-0.1213,0.409218779929698,85,471,0.1152,0.0954,0.8304230471376717
BRD:BRD-K37720887-001-07-8,,-0.2757,0.011749045291216913,85,468,-0.7833,-0.5875,0.23226196319807063
BRD:BRD-K37723606-001-01-5,,-0.0159,0.7990254454400547,85,465,0.0167,0.0601,0.963342582401952
BRD:BRD-K37747025-001-08-2,,-0.1997,0.045662261288477494,75,393,0.0654,0.1367,0.4424879936463709
BRD:BRD-K37753391-046-03-2,,-0.0764,0.49492345107202584,84,458,0.1031,0.0795,0.8627805475684353
BRD:BRD-K37764012-001-04-1,,-0.2338,0.03558083145923893,85,471,-2.2552,-1.8996,0.3896674929165038
BRD:BRD-K37793595-003-01-7,,0.1265,0.29478182091655414,84,471,0.0842,0.0402,0.7781927619291106
BRD:BRD-K37798499-001-27-2,,-0.1312,0.23876742756616576,85,468,-1.29,-0.9422,0.7424847216701868
BRD:BRD-K37814297-050-09-6,,-0.004,0.5547235292095488,85,468,0.1928,0.2286,0.8886219408579118
BRD:BRD-K37846922-001-09-4,,0.0537,0.986394332383268,84,458,0.1032,0.1191,0.9980111025919424
BRD:BRD-K37848908-001-05-6,,-0.0636,0.49346925744894365,75,393,0.1759,0.1992,0.8622371099499648
BRD:BRD-K37851352-001-02-9,isopentyl-4-methoxycinnamate,-0.0116,0.8050474956234255,118,756,-0.0553,-0.0467,0.9635272855031012
BRD:BRD-K37864785-001-01-0,,-0.2419,0.0814587947316623,75,393,0.0608,0.116,0.5406459009344781
BRD:BRD-K37865504-001-04-1,,-0.1903,0.10820030908803614,85,465,-1.9226,-1.5313,0.5861222127773305
BRD:BRD-K37872686-003-01-9,,0.2019,0.052027593346190434,84,458,0.2358,0.1297,0.46239183091705893
BRD:BRD-K37890730-001-15-1,,0.0474,0.8127752934791502,84,458,-3.9911,-3.9471,0.9650209892770366
BRD:BRD-K37933329-001-03-9,BTB06584,-0.0612,0.6679064945130084,118,754,-0.0272,-0.0144,0.9340396742770175
BRD:BRD-K37949327-001-06-3,,-0.0094,0.6253377181416677,76,446,0.2075,0.1632,0.9176665455331583
BRD:BRD-K37952347-001-01-4,,-0.0981,0.28925761235424585,85,463,-0.0959,-0.0212,0.7755867175586002
BRD:BRD-K37991163-003-13-4,,-0.111,0.15562321697333725,84,458,0.0807,0.157,0.6540089682348814
BRD:BRD-K38003476-001-09-1,,0.1249,0.16392198002666802,85,473,-0.1513,-0.2495,0.6584568278868157
BRD:BRD-K38018935-001-01-1,OTS514,-0.0628,0.4087974332449006,118,754,-7.31,-7.32,0.8304230471376717
BRD:BRD-K38019854-323-01-4,,-0.0404,0.4454249855964795,75,393,0.1786,0.2171,0.843677409104494
BRD:BRD-K38055836-001-21-1,,0.0884,0.7716902955772336,85,469,0.1295,0.1374,0.9583533458244655
BRD:BRD-K38140108-002-01-2,,-0.0912,0.8195987826865901,85,472,0.1864,0.1448,0.9650209892770366
