,B_cell,CD4_T_naive,CD8_T,Dendritic_cell,Endothelial,Epithelial,Fibroblast,Goblet,ILC3,Inflammatory_Mac,Macrophage,Monocyte,Myofibroblast,NK,Paneth,Plasma,Th1,Th17,Treg,pDC
TCF7L2,0.0019150581,0.0054531014,0.014636683,0.02343551,0.1332304,0.19789259,0.13214175,0.12835066,0.00997838,0.046461828,0.23181114,0.15253362,0.07430179,0.008793759,0.08123349,0.0051609008,0.0036777197,0.0048545413,0.006372268,0.05323438
RP11-57H14.2,0.0,0.0004464179,0.0024180757,0.0,0.0003721166,0.00278142,0.003008378,0.0016823726,0.0,0.0,0.002227128,0.0025937501,0.0016615574,0.00031904946,0.0029508548,0.00015563979,0.0,0.0,0.0,0.0
HABP2,0.0,0.0,0.0,0.0,0.0,0.0017783139,0.0,0.0026218772,0.0,0.0,0.0011127018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP7,0.040526703,0.032564666,0.06243724,0.053170964,0.109146625,0.25988895,0.09741518,0.2053219,0.024722956,0.07024372,0.07991781,0.04748373,0.07288962,0.049485687,0.060320277,0.032528315,0.048774347,0.034986284,0.056198973,0.037600692
PLEKHS1,0.0011408232,0.00070529804,0.0022070117,0.0019081132,0.0013629793,0.09408507,0.0009805561,0.026795303,0.0,0.0,0.0015083677,0.0026067733,0.002827305,0.0013311136,0.005441342,0.0006214177,0.00058773265,0.0016684312,0.0,0.0
DCLRE1A,0.0024373461,0.0043553747,0.0051215785,0.0040360293,0.02437581,0.010554627,0.00959295,0.011039371,0.0,0.0031311866,0.010014037,0.005436793,0.0034699147,0.0059384694,0.006751793,0.0020346479,0.0049867257,0.006627973,0.0070653153,0.0044784145
NHLRC2,0.03480081,0.025007013,0.034585442,0.044241756,0.08916104,0.05400652,0.10560237,0.04790778,0.017593948,0.027657066,0.05616128,0.03837424,0.06483341,0.031046733,0.047352772,0.014532632,0.026193444,0.023190824,0.031221937,0.035316203
ADRB1,0.00018828888,0.00055631134,0.0066760145,0.003283472,0.023344832,0.0026301548,0.0010506264,0.004230516,0.0,0.0013379839,0.008065861,0.005322454,0.0012064731,0.0036623215,0.0040710955,0.0006216614,0.001141566,0.002349386,0.0011152164,0.0
CCDC186,0.09089348,0.13136737,0.15594901,0.11802235,0.20084271,0.24918923,0.26415184,0.2012076,0.12886538,0.07842273,0.14737797,0.09970142,0.13782607,0.15096071,0.12053166,0.12471748,0.1283365,0.1514458,0.14232624,0.21486215
TDRD1,0.00029429042,0.0002727541,0.00071332324,0.0,0.00076839986,0.00014437248,0.003519209,0.0,0.0,0.0032280616,0.0032169623,0.0001283363,0.0,0.00014156409,0.0,5.2231582e-05,0.00051486865,0.0,0.00045075282,0.0066260286
VWA2,0.00015040986,0.00015348416,0.0,0.0,0.0004105176,0.004204204,0.00048782455,0.0009712579,0.0,0.0,0.0,0.0,0.0016289086,6.321226e-05,0.0009284289,6.172479e-05,0.0,0.0,0.0003044219,0.0
CTB-1144G6.6,0.00079306966,0.0007003736,0.0,0.0,0.0017701953,0.0005625488,0.0023588059,0.0028100014,0.003207178,0.0,0.0010618146,0.0,0.0018599858,0.0005304279,0.0006053099,0.000356131,0.0009553432,0.0,0.00025972162,0.00089455507
AFAP1L2,0.006851868,0.0043302486,0.00664922,0.0019932424,0.02884785,0.008024146,0.077284455,0.0048672548,0.0034715214,0.00482997,0.0,0.0010414002,0.032203164,0.0035731979,0.004182941,0.0010170196,0.0064717936,0.00308036,0.008228226,0.009888483
ABLIM1,0.10042786,0.19511873,0.12244897,0.058719408,0.35664704,0.13969707,0.09326357,0.2067312,0.120554544,0.054950707,0.016192554,0.02210848,0.09518637,0.14042561,0.07183157,0.025921745,0.1333714,0.15349403,0.082297504,0.09976165
RP11-106M7.1,0.0006457329,0.0010430102,0.0,0.0,0.0013134603,0.0012743669,0.0,0.0013126443,0.0032671534,0.004712458,0.0,0.00019513615,0.0032458976,0.00088595256,0.0009775542,0.00029276608,0.0012198741,0.0018246894,0.0029430736,0.0
FAM160B1,0.023507977,0.039706912,0.06576491,0.028947422,0.12646097,0.049857687,0.067008466,0.043935962,0.039534222,0.024304844,0.027596656,0.04884751,0.07291738,0.061072852,0.038116205,0.0217341,0.053200908,0.05643875,0.07229562,0.032799926
TRUB1,0.019166354,0.01733026,0.0188478,0.012834115,0.032144576,0.036905047,0.028364545,0.04041872,0.027363949,0.004167008,0.014928956,0.014248032,0.023138434,0.019151459,0.01639972,0.011894932,0.016913563,0.011700658,0.015632462,0.027623966
ATRNL1,0.0018489987,0.00015066235,0.0,0.0,0.0010998104,0.0,0.0,0.0,0.0035635696,0.0,0.0,0.0,0.0,0.0,0.0,0.00013198952,0.0,0.0,0.0,0.0
GFRA1,0.00040441338,0.0,0.0,0.0,0.0010930406,0.0031039468,0.07581001,0.0018151408,0.0,0.0,0.00041716162,0.0,0.0031561288,0.0003140163,0.003730916,0.0003135838,0.0,0.0018477556,0.0,0.0
PNLIPRP1,0.0048566684,0.004589256,0.0068852794,0.0043544276,0.0036098221,0.003096202,0.002577743,0.003888798,0.0210136,0.0051633297,0.0037747377,0.0025949087,0.0057504363,0.008001117,0.0039886828,0.011457835,0.0072339573,0.011340789,0.0025496397,0.006010956
C10ORF82,0.00044608884,0.00017897687,0.0,0.0027540093,0.0,0.002341481,0.022213964,0.0018491938,0.0,0.0,0.0,0.00017060984,0.004270786,0.0004231953,0.0010452529,0.0005933689,0.0,0.0,0.0,0.0
HSPA12A,0.00029488202,0.00035784196,0.0,0.0,0.006252124,0.00033693656,0.08930498,0.001576771,0.006367862,0.0,0.0013870946,0.00041804573,0.029024841,0.00037235118,0.0023977535,0.0010177898,0.0,0.0038511264,0.00038830485,0.0051215924
RP11-539I5.1,0.020018445,0.0067977537,0.005932435,0.018954443,0.011128099,0.011252096,0.0067483783,0.012885631,0.05528506,0.008238465,0.0039958516,0.0026070084,0.008278185,0.008274651,0.009783943,0.0040496998,0.007231452,0.008950584,0.031042647,0.0041627283
ENO4,0.00062874344,0.00022953007,0.0,0.0,0.0011104323,0.00024266352,0.0031740568,0.0,0.0,0.0,0.0006276504,0.0010599681,0.0,0.0,0.00093830033,0.0,0.0007809634,0.0,0.0,0.0
SHTN1,0.0014450117,0.0020843053,0.003273018,0.15911098,0.011808846,0.08961462,0.029740458,0.06416154,0.010118792,0.08644404,0.21843885,0.17074622,0.014727794,0.0012746421,0.17948753,0.0018790752,0.002239486,0.006243534,0.0047459886,0.043107018
RP11-501J20.5,0.0004663984,0.00073395617,0.0,0.0,0.031370975,0.0,0.0,0.0,0.0042228573,0.0013434775,0.00044555974,0.003030691,0.0,0.00075115805,0.0024218266,6.641034e-05,0.0014300696,0.0011534197,0.0010066791,0.0
SLC18A2,0.00088324177,0.0014038285,0.0015547022,0.0027172004,0.0036802315,0.0019171475,0.0019912084,0.00025459647,0.054856624,0.0029623907,0.00033618274,0.0011004895,0.0024493472,0.0011764338,0.0026524991,0.0011302138,0.00050475966,0.00562807,0.00050475553,0.00875203
RP11-129M16.4,0.0007470368,0.00060142996,0.003591121,0.002990696,0.007568711,0.0049848803,0.0,0.0009898983,0.0013417858,0.0,0.002796313,0.002213572,0.0,0.0016319318,0.0028166615,0.0010101659,0.0011823543,0.0014002502,0.00082066015,0.004252956
PDZD8,0.020199496,0.03242347,0.06443613,0.032375835,0.08432336,0.14181918,0.069373146,0.09888847,0.057044312,0.034122467,0.061878946,0.04372796,0.05960917,0.06920707,0.064872675,0.022277486,0.050952666,0.042569257,0.034621235,0.05530894
EMX2OS,0.00517228,0.0039322893,0.00616087,0.003930932,0.0073008514,0.0048767044,0.010458931,0.006099452,0.002846115,0.010608152,0.004747579,0.0033766301,0.0054853344,0.0055299015,0.005204933,0.0016925577,0.0058108065,0.006858436,0.00632757,0.002974065
EMX2,0.0062276414,0.008910334,0.011999256,0.00490304,0.003796775,0.0058651976,0.011188211,0.004010912,0.0011427132,0.008134991,0.006254248,0.0061009144,0.012786357,0.007636817,0.008840377,0.007392782,0.01042941,0.00986532,0.0048293755,0.0058780047
RAB11FIP2,0.03514485,0.03336625,0.027414849,0.03342341,0.07793097,0.026207587,0.086675785,0.031761188,0.09297137,0.03809402,0.04690828,0.06080013,0.03946995,0.036505837,0.054621946,0.01804773,0.030408632,0.030525915,0.023058109,0.045556564
CASC2,0.0,0.00013193279,0.0,0.003924663,0.00165277,0.0025381986,0.0049276035,0.0047036787,0.0,0.0,0.00037841185,0.0,0.0,6.476438e-05,0.0,0.0002807276,0.0,0.0015086742,0.0,0.0019908582
FAM204A,0.2100232,0.21069837,0.21405919,0.21502653,0.31186676,0.1991086,0.26759222,0.25043353,0.19781595,0.18651588,0.2561289,0.27643594,0.26709566,0.21425492,0.25581217,0.1247448,0.2021308,0.22798333,0.20582286,0.2728285
LINC00867,0.0003293631,3.714786e-05,0.0,0.0,0.0024646707,0.00043756262,0.0,0.0019628317,0.0,0.0,0.0,0.0,0.0,6.9829664e-05,0.0001833461,0.00048749795,0.0003332089,0.0015347075,0.0,0.0
PRLHR,0.00049278,0.0008912899,0.002253006,0.0031710006,0.00096695387,0.00010837497,0.00028658233,0.0002054195,0.0,0.0,0.0014002043,0.00068914983,0.0035320166,0.00083216553,0.0013128393,0.0005854514,0.0008155146,0.0039062267,0.00090908655,0.0
CACUL1,0.08306236,0.089010894,0.08305197,0.08909111,0.15499225,0.14456825,0.09874972,0.1137681,0.11390088,0.11545734,0.17157128,0.18047087,0.1014333,0.090130135,0.15125678,0.03701952,0.0777551,0.08406787,0.08942017,0.09786466
NANOS1,0.004321202,0.0038856862,0.005217147,0.0,0.010871387,0.004866142,0.0060503464,0.0048529683,0.0,0.002905689,0.0028020223,0.003419644,0.0009729943,0.0033131228,0.0026764844,0.0022610058,0.00492324,0.003147561,0.004022841,0.0050871763
EIF3A,0.28411016,0.33171156,0.3689409,0.36829188,0.4361813,0.5466888,0.34095716,0.55744106,0.3432786,0.35673797,0.4690654,0.5782666,0.34888977,0.33420205,0.4890182,0.25201613,0.31784374,0.32706067,0.3535881,0.40157297
FAM45A,0.030626204,0.07233039,0.07436789,0.05487992,0.1193771,0.15119345,0.09834611,0.092717804,0.05654995,0.116307475,0.14772795,0.30240616,0.069307484,0.07197017,0.1025749,0.05766142,0.06889651,0.051961675,0.081889264,0.094083905
SFXN4,0.02786512,0.030428536,0.017811125,0.036621265,0.02733563,0.121530674,0.035514902,0.067091055,0.02787203,0.04448555,0.06604439,0.044423137,0.036602102,0.022672888,0.038097233,0.06617149,0.021026937,0.018703965,0.027260926,0.022859892
PRDX3,0.12449499,0.13475035,0.14178002,0.22759071,0.31239024,0.6292373,0.3269794,0.3826894,0.17364773,0.32299194,0.43778616,0.33305222,0.2390598,0.13452075,0.3229256,0.15398887,0.13783075,0.13736437,0.20366122,0.20241186
GRK5,0.043934803,0.03259567,0.031211445,0.01555841,0.21536179,0.009904961,0.20674859,0.031520102,0.008104745,0.011908896,0.021118501,0.026582727,0.13881227,0.028433539,0.013713633,0.013650508,0.02602674,0.022236532,0.03883227,0.03203344
RP11-79M19.2,0.0018899452,0.0005733453,0.00080845674,0.003984642,0.00044513022,0.0,0.0033525873,0.0015479592,0.0,0.0,0.0,0.0,0.0,0.0004716473,0.0022513396,0.00034622106,0.0,0.0,0.00041054576,0.0
RGS10,0.19543758,0.81353223,0.6260823,0.86871475,0.28796613,0.14408654,0.5523746,0.34850582,0.54469573,0.99646467,1.6575673,0.7046602,0.62738246,0.53002787,1.1737522,0.1815337,0.7096227,0.63356185,0.78747284,0.59975886
TIAL1,0.18221097,0.2205732,0.2137165,0.19807574,0.2503509,0.2079715,0.20149127,0.21706289,0.1622298,0.20021537,0.18202716,0.19437733,0.20677483,0.2347961,0.2207732,0.13722628,0.21312205,0.21341908,0.22331749,0.23004408
BAG3,0.011006572,0.038282722,0.023689851,0.027656134,0.20777847,0.10610564,0.19346048,0.08230168,0.013225465,0.044403512,0.06628607,0.018520767,0.104655325,0.019647228,0.030979471,0.029060284,0.038154703,0.032320388,0.026698887,0.031160617
INPP5F,0.032692984,0.011272747,0.013399164,0.07133543,0.044985123,0.021329097,0.038643252,0.025095975,0.011100367,0.02954076,0.041740857,0.022942951,0.023085972,0.0111934235,0.042304073,0.019534364,0.017135829,0.018774755,0.037686348,0.02893139
MCMBP,0.059055667,0.0657577,0.07725124,0.07988611,0.15168376,0.0972924,0.10486787,0.08376193,0.057823215,0.083095156,0.11663463,0.1342239,0.08674407,0.07304747,0.08487434,0.02770045,0.060837436,0.048881244,0.06067618,0.08186462
SEC23IP,0.052030366,0.0433503,0.052176934,0.054505102,0.07225255,0.06984549,0.07989099,0.07820172,0.08057748,0.044992518,0.059377313,0.08055357,0.053585377,0.050169125,0.062109556,0.029644657,0.035247426,0.04421667,0.05348894,0.043215886
PLPP4,0.0,0.0,0.00073835306,0.0,0.0,0.00022175323,0.08184892,0.0,0.0,0.0,0.0,0.0,0.017485496,3.563519e-05,0.0,0.0,0.0,0.0,0.0,0.0
WDR11-AS1,0.002351316,0.0019043076,0.0013127847,0.00076815736,0.016688643,0.002652405,0.0029222765,0.0022974578,0.010015421,0.006020638,0.003159338,0.0054457206,0.003976778,0.0026511378,0.009935716,0.0005539493,0.0,0.0029730503,0.0032314733,0.003147894
WDR11,0.12109101,0.050861884,0.055978425,0.11667214,0.1658959,0.085592926,0.14838222,0.1052063,0.07107087,0.052769717,0.1421944,0.14830041,0.08815305,0.06876272,0.0997594,0.054364994,0.05951382,0.0523605,0.062681824,0.073997095
RP11-95I16.4,0.0,0.00015633987,0.0,0.0,0.0,0.0007481713,0.001092826,0.0,0.0,0.0020730402,0.00053378294,0.00037744705,0.0,0.0004089616,0.0,0.0002120958,0.0,0.0,0.0004886981,0.0
FGFR2,0.0012076481,0.0010284054,0.00080090575,0.0,0.00554758,0.007840175,0.15651286,0.049835574,0.0033537792,0.0,0.002769197,0.00047340523,0.00788129,0.0015313565,0.0018110435,0.0012949116,0.0006706108,0.0047320332,0.0021437947,0.0013511247
ATE1,0.032671064,0.030511599,0.03513624,0.035364382,0.08378156,0.06842098,0.06752984,0.07059435,0.037382025,0.024706846,0.0373689,0.043989852,0.04816264,0.037966024,0.055104114,0.027220068,0.04162311,0.045681,0.044919424,0.041189503
ATE1-AS1,0.0004962653,0.0006420903,0.0006764123,0.0,0.0041847853,0.0036534793,0.0079310015,0.004510099,0.0019859364,0.0,0.001094335,0.00028543762,0.0,0.00046263283,0.0,0.0023531204,0.0,0.00047847023,0.0005314811,0.0
NSMCE4A,0.10943359,0.09603301,0.09409374,0.09170831,0.17030942,0.19760469,0.10186295,0.16250972,0.08722584,0.11644293,0.10648796,0.09370008,0.11729725,0.09575896,0.11037657,0.08207536,0.0899686,0.0729347,0.0948575,0.119869225
RP11-500G22.5,0.00090074365,0.00013169149,0.0,0.0054186285,0.0,0.00080915214,0.0,0.0,0.0,0.0,0.0,0.00020909656,0.0,0.00042541244,0.0017394304,6.7482826e-05,0.0,0.0,0.0010042554,0.0
TACC2,0.0037377297,0.0028760717,0.0022986154,0.0031926935,0.07129303,0.098655745,0.027239671,0.0626252,0.0072242375,0.0019126962,0.0031544324,0.0021696133,0.03598874,0.0053586173,0.006511022,0.0032138827,0.00053820637,0.003976869,0.0010764058,0.0017123489
BTBD16,0.0001898292,0.0001544911,0.0,0.0,0.0,0.00048130425,0.0019092901,0.0,0.0,0.0,0.0,0.0,0.0,0.000431878,0.00042282205,0.0001486928,0.0018709349,0.0030102332,0.000569196,0.0
PLEKHA1,0.10182136,0.16037515,0.1348992,0.058689665,0.2497275,0.121589795,0.14379123,0.08589326,0.045447554,0.040419493,0.074990585,0.05811482,0.16022357,0.16111052,0.079391904,0.013550122,0.07608684,0.063081115,0.11499615,0.10131177
HTRA1,0.0001593239,0.0005580282,0.0014680348,0.0,0.28006393,0.0054031527,0.36407682,0.010210881,0.0,0.0,0.0068216166,0.004900319,0.13614942,0.00051306863,0.0015357105,0.0011984619,0.00089139986,0.0064673387,0.001466658,0.004366197
DMBT1,0.001656095,0.0020183322,0.0016991447,0.0047612344,0.008747513,0.63398933,0.0012723879,0.21452528,0.008851986,0.005131261,0.011669626,0.00071849144,0.0019173842,0.0020206766,0.038759414,0.0093222195,0.0033118813,0.0064483145,0.0049966895,0.003041335
CUZD1,0.0016545851,0.0021072163,0.0030587642,0.0047293426,0.0039420663,0.0017589766,0.0,0.0,0.0,0.0,0.00035145148,0.0018317503,0.0,0.0013919397,0.0020702202,0.0003239944,0.0,0.0,0.0,0.0034215085
FAM24B,0.012726101,0.0138873,0.019254217,0.0077411504,0.012255129,0.01300619,0.009618812,0.00944306,0.005731493,0.0062326537,0.0067084087,0.006670871,0.025774673,0.011569186,0.011125064,0.0046635014,0.011295088,0.0071463417,0.007648878,0.01050269
C10ORF88,0.011641563,0.01763981,0.01839474,0.013040429,0.026621208,0.020351328,0.016833108,0.01621949,0.024201011,0.010971131,0.010154037,0.009510114,0.017488107,0.01910718,0.009363357,0.0072921445,0.015719468,0.0166168,0.012850753,0.032188598
PSTK,0.016043745,0.01903759,0.02491483,0.017181993,0.016973075,0.023229474,0.02514697,0.013585116,0.014584834,0.022744572,0.026543444,0.012676185,0.01892503,0.021219624,0.022764724,0.011876703,0.01935237,0.023375379,0.018139554,0.022985863
IKZF5,0.02945923,0.03967245,0.035971116,0.038210597,0.047540933,0.03198224,0.046130996,0.040483613,0.03962658,0.022037992,0.0349207,0.03726614,0.045619667,0.04158933,0.03531223,0.023550633,0.032128792,0.034618024,0.052561726,0.036004934
ACADSB,0.023144633,0.032510426,0.033744454,0.025276793,0.040734153,0.05006788,0.030001644,0.04708147,0.03731401,0.013162045,0.017161347,0.016412955,0.051700775,0.030089717,0.022379762,0.015089725,0.027502675,0.03238415,0.030816427,0.03219439
HMX2,0.0,0.00015431613,0.0,0.0,0.0,0.00078705023,0.0011348528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007072867,0.00013115598,0.0,0.0,0.0,0.0
BUB3,0.25223306,0.40436542,0.5342586,0.2550289,0.31528738,0.2983374,0.27795783,0.35806438,0.3991058,0.27192736,0.20489371,0.19640654,0.41210857,0.4736439,0.27596962,0.20079915,0.51381105,0.4796356,0.5699998,0.40587223
RP11-282I1.1,0.00026762875,4.336982e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016986544,0.00014887593,0.0,0.0006042197,0.0,0.0,0.0,0.0009956313
CPXM2,0.0,0.0,0.0,0.0,0.055368647,0.0036273676,0.016727565,0.0019963773,0.0,0.0,0.0,0.0,0.007792034,0.0,0.00049778447,0.00025739032,0.0,0.0,0.0,0.0
CHST15,0.027146788,0.0030244803,0.0018865776,0.011021378,0.08357778,0.001254336,0.07992344,0.04003468,0.005567346,0.024556736,0.09769316,0.15476187,0.018033868,0.003324903,0.036385138,0.070978574,0.001381764,0.0045477715,0.002369037,0.024321161
OAT,0.11285733,0.13166802,0.17056368,0.17337726,0.18283905,1.2218494,0.34571537,0.33102697,0.15149783,0.19833384,0.24179865,0.09059842,0.2434873,0.16489352,0.21191594,0.10152523,0.19568616,0.18219216,0.1351726,0.14328645
LHPP,0.092146136,0.028926011,0.028079502,0.07583172,0.027993426,0.1161698,0.036808763,0.059898093,0.03698791,0.04968366,0.059607342,0.03680558,0.04044132,0.028816154,0.052970663,0.029013218,0.02347,0.027679108,0.032420564,0.041056205
RP11-12J10.3,0.0006618682,8.969875e-05,0.0003647884,0.0,0.0,0.00025032228,0.0,0.0016423579,0.0,0.0,0.0007031714,0.0003135156,0.0,0.0002739891,0.0009229443,5.353506e-05,0.0,0.0,0.0013482175,0.0
FAM53B,0.061332494,0.031119505,0.06796214,0.050870914,0.049992755,0.047092624,0.03358516,0.049811628,0.060303383,0.057764225,0.09577807,0.053213697,0.04172653,0.06266157,0.07053677,0.015790233,0.04861529,0.071928054,0.10832268,0.060502578
RP11-12J10.4,0.0004233314,0.00031846395,0.0,0.0017770276,0.0,0.00069007115,0.0027485378,0.0008095708,0.0,0.0,0.0,0.0,0.0,0.0002488382,0.0,0.00014955775,0.0,0.0,0.0,0.0
FAM53B-AS1,0.00071924424,6.515495e-05,0.0,0.0,0.0021092126,0.0,0.0019085144,0.0,0.0,0.0,0.0003961978,0.0,0.0,0.00025824923,0.0,8.293562e-05,0.0,0.0,0.00041340454,0.00114225
METTL10,0.056262147,0.074096195,0.064243376,0.074752584,0.08373572,0.08582194,0.0766099,0.09075526,0.08780359,0.059795387,0.060360897,0.049804226,0.06952529,0.07581294,0.0722728,0.05767224,0.071433656,0.07522803,0.075764954,0.073565036
FAM175B,0.039722685,0.032367438,0.027469644,0.049732924,0.06622838,0.0551257,0.052489694,0.040218383,0.04711426,0.03158537,0.04711954,0.041340806,0.051147576,0.03616104,0.044408023,0.019501882,0.028171618,0.022477135,0.029510299,0.050081253
ZRANB1,0.029690929,0.028526938,0.03976959,0.026970707,0.08471324,0.040472142,0.08612495,0.05906537,0.0669052,0.027560163,0.05078165,0.03824878,0.04677579,0.03410404,0.0434091,0.019668719,0.03588071,0.039558657,0.03376591,0.046378847
RP11-298J20.3,0.011256799,0.009622527,0.02152827,0.0077937273,0.016049849,0.0057048774,0.0067499317,0.010375517,0.014432009,0.010213626,0.010492751,0.004400434,0.008015632,0.016068019,0.010883401,0.009799116,0.013213932,0.014575856,0.015468427,0.0135111455
CTBP2,0.0051070917,0.005892054,0.025742572,0.028389018,0.23339786,0.22444585,0.1313521,0.1588276,0.05887729,0.04816537,0.11159117,0.17535232,0.07111497,0.06785677,0.08788827,0.0035486408,0.0069651986,0.011936752,0.0038421345,0.046861127
RP11-59C5.3,0.0002354306,0.000257027,0.0,0.0,0.0011580372,0.00039833618,0.00090518495,0.003226128,0.0,0.0014220827,0.00039912644,0.00017996746,0.0010297821,0.00063879957,0.0,0.0,0.00055572414,0.0,0.0,0.0
FLJ37035,0.0061008213,0.0075133,0.007815674,0.006856235,0.011607728,0.016298562,0.016131504,0.015184198,0.012650287,0.0,0.00868774,0.0034798593,0.0051657124,0.0090567395,0.0028175507,0.008859273,0.008521693,0.0058311857,0.0070991176,0.007323372
EDRF1,0.050694387,0.04921273,0.04966353,0.035165098,0.0512483,0.031295463,0.053420715,0.038354553,0.04579608,0.020430861,0.02233348,0.04390587,0.04742394,0.051637016,0.037823506,0.026475096,0.054932296,0.037117273,0.05501249,0.059991013
EDRF1-AS1,0.001036385,0.000281116,0.002309892,0.0022465603,0.0,0.0,0.0,0.0011250139,0.0,0.0,0.0,0.0003837099,0.0017430821,0.00055015145,0.00083927397,0.00016375078,0.0006284951,0.0,0.0,0.001720033
MMP21,0.0,9.288156e-05,0.0,0.0,0.0,0.00018043224,0.001549293,0.00024166594,0.0,0.0,0.0,0.0,0.0011419649,0.00019022758,0.000895351,9.23862e-05,0.0,0.0,0.0,0.0
UROS,0.10582403,0.11586761,0.1532025,0.11242646,0.12471948,0.19565372,0.18071681,0.17509408,0.116112486,0.102928385,0.18545176,0.13449681,0.1473223,0.14830686,0.16249594,0.11806676,0.124292985,0.13115393,0.15849152,0.14949352
BCCIP,0.102121666,0.097648285,0.120965295,0.110618696,0.10850782,0.14183524,0.12030326,0.12561218,0.10894076,0.09303921,0.122901596,0.120918564,0.106499255,0.09659524,0.13127925,0.06810407,0.08427666,0.0922433,0.09770339,0.09862078
DHX32,0.013926574,0.013111269,0.0017051232,0.008170446,0.05620635,0.062701456,0.046444662,0.07584494,0.03509064,0.021786047,0.018696953,0.025836851,0.025248054,0.013543474,0.017246699,0.0061805435,0.006058233,0.0074390736,0.013196774,0.015563725
