gene,spearman_r,pvalue,fdr
CYP4F2,0.187,0.22410533076542394,0.7401378855450453
KRT1,0.187,0.22410533076542394,0.7401378855450453
XRRA1,0.1872,0.2237501054278898,0.7396459052953659
TULP2,0.1872,0.2237501054278898,0.7396459052953659
AHCTF1,0.1872,0.2237501054278898,0.7396459052953659
CFC1B,0.1872,0.2603629076355349,0.7630957099547255
ANAPC10,0.1873,0.22339526833706302,0.7392907274425139
TOP6BL,0.1873,0.22339526833706302,0.7392907274425139
CXCL8,0.1873,0.22339526833706302,0.7392907274425139
MOGAT2,0.1873,0.22339526833706302,0.7392907274425139
CABP2,0.1875,0.2230408193817001,0.7387995365811717
HBS1L,0.1875,0.2230408193817001,0.7387995365811717
FAM171B,0.1875,0.2230408193817001,0.7387995365811717
INTS7,0.1875,0.2230408193817001,0.7387995365811717
ARMC7,0.1876,0.22268675845004357,0.7385818681112247
RTP1,0.1876,0.22268675845004357,0.7385818681112247
SERPINE2,0.1876,0.22268675845004357,0.7385818681112247
NDN,0.1876,0.22268675845004357,0.7385818681112247
STX18,0.1876,0.22268675845004357,0.7385818681112247
TXNRD2,0.1877,0.22233308542982372,0.7385818681112247
TMEM126A,0.1877,0.22233308542982372,0.7385818681112247
CACNG5,0.1877,0.22233308542982372,0.7385818681112247
OGDH,0.1879,0.2219798002082583,0.7384226006927775
LEPROT,0.1879,0.2219798002082583,0.7384226006927775
HOXB3,0.188,0.2216269026720544,0.7383569913640381
KRT15,0.188,0.2216269026720544,0.7383569913640381
WDR55,0.188,0.2216269026720544,0.7383569913640381
OR7E24,0.1881,0.2581004294742354,0.7626613566570839
DYRK1A,0.1882,0.2212743927074082,0.7379929057373195
IGLON5,0.1882,0.2212743927074082,0.7379929057373195
CA13,0.1883,0.2209222702000066,0.7375044320771027
GPX3,0.1883,0.2209222702000066,0.7375044320771027
EBAG9,0.1883,0.2209222702000066,0.7375044320771027
FMO2,0.1884,0.22057053503502674,0.7374286207678593
PRMT2,0.1884,0.22057053503502674,0.7374286207678593
ERCC6,0.1886,0.22021918709713828,0.7369410273706027
GTF3A,0.1886,0.22021918709713828,0.7369410273706027
AP3D1,0.1886,0.22021918709713828,0.7369410273706027
ITGA2,0.1887,0.21986822627050306,0.7367290781218688
OR4C6,0.1888,0.2564121632407685,0.7610445434376725
DCLRE1B,0.1889,0.21951765243877597,0.7363800763755385
SPACDR,0.1889,0.21951765243877597,0.7363800763755385
DUSP7,0.1889,0.21951765243877597,0.7363800763755385
REV3L,0.1889,0.21951765243877597,0.7363800763755385
CDK13,0.189,0.2191674654851064,0.7360315894639367
TVP23A,0.189,0.2191674654851064,0.7360315894639367
FBN1,0.189,0.2191674654851064,0.7360315894639367
CFL2,0.1891,0.21881766529213775,0.7359596208381223
COPG1,0.1891,0.21881766529213775,0.7359596208381223
MCM8,0.1893,0.21846825174200937,0.735198151977145
ABCF3,0.1893,0.21846825174200937,0.735198151977145
UPRT,0.1893,0.21846825174200937,0.735198151977145
LTBP2,0.1893,0.21846825174200937,0.735198151977145
LMO3,0.1894,0.21811922471635709,0.7351273870609554
MRGPRD,0.1894,0.21811922471635709,0.7351273870609554
GPSM2,0.1894,0.21811922471635709,0.7351273870609554
TMEM98,0.1894,0.21811922471635709,0.7351273870609554
RBM41,0.1894,0.21811922471635709,0.7351273870609554
GRAMD2B,0.1896,0.21777058409631309,0.7351273870609554
SEL1L,0.1896,0.21777058409631309,0.7351273870609554
NIPAL3,0.1896,0.21777058409631309,0.7351273870609554
SLC22A16,0.1896,0.21777058409631309,0.7351273870609554
TNFSF18,0.1897,0.21742232976250742,0.7351273870609554
FOXO4,0.1897,0.21742232976250742,0.7351273870609554
KLF5,0.1897,0.21742232976250742,0.7351273870609554
PPP2R3C,0.1897,0.21742232976250742,0.7351273870609554
OR2G2,0.1898,0.25361473906513304,0.7586624909462463
AURKAIP1,0.1899,0.21707446159506935,0.7351273870609554
CEP85L,0.1899,0.21707446159506935,0.7351273870609554
PRR16,0.19,0.2167269794736263,0.7351273870609554
TMEM19,0.19,0.2167269794736263,0.7351273870609554
FAM98B,0.19,0.2167269794736263,0.7351273870609554
ANKRD6,0.1901,0.21637988327730648,0.7351273870609554
ZNF843,0.1901,0.21637988327730648,0.7351273870609554
MRPS15,0.1901,0.21637988327730648,0.7351273870609554
IFITM2,0.1901,0.21637988327730648,0.7351273870609554
CCL3L3,0.1901,0.2530577055632644,0.7582427574781636
AACS,0.1903,0.21603317288473872,0.7351273870609554
SPMIP9,0.1903,0.21603317288473872,0.7351273870609554
EXOC2,0.1903,0.21603317288473872,0.7351273870609554
CXCR6,0.1903,0.21603317288473872,0.7351273870609554
LSM12,0.1903,0.21603317288473872,0.7351273870609554
RNF138,0.1904,0.21568684817405295,0.7351273870609554
C2CD4A,0.1906,0.21534090902288183,0.7351273870609554
AMER1,0.1906,0.21534090902288183,0.7351273870609554
MLN,0.1907,0.21499535530836086,0.73454015256839
GALNT13,0.1907,0.21499535530836086,0.73454015256839
OR52N5,0.1907,0.2513915043945938,0.7576833566933753
CCKAR,0.1907,0.21499535530836086,0.73454015256839
NPM2,0.1907,0.21499535530836086,0.73454015256839
OR51B4,0.1907,0.2513915043945938,0.7576833566933753
MRPS35,0.1908,0.21465018690712936,0.7340602424651592
UGT2B7,0.1908,0.21465018690712936,0.7340602424651592
TAF4B,0.1908,0.21465018690712936,0.7340602424651592
TSPAN31,0.191,0.2143054036953309,0.7337208112005505
XAF1,0.191,0.2143054036953309,0.7337208112005505
SERP2,0.1911,0.21396100554861516,0.7336624267520884
TRNP1,0.1911,0.21396100554861516,0.7336624267520884
SMR3B,0.1913,0.21361699234213713,0.7336051853465847
ERP27,0.1913,0.21361699234213713,0.7336051853465847
ACBD7,0.1913,0.21361699234213713,0.7336051853465847
CHST10,0.1913,0.21361699234213713,0.7336051853465847
RPS23,0.1913,0.21361699234213713,0.7336051853465847
TLCD1,0.1914,0.21327336395055876,0.733549091815369
NUP153,0.1914,0.21327336395055876,0.733549091815369
SIRPA,0.1914,0.39346511711766696,0.8374678952896212
NDUFA8,0.1914,0.21327336395055876,0.733549091815369
TRIM27,0.1914,0.21327336395055876,0.733549091815369
NFE2,0.1914,0.21327336395055876,0.733549091815369
CGA,0.1914,0.21327336395055876,0.733549091815369
SMARCA5,0.1915,0.21293012024804975,0.733549091815369
TFE3,0.1915,0.21293012024804975,0.733549091815369
ABRA,0.1915,0.21293012024804975,0.733549091815369
MACROD2,0.1917,0.2125872611082879,0.733549091815369
ATP11C,0.1917,0.2125872611082879,0.733549091815369
MORF4L2,0.1917,0.2125872611082879,0.733549091815369
INPP5E,0.1917,0.2125872611082879,0.733549091815369
ADAM32,0.1918,0.21224478640446073,0.7335291095281382
KNTC1,0.1918,0.21224478640446073,0.7335291095281382
DNTTIP1,0.1918,0.21224478640446073,0.7335291095281382
DDHD1,0.192,0.2119026960092651,0.7330533165051366
MALT1,0.192,0.2119026960092651,0.7330533165051366
KRTAP22-1,0.192,0.2119026960092651,0.7330533165051366
RPS20,0.192,0.2119026960092651,0.7330533165051366
SCGB2B2,0.192,0.2119026960092651,0.7330533165051366
TREML4,0.1921,0.21156098979490873,0.7330533165051366
MKRN2OS,0.1921,0.21156098979490873,0.7330533165051366
AGGF1,0.1921,0.21156098979490873,0.7330533165051366
MIF4GD,0.1922,0.2112196676331104,0.7329530947671123
CCL23,0.1922,0.2112196676331104,0.7329530947671123
ADAM2,0.1922,0.2112196676331104,0.7329530947671123
RP9,0.1922,0.2112196676331104,0.7329530947671123
KRT36,0.1922,0.2112196676331104,0.7329530947671123
RLN3,0.1924,0.2108787293951017,0.7329530947671123
NFIA,0.1924,0.2108787293951017,0.7329530947671123
PPIL3,0.1924,0.2108787293951017,0.7329530947671123
CDC42SE2,0.1924,0.2108787293951017,0.7329530947671123
SLC2A2,0.1925,0.21053817495162697,0.7329530947671123
RPUSD4,0.1925,0.21053817495162697,0.7329530947671123
ZC3H11A,0.1925,0.3906268281903445,0.8360667605646902
ANKRD12,0.1927,0.210198004172944,0.7328116303365518
PCTP,0.1927,0.210198004172944,0.7328116303365518
MRPS26,0.1927,0.210198004172944,0.7328116303365518
SUSD4,0.1927,0.210198004172944,0.7328116303365518
ABCF1,0.1927,0.210198004172944,0.7328116303365518
TCEAL5,0.1928,0.20985821692882506,0.7328116303365518
SPA17,0.1928,0.20985821692882506,0.7328116303365518
OR2M2,0.1929,0.24589051704035875,0.7552916247004089
ZIM2,0.1929,0.24589051704035875,0.7552916247004089
PDXDC1,0.193,0.2095188130885583,0.7327232921158281
CES3,0.1931,0.2091797925209471,0.7323947822496741
AMMECR1,0.1931,0.2091797925209471,0.7323947822496741
BCAS1,0.1931,0.2091797925209471,0.7323947822496741
HS6ST1,0.1931,0.2091797925209471,0.7323947822496741
PRMT7,0.1931,0.2091797925209471,0.7323947822496741
CSF3,0.1932,0.20884115509431253,0.7323531998515596
LIPJ,0.1932,0.20884115509431253,0.7323531998515596
EXOSC9,0.1932,0.20884115509431253,0.7323531998515596
FUS,0.1934,0.20850290067649227,0.7317394811371122
WDR91,0.1934,0.20850290067649227,0.7317394811371122
MTMR2,0.1934,0.20850290067649227,0.7317394811371122
ZNF829,0.1935,0.20816502913484322,0.7314126930017125
LDHD,0.1937,0.20782754033624104,0.7303700114129364
VPS41,0.1937,0.20782754033624104,0.7303700114129364
USP40,0.1937,0.20782754033624104,0.7303700114129364
SLURP1,0.1937,0.20782754033624104,0.7303700114129364
FKBP6,0.1937,0.38780005258286293,0.8348458043392487
FLT3,0.1937,0.20782754033624104,0.7303700114129364
TGFBR3,0.1938,0.20749043414708113,0.730330483756805
CALD1,0.1938,0.20749043414708113,0.730330483756805
F2RL1,0.1938,0.20749043414708113,0.730330483756805
PIGF,0.1938,0.20749043414708113,0.730330483756805
SMAD2,0.1938,0.20749043414708113,0.730330483756805
CD84,0.1938,0.20749043414708113,0.730330483756805
CDC42SE1,0.1939,0.20715371043327982,0.7300051155795415
TTL,0.1941,0.20681736906027515,0.7291064544338839
FKBP14,0.1941,0.20681736906027515,0.7291064544338839
FIP1L1,0.1941,0.20681736906027515,0.7291064544338839
TAL2,0.1941,0.20681736906027515,0.7291064544338839
FAM43B,0.1942,0.206481409893027,0.7289253158854054
LSG1,0.1942,0.206481409893027,0.7289253158854054
PIDD1,0.1944,0.20614583279601822,0.7284577812441085
IL23A,0.1944,0.20614583279601822,0.7284577812441085
ACBD5,0.1944,0.20614583279601822,0.7284577812441085
ZMYND11,0.1944,0.20614583279601822,0.7284577812441085
RNF8,0.1945,0.2058106376332558,0.7282780210705104
FDCSP,0.1946,0.20547582426827124,0.7276676928955369
CIB3,0.1946,0.20547582426827124,0.7276676928955369
CIB4,0.1946,0.20547582426827124,0.7276676928955369
OR11H4,0.1947,0.24154834745585543,0.7530038208362914
FAM90A1,0.1948,0.38498481592368033,0.8334288507454386
KAT2B,0.1948,0.20514139256412134,0.7276330699653205
H2BC5,0.1949,0.20480734238338874,0.7273114773092019
SLC49A4,0.1949,0.20480734238338874,0.7273114773092019
MTFMT,0.1949,0.20480734238338874,0.7273114773092019
CDK4,0.1951,0.20447367358818352,0.7271346623237069
CYBB,0.1951,0.20447367358818352,0.7271346623237069
IGFALS,0.1952,0.20414038604014334,0.7271346623237069
SH3YL1,0.1952,0.20414038604014334,0.7271346623237069
APBB1IP,0.1952,0.20414038604014334,0.7271346623237069
TMEM30A,0.1953,0.20380747960043438,0.7267836334995601
KRTAP13-1,0.1953,0.20380747960043438,0.7267836334995601
HEMK1,0.1953,0.20380747960043438,0.7267836334995601
USP4,0.1955,0.20347495412975172,0.7263201129895378
WDR75,0.1955,0.20347495412975172,0.7263201129895378
INMT,0.1955,0.20347495412975172,0.7263201129895378
ACBD6,0.1958,0.2028110455358983,0.7253943838936079
TNFSF11,0.1958,0.2028110455358983,0.7253943838936079
HES5,0.1958,0.2028110455358983,0.7253943838936079
AVIL,0.1959,0.20247966213177196,0.7252218022418441
MOB1A,0.1959,0.20247966213177196,0.7252218022418441
TTC34,0.1961,0.20214865913476213,0.724905091657257
WAC,0.1962,0.20181803640322232,0.7245889853243445
CASTOR1,0.1962,0.20181803640322232,0.7245889853243445
SETD9,0.1963,0.2014877937950401,0.7242734849128045
AP1S3,0.1963,0.2014877937950401,0.7242734849128045
PXDC1,0.1965,0.20115793116763805,0.7239585920987054
ADRM1,0.1965,0.20115793116763805,0.7239585920987054
CCDC117,0.1966,0.20082844837797414,0.723644308564525
ENPP2,0.1966,0.20082844837797414,0.723644308564525
WRAP53,0.1966,0.20082844837797414,0.723644308564525
POU5F1,0.1968,0.20049934528254262,0.723330635999193
ACY1,0.1969,0.20017062173737518,0.7231170184567256
RNF20,0.1969,0.20017062173737518,0.7231170184567256
CACNA2D2,0.197,0.19984227759804127,0.7225593945014882
MARS2,0.197,0.19984227759804127,0.7225593945014882
BBS2,0.197,0.19984227759804127,0.7225593945014882
ZNF821,0.197,0.19984227759804127,0.7225593945014882
AMD1,0.1972,0.19951431271964892,0.7222474514563507
COX6A1,0.1973,0.19918672695684625,0.7217902211673916
SLC28A3,0.1973,0.19918672695684625,0.7217902211673916
FAM171A2,0.1973,0.19918672695684625,0.7217902211673916
FAM117B,0.1973,0.19918672695684625,0.7217902211673916
SLTM,0.1973,0.19918672695684625,0.7217902211673916
SDF2,0.1975,0.19885952016382122,0.7217902211673916
TPK1,0.1975,0.19885952016382122,0.7217902211673916
IER3IP1,0.1975,0.19885952016382122,0.7217902211673916
COL25A1,0.1976,0.19853269219430336,0.7217540898304662
NEO1,0.1976,0.19853269219430336,0.7217540898304662
LIM2,0.1976,0.19853269219430336,0.7217540898304662
TIMM21,0.1976,0.19853269219430336,0.7217540898304662
ALG8,0.1976,0.19853269219430336,0.7217540898304662
PDIA3,0.1976,0.19853269219430336,0.7217540898304662
DEFB125,0.1977,0.19820624290156352,0.7217540898304662
SS18L2,0.1977,0.19820624290156352,0.7217540898304662
GRXCR1,0.1979,0.19788017213841594,0.7212830832367957
PABPN1,0.1979,0.19788017213841594,0.7212830832367957
OR10C1,0.1979,0.23354678532752532,0.7468498592988911
EDAR,0.198,0.19755447975721824,0.7212830832367957
MMP14,0.198,0.19755447975721824,0.7212830832367957
PIK3IP1,0.1982,0.19722916560987183,0.7212830832367957
ZNF615,0.1982,0.19722916560987183,0.7212830832367957
TMEM35B,0.1982,0.19722916560987183,0.7212830832367957
CD1D,0.1983,0.19690422954782408,0.7210973929314717
XPOT,0.1983,0.19690422954782408,0.7210973929314717
SPINK7,0.1983,0.19690422954782408,0.7210973929314717
KIFAP3,0.1984,0.19657967142206767,0.7206447574315423
METTL15,0.1986,0.1962554910831422,0.7203400112836724
SULT6B1,0.1986,0.1962554910831422,0.7203400112836724
ADGRD1,0.1986,0.1962554910831422,0.7203400112836724
PXT1,0.1987,0.1959316883811349,0.7203311816021629
RFX8,0.1987,0.1959316883811349,0.7203311816021629
OSBPL2,0.1989,0.19560826316568122,0.7203237129925374
DHX36,0.1989,0.19560826316568122,0.7203237129925374
FDXACB1,0.199,0.19528521528596535,0.7194296096316743
ZNF665,0.199,0.19528521528596535,0.7194296096316743
SLC25A12,0.1992,0.19496254459072257,0.719127427383595
ZNF426,0.1992,0.19496254459072257,0.719127427383595
TBC1D31,0.1993,0.19464025092823758,0.719127427383595
SAMSN1,0.1993,0.19464025092823758,0.719127427383595
UQCRC2,0.1993,0.19464025092823758,0.719127427383595
OR10A4,0.1993,0.23039713834886208,0.7455449234464492
TMEM253,0.1993,0.19464025092823758,0.719127427383595
ZNF652,0.1993,0.19464025092823758,0.719127427383595
UBXN4,0.1994,0.19431833414634728,0.719127427383595
MRPS12,0.1994,0.19431833414634728,0.719127427383595
H2BC26,0.1994,0.19431833414634728,0.719127427383595
IDO1,0.1996,0.19399679409244086,0.7189670355678927
IRGM,0.1997,0.19367563061346077,0.7185193579348959
RNASE12,0.1999,0.19335484355590302,0.7177748126205675
GMPR2,0.1999,0.19335484355590302,0.7177748126205675
KRTCAP2,0.2,0.19303443276581866,0.7176254156108498
HHIP,0.2,0.19303443276581866,0.7176254156108498
SPIDR,0.2001,0.19271439808881427,0.7176254156108498
ATE1,0.2003,0.19239473937005283,0.7176254156108498
SYNRG,0.2003,0.19239473937005283,0.7176254156108498
TEX15,0.2003,0.19239473937005283,0.7176254156108498
ZNF138,0.2004,0.1920754564542543,0.7173324170432784
SDHB,0.2004,0.1920754564542543,0.7173324170432784
IKBKG,0.2004,0.1920754564542543,0.7173324170432784
METTL5,0.2004,0.1920754564542543,0.7173324170432784
PPA2,0.2006,0.1917565491856971,0.7173324170432784
KRTAP11-1,0.2006,0.1917565491856971,0.7173324170432784
SEC11A,0.2007,0.19143801740821795,0.7171925725301604
KIRREL1,0.2007,0.19143801740821795,0.7171925725301604
SLC25A45,0.2007,0.19143801740821795,0.7171925725301604
ADAMTSL1,0.2007,0.19143801740821795,0.7171925725301604
ZNF385D,0.2007,0.19143801740821795,0.7171925725301604
MRPL9,0.2008,0.19111986096521358,0.7171925725301604
C3orf18,0.2008,0.19111986096521358,0.7171925725301604
B4GALNT2,0.2008,0.19111986096521358,0.7171925725301604
IL18,0.2008,0.19111986096521358,0.7171925725301604
IRF8,0.2008,0.19111986096521358,0.7171925725301604
ADCY2,0.2008,0.19111986096521358,0.7171925725301604
SEPTIN10,0.2008,0.22675925087172727,0.7440872087819134
IMMP2L,0.201,0.19080207969964044,0.7171925725301604
CHMP1A,0.201,0.19080207969964044,0.7171925725301604
SHCBP1,0.201,0.19080207969964044,0.7171925725301604
SH2D5,0.2011,0.1904846734540172,0.7171925725301604
COL12A1,0.2011,0.1904846734540172,0.7171925725301604
EXOSC5,0.2011,0.1904846734540172,0.7171925725301604
SCO1,0.2011,0.1904846734540172,0.7171925725301604
CHCHD3,0.2013,0.19016764207042386,0.7171925725301604
SHISAL2B,0.2013,0.19016764207042386,0.7171925725301604
ERP44,0.2013,0.19016764207042386,0.7171925725301604
VAMP5,0.2014,0.18985098539050357,0.7171925725301604
TCN1,0.2014,0.18985098539050357,0.7171925725301604
RAB19,0.2016,0.189534703255463,0.7171925725301604
ZSCAN29,0.2016,0.189534703255463,0.7171925725301604
TMEM60,0.2016,0.189534703255463,0.7171925725301604
CACNB1,0.2017,0.1892187955060731,0.7166651887249452
MYL12B,0.2017,0.1892187955060731,0.7166651887249452
RBBP9,0.2017,0.1892187955060731,0.7166651887249452
TPM3,0.2018,0.18890326198267107,0.7165296144170282
FGF10,0.2018,0.18890326198267107,0.7165296144170282
CYP39A1,0.2018,0.18890326198267107,0.7165296144170282
TGM6,0.2018,0.18890326198267107,0.7165296144170282
WFDC3,0.2018,0.18890326198267107,0.7165296144170282
RFESD,0.2018,0.18890326198267107,0.7165296144170282
CFH,0.202,0.188588102525159,0.7165296144170282
SPZ1,0.2021,0.1882733169730065,0.7161095828014439
SKIC3,0.2021,0.1882733169730065,0.7161095828014439
CSTF1,0.2023,0.1879589051652508,0.7158248023816794
FANCF,0.2023,0.1879589051652508,0.7158248023816794
NRM,0.2023,0.1879589051652508,0.7158248023816794
SEZ6,0.2023,0.1879589051652508,0.7158248023816794
DGKA,0.2024,0.18764486694049795,0.7158248023816794
DOK3,0.2024,0.18764486694049795,0.7158248023816794
UQCRB,0.2025,0.1873312021369229,0.7158248023816794
SUGP2,0.2025,0.1873312021369229,0.7158248023816794
RPL36AL,0.2025,0.1873312021369229,0.7158248023816794
ASGR2,0.2025,0.1873312021369229,0.7158248023816794
MCMBP,0.2027,0.1870179105922713,0.7158248023816794
TMEM252,0.2027,0.1870179105922713,0.7158248023816794
MRPL54,0.2027,0.1870179105922713,0.7158248023816794
TMEM89,0.2028,0.1867049921438592,0.7158248023816794
RGS21,0.203,0.18639244662857496,0.7150228001819318
CFAP44,0.203,0.18639244662857496,0.7150228001819318
H2BC21,0.203,0.22163063734083954,0.7383569913640381
KLF6,0.203,0.18639244662857496,0.7150228001819318
ZBTB10,0.2031,0.1860802738828797,0.7144366832376945
TEN1,0.2031,0.1860802738828797,0.7144366832376945
ARHGAP15,0.2032,0.18576847374280733,0.7141571042471131
MAGEA11,0.2032,0.18576847374280733,0.7141571042471131
RBM11,0.2032,0.18576847374280733,0.7141571042471131
PIK3R4,0.2034,0.18545704604396682,0.7137250130002843
CIRBP,0.2034,0.18545704604396682,0.7137250130002843
GNAQ,0.2034,0.18545704604396682,0.7137250130002843
RHOT1,0.2035,0.18514599062154144,0.7136000885305757
PTBP1,0.2035,0.18514599062154144,0.7136000885305757
LDB2,0.2037,0.18483530731029135,0.7130157186044587
RAB3GAP1,0.2037,0.18483530731029135,0.7130157186044587
YIPF7,0.2037,0.18483530731029135,0.7130157186044587
DDX55,0.2037,0.18483530731029135,0.7130157186044587
TWF1,0.2037,0.18483530731029135,0.7130157186044587
PSMG1,0.2039,0.18421505635823884,0.7113883180062939
OPA1,0.2039,0.18421505635823884,0.7113883180062939
SGTB,0.2041,0.1839054883848428,0.7109584749332108
B3GNT3,0.2041,0.1839054883848428,0.7109584749332108
PAQR3,0.2041,0.1839054883848428,0.7109584749332108
PDS5A,0.2041,0.1839054883848428,0.7109584749332108
CATSPERE,0.2042,0.183596291857436,0.7108359993530182
HSD11B1L,0.2042,0.183596291857436,0.7108359993530182
CCDC25,0.2044,0.18328746660866976,0.7104073230206331
MAT2A,0.2044,0.18328746660866976,0.7104073230206331
KCNMB3,0.2044,0.18328746660866976,0.7104073230206331
CD1B,0.2044,0.18328746660866976,0.7104073230206331
SKIC2,0.2045,0.1829790124707766,0.7104073230206331
CWC25,0.2045,0.1829790124707766,0.7104073230206331
SCO2,0.2045,0.1829790124707766,0.7104073230206331
GATM,0.2045,0.1829790124707766,0.7104073230206331
GPR15,0.2047,0.1826709292755709,0.7104073230206331
PPOX,0.2047,0.1826709292755709,0.7104073230206331
