gene,nf1_cohens_d,nf1_fdr,kras_cohens_d,kras_pvalue,kras_mean_dep_mut,kras_mean_dep_wt,category
GPHN,0.0988,0.9773106863644524,,,,,neither
GPI,-0.2284,0.8799002359730227,,,,,neither
GPIHBP1,0.1027,0.921363539366387,,,,,neither
GPKOW,0.0576,0.9823944221865752,,,,,neither
GPLD1,-0.0273,0.988903223701504,,,,,neither
GPM6A,0.0352,0.988903223701504,,,,,neither
GPM6B,-0.0196,0.9975610407095122,,,,,neither
GPN1,-0.2982,0.6967120484934631,,,,,neither
GPN2,-0.026,0.988903223701504,,,,,neither
GPN3,0.0202,0.9983658360500032,,,,,neither
GPNMB,0.1871,0.8799002359730227,,,,,neither
GPR101,-0.0407,0.9975610407095122,,,,,neither
GPR107,-0.2607,0.5598093086198781,,,,,neither
GPR108,-0.0914,0.9414295320089094,,,,,neither
GPR119,0.0185,0.988903223701504,,,,,neither
GPR12,-0.0115,0.9796454175630602,,,,,neither
GPR132,0.0875,0.983003570777001,,,,,neither
GPR135,0.0121,0.9953303992568416,,,,,neither
GPR137,0.0162,0.9983658360500032,,,,,neither
GPR137B,-0.0088,0.9866747917320104,,,,,neither
GPR137C,0.0045,0.9993194113770466,,,,,neither
GPR139,-0.1083,0.8943774342954771,,,,,neither
GPR141,0.0803,0.9851360850459384,,,,,neither
GPR142,-0.1909,0.8995271344185874,,,,,neither
GPR143,-0.0796,0.9658317839680748,,,,,neither
GPR146,-0.0298,0.9975555057260228,,,,,neither
GPR148,-0.1464,0.9028174327539216,,,,,neither
GPR149,-0.0442,0.9851360850459384,,,,,neither
GPR15,-0.0717,0.9823944221865752,,,,,neither
GPR150,-0.0321,0.9961234093825128,,,,,neither
GPR151,0.0634,0.9970947017753858,,,,,neither
GPR152,-0.0029,0.988903223701504,,,,,neither
GPR153,-0.0505,0.9970947017753858,,,,,neither
GPR155,0.0585,0.9935679037459302,,,,,neither
GPR156,0.0971,0.9851360850459384,,,,,neither
GPR157,-0.0313,0.9793104017325636,,,,,neither
GPR158,-0.0007,0.9886201045012536,,,,,neither
GPR15LG,0.0222,0.9919488452605149,,,,,neither
GPR160,0.0415,0.9851360850459384,,,,,neither
GPR161,-0.0232,0.988903223701504,,,,,neither
GPR162,-0.1118,0.9823944221865752,,,,,neither
GPR17,-0.0452,0.9793104017325636,,,,,neither
GPR171,-0.0658,0.9823944221865752,,,,,neither
GPR173,-0.0582,0.9656114473409808,,,,,neither
GPR174,-0.0605,0.9949424194863864,,,,,neither
GPR176,-0.0841,0.9773106863644524,,,,,neither
GPR179,-0.1279,0.988903223701504,,,,,neither
GPR18,-0.107,0.9349363763347682,,,,,neither
GPR180,0.102,0.8961692211488933,,,,,neither
GPR182,0.0699,0.9851360850459384,,,,,neither
GPR183,0.1059,0.9823944221865752,,,,,neither
GPR19,-0.0237,0.993302184314158,,,,,neither
GPR20,0.0221,0.9868289567495748,,,,,neither
GPR21,-0.0001,0.9951664807975446,,,,,neither
GPR22,0.0205,0.9919488452605149,,,,,neither
GPR25,0.1321,0.9179596791089212,,,,,neither
GPR26,-0.093,0.9317321247622332,,,,,neither
GPR27,-0.0244,0.9983658360500032,,,,,neither
GPR3,-0.1748,0.8922470905174421,,,,,neither
GPR31,0.0086,0.988903223701504,,,,,neither
GPR32,0.1531,0.942520063980189,,,,,neither
GPR34,0.1016,0.9979043044209654,,,,,neither
GPR35,-0.2257,0.8961692211488933,,,,,neither
GPR37,-0.0167,0.9919189165888284,,,,,neither
GPR37L1,-0.0044,0.997844500398824,,,,,neither
GPR39,0.0276,0.9935679037459302,,,,,neither
GPR4,0.1651,0.9580342868454704,,,,,neither
GPR45,-0.1452,0.8922470905174421,,,,,neither
GPR50,-0.0566,0.9919488452605149,,,,,neither
GPR52,-0.0031,0.9983658360500032,,,,,neither
GPR55,0.2,0.7418511611040706,,,,,neither
GPR6,0.0611,0.9851360850459384,,,,,neither
GPR61,-0.3502,0.560815812476221,,,,,NF1_specific
GPR62,-0.0105,0.9815963590350912,,,,,neither
GPR63,-0.0936,0.9416247818593638,,,,,neither
GPR65,-0.0073,0.9935679037459302,,,,,neither
GPR68,-0.1703,0.8943774342954771,,,,,neither
GPR75,0.0246,0.9975610407095122,,,,,neither
GPR78,0.1466,0.8799002359730227,,,,,neither
GPR82,-0.2275,0.8097011780361099,,,,,neither
GPR83,-0.0571,0.9935679037459302,,,,,neither
GPR84,0.004,0.9993194113770466,,,,,neither
GPR85,0.0434,0.9970947017753858,,,,,neither
GPR87,-0.1229,0.926618989218736,,,,,neither
GPR88,-0.2209,0.7808896751988128,,,,,neither
GPRASP1,-0.029,0.9980655862510932,,,,,neither
GPRC5A,-0.2073,0.8615184068612116,,,,,neither
GPRC5B,0.053,0.9773106863644524,,,,,neither
GPRC5C,-0.1507,0.8943774342954771,,,,,neither
GPRC5D,-0.0531,0.9951664807975446,,,,,neither
GPRC6A,0.0262,0.9949424194863864,,,,,neither
GPRIN1,0.0355,0.9983658360500032,,,,,neither
GPRIN2,0.0762,0.9510730476215676,,,,,neither
GPRIN3,-0.1287,0.942520063980189,,,,,neither
GPS1,-0.2206,0.8296764326001703,,,,,neither
GPS2,0.0041,0.987115774963054,,,,,neither
GPSM1,-0.1604,0.9773106863644524,,,,,neither
GPSM2,0.0156,0.9949424194863864,,,,,neither
GPSM3,-0.0424,0.9623208477623189,,,,,neither
GPT,0.0919,0.9823944221865752,,,,,neither
GPT2,-0.1801,0.9024949901071614,,,,,neither
GPX1,0.0492,0.9979043044209654,,,,,neither
GPX2,-0.0468,0.9839588188603888,,,,,neither
GPX3,0.0549,0.9823343175790452,,,,,neither
GPX4,-0.2073,0.9823944221865752,,,,,neither
GPX5,0.0652,0.9793104017325636,,,,,neither
GPX6,-0.1404,0.9677910102825864,,,,,neither
GPX7,-0.0232,0.9623208477623189,,,,,neither
GPX8,0.0093,0.9975610407095122,,,,,neither
GRAMD1A,0.0922,0.9851360850459384,,,,,neither
GRAMD1B,-0.2118,0.8725296869685283,,,,,neither
GRAMD1C,0.0041,0.9975610407095122,,,,,neither
GRAMD2A,-0.0974,0.9024949901071614,,,,,neither
GRAMD2B,-0.0923,0.9020296443327318,,,,,neither
GRAMD4,0.0077,0.9944547156000132,,,,,neither
GRAP,-0.0118,0.9914128545815925,,,,,neither
GRAP2,0.0118,0.988903223701504,,,,,neither
GRB10,0.0595,0.988903223701504,,,,,neither
GRB14,-0.1241,0.9700330758776188,,,,,neither
GRB2,-0.4181,0.5221159999823018,,,,,NF1_specific
GRB7,-0.1863,0.8199789326451948,,,,,neither
GREB1,-0.0982,0.9215965608352348,,,,,neither
GREB1L,-0.0517,0.9793628981094148,,,,,neither
GREM1,0.0493,0.9823944221865752,,,,,neither
GREM2,-0.0672,0.9983658360500032,,,,,neither
GRHL1,0.1146,0.942520063980189,,,,,neither
GRHL2,0.2779,0.6021036362878708,,,,,neither
GRHL3,-0.0654,0.942520063980189,,,,,neither
GRHPR,-0.0991,0.9823944221865752,,,,,neither
GRIA1,-0.0517,0.9919488452605149,,,,,neither
GRIA2,-0.0557,0.9851360850459384,,,,,neither
GRIA3,-0.1304,0.8961692211488933,,,,,neither
GRIA4,0.0311,0.9738275235317267,,,,,neither
GRID1,-0.0292,0.9823944221865752,,,,,neither
GRID2,-0.104,0.9477165051276428,,,,,neither
GRID2IP,-0.3378,0.5559311675252981,,,,,NF1_specific
GRIK1,0.1373,0.9773106863644524,,,,,neither
GRIK2,-0.1077,0.9449408456218972,,,,,neither
GRIK3,-0.0144,0.9623208477623189,,,,,neither
GRIK4,-0.1024,0.9658239653851955,,,,,neither
GRIK5,-0.2017,0.942520063980189,,,,,neither
GRIN1,0.2318,0.8961692211488933,,,,,neither
GRIN2A,-0.0729,0.987121351851376,,,,,neither
GRIN2B,-0.2538,0.7580746507523599,,,,,neither
GRIN2C,-0.3359,0.7265651525977933,,,,,NF1_specific
GRIN2D,-0.1078,0.9603915689894706,,,,,neither
GRIN3A,-0.1251,0.9738036437432976,,,,,neither
GRIN3B,-0.0112,0.9841370715577772,,,,,neither
GRINA,-0.0026,0.9944547156000132,,,,,neither
GRIP1,-0.1039,0.942520063980189,,,,,neither
GRIPAP1,0.1019,0.9793104017325636,,,,,neither
GRK2,0.0752,0.9823944221865752,,,,,neither
GRK3,-0.1134,0.9597636267735432,,,,,neither
GRK4,0.0211,0.9935679037459302,,,,,neither
GRK5,0.2425,0.5886031109506986,,,,,neither
GRK6,0.0313,0.9990578414908796,,,,,neither
GRK7,0.0698,0.9984116089418864,,,,,neither
GRM1,-0.1398,0.9603915689894706,,,,,neither
GRM2,0.1125,0.944797342645014,,,,,neither
GRM3,-0.2293,0.6967120484934631,,,,,neither
GRM4,-0.0794,0.942520063980189,,,,,neither
GRM5,0.0599,0.9914128545815925,,,,,neither
GRM6,0.0234,0.9935679037459302,,,,,neither
GRM7,-0.0207,0.9975610407095122,,,,,neither
GRM8,0.0732,0.9823343175790452,,,,,neither
GRN,-0.2849,0.6451632751223236,,,,,neither
GRP,0.0214,0.9967715753834976,,,,,neither
GRPEL1,-0.0701,0.9317321247622332,,,,,neither
GRPEL2,0.1624,0.8659653106558459,,,,,neither
GRPR,-0.1328,0.9317321247622332,,,,,neither
GRSF1,0.0413,0.9823944221865752,,,,,neither
GRTP1,0.0133,0.9983658360500032,,,,,neither
GRWD1,-0.153,0.8995271344185874,,,,,neither
GRXCR1,0.275,0.7265651525977933,,,,,neither
GRXCR2,0.1352,0.9652013291539714,,,,,neither
GSAP,-0.041,0.9884311331492306,,,,,neither
GSC,-0.006,0.9975610407095122,,,,,neither
GSC2,-0.0264,0.9868289567495748,,,,,neither
GSDMA,-0.0274,0.9970947017753858,,,,,neither
GSDMB,-0.1041,0.9020296443327318,,,,,neither
GSDMC,0.0847,0.9354612676893624,,,,,neither
GSDMD,0.0877,0.993302184314158,,,,,neither
GSDME,0.1023,0.8869740739006121,,,,,neither
GSE1,-0.0525,0.9851360850459384,,,,,neither
GSG1,-0.0168,0.9823944221865752,,,,,neither
GSG1L,-0.0818,0.9633915903220585,,,,,neither
GSK3A,0.0284,0.993302184314158,,,,,neither
GSK3B,0.1574,0.9059004877192284,,,,,neither
GSKIP,-0.0144,0.9975610407095122,,,,,neither
GSN,-0.0143,0.9975610407095122,,,,,neither
GSPT1,0.2658,0.7219270726160641,,,,,neither
GSPT2,0.0849,0.9793104017325636,,,,,neither
GSR,-0.1833,0.9407777880428012,,,,,neither
GSS,0.1415,0.9886201045012536,,,,,neither
GSTA1,-0.098,0.9739512711267784,,,,,neither
GSTA2,0.0655,0.9823944221865752,,,,,neither
GSTA3,-0.0598,0.988635996854372,,,,,neither
GSTA4,-0.0711,0.9823944221865752,,,,,neither
GSTA5,0.0479,0.9833025576676492,,,,,neither
GSTCD,0.01,0.9983658360500032,,,,,neither
GSTK1,-0.0221,0.9935679037459302,,,,,neither
GSTM1,-0.251,0.8217618584966575,,,,,neither
GSTM2,0.001,0.9949424194863864,,,,,neither
GSTM3,-0.1555,0.8589241733754306,,,,,neither
GSTM4,-0.0533,0.9773106863644524,,,,,neither
GSTM5,0.0094,0.9958003108145246,,,,,neither
GSTO1,0.1301,0.9507420729631676,,,,,neither
GSTO2,0.0401,0.9984573427736004,,,,,neither
GSTP1,0.0622,0.9823944221865752,,,,,neither
GSTT2B,-0.1531,0.9742283402163224,,,,,neither
GSTZ1,-0.0032,0.997048969486745,,,,,neither
GSX1,-0.2482,0.8020157274075624,,,,,neither
GSX2,-0.0278,0.9823944221865752,,,,,neither
GTDC1,-0.0642,0.9823944221865752,,,,,neither
GTF2A1,-0.0549,0.9839588188603888,,,,,neither
GTF2A1L,-0.0248,0.9793628981094148,,,,,neither
GTF2A2,-0.0021,0.9961234093825128,,,,,neither
GTF2B,0.1877,0.8990645357508448,,,,,neither
GTF2E1,0.1968,0.8339025888483885,,,,,neither
GTF2E2,-0.0064,0.9953303992568416,,,,,neither
GTF2F1,-0.032,0.991568324134546,,,,,neither
GTF2F2,0.0686,0.9991594132618784,,,,,neither
GTF2H1,0.0458,0.9823944221865752,,,,,neither
GTF2H3,0.1003,0.9886201045012536,,,,,neither
GTF2H4,0.1644,0.8961692211488933,,,,,neither
GTF2H5,-0.063,0.9914128545815925,,,,,neither
GTF2I,-0.1318,0.9793104017325636,,,,,neither
GTF2IRD1,0.0669,0.9658239653851955,,,,,neither
GTF3A,-0.1292,0.9175875627810612,,,,,neither
GTF3C1,-0.2725,0.8809014042334622,,,,,neither
GTF3C2,-0.0125,0.9796454175630602,,,,,neither
GTF3C3,0.0843,0.9738036437432976,,,,,neither
GTF3C4,0.0441,0.987121351851376,,,,,neither
GTF3C5,-0.089,0.9393476063473823,,,,,neither
GTF3C6,-0.055,0.9798437417542828,,,,,neither
GTPBP1,-0.1351,0.8943774342954771,,,,,neither
GTPBP10,0.0107,0.9919488452605149,,,,,neither
GTPBP2,-0.1447,0.8020157274075624,,,,,neither
GTPBP3,-0.1021,0.9669973742584068,,,,,neither
GTPBP4,-0.1553,0.9401373768881636,,,,,neither
GTPBP8,-0.0626,0.988903223701504,,,,,neither
GTSE1,-0.061,0.995691792278116,,,,,neither
GTSF1,-0.1983,0.8250587649755357,,,,,neither
GTSF1L,0.0176,0.9949424194863864,,,,,neither
GUCA1ANB-GUCA1A,-0.535,0.6967120484934631,,,,,NF1_specific
GUCA1B,0.1224,0.9393476063473823,,,,,neither
GUCA1C,-0.1119,0.912824516352234,,,,,neither
GUCA2A,-0.0216,0.9975894567911704,,,,,neither
GUCA2B,0.1059,0.9677910102825864,,,,,neither
GUCD1,0.0426,0.9877703493329556,,,,,neither
GUCY1A1,-0.0219,0.987121351851376,,,,,neither
GUCY1A2,-0.3036,0.8020157274075624,,,,,NF1_specific
GUCY1B1,0.0009,0.9860688110191762,,,,,neither
GUCY2C,0.0887,0.9823944221865752,,,,,neither
GUCY2D,-0.0199,0.9949424194863864,,,,,neither
GUCY2F,0.0636,0.9475862089125578,,,,,neither
GUF1,-0.0901,0.962205844034946,,,,,neither
GUK1,0.0826,0.9823944221865752,,,,,neither
GULP1,0.1641,0.9773106863644524,,,,,neither
GUSB,0.1071,0.9655907065126528,,,,,neither
GXYLT1,0.1978,0.7962027611193587,,,,,neither
GXYLT2,0.1178,0.9967715753834976,,,,,neither
GYG1,-0.0148,0.9949424194863864,,,,,neither
GYG2,0.063,0.962205844034946,,,,,neither
GYPA,0.0901,0.988903223701504,,,,,neither
GYPB,-0.0918,0.9975610407095122,,,,,neither
GYPC,-0.1544,0.8961692211488933,,,,,neither
GYPE,-0.1391,0.8943774342954771,,,,,neither
GYS1,0.0189,0.9958888902424652,,,,,neither
GYS2,-0.228,0.7720766618201124,,,,,neither
GZF1,-0.0079,0.9975610407095122,,,,,neither
GZMA,0.1499,0.9684158207315386,,,,,neither
GZMB,-0.1026,0.9123211084160816,,,,,neither
GZMH,-0.0274,0.9935679037459302,,,,,neither
GZMK,-0.1293,0.9027693517886408,,,,,neither
GZMM,-0.1153,0.9603915689894706,,,,,neither
H1-0,-0.0376,0.9949424194863864,,,,,neither
H1-1,0.0859,0.9823944221865752,,,,,neither
H1-10,-0.1087,0.9179596791089212,,,,,neither
H1-2,0.2104,0.7508127998614137,,,,,neither
H1-3,0.0704,0.9773106863644524,,,,,neither
H1-4,0.0513,0.9975610407095122,,,,,neither
H1-5,0.2426,0.8339025888483885,,,,,neither
H1-6,0.175,0.942520063980189,,,,,neither
H1-7,-0.1232,0.9317321247622332,,,,,neither
H1-8,-0.0635,0.980777793381442,,,,,neither
H2AC1,0.1213,0.933789341711742,,,,,neither
H2AC11,-0.0255,0.9914128545815925,,,,,neither
H2AC12,-0.2262,0.6889998584401925,,,,,neither
H2AC15,-0.3191,0.7586037220629763,,,,,NF1_specific
H2AC16,-0.1213,0.9935679037459302,,,,,neither
H2AC17,0.0551,0.9823944221865752,,,,,neither
H2AC20,0.1281,0.887094148871769,,,,,neither
H2AC21,0.0102,0.9935679037459302,,,,,neither
H2AC25,0.2019,0.8004009429878707,,,,,neither
H2AC4,0.1068,0.9823944221865752,,,,,neither
H2AC6,-0.0806,0.9773106863644524,,,,,neither
H2AC7,0.1212,0.9317321247622332,,,,,neither
H2AC8,0.1629,0.9653608617226368,,,,,neither
H2AJ,0.2182,0.8408141093132098,,,,,neither
H2AP,-0.073,0.9961234093825128,,,,,neither
H2AX,0.1447,0.9773106863644524,,,,,neither
H2AZ1,0.1438,0.942520063980189,,,,,neither
H2AZ2,0.0866,0.9823944221865752,,,,,neither
H2BC1,-0.0035,0.9975610407095122,,,,,neither
H2BC10,0.0958,0.9773106863644524,,,,,neither
H2BC11,0.1045,0.9914128545815925,,,,,neither
H2BC13,0.037,0.9823944221865752,,,,,neither
H2BC14,-0.0176,0.992898542535192,,,,,neither
H2BC15,-0.3897,0.9317321247622332,,,,,NF1_specific
H2BC17,0.0712,0.9603915689894706,,,,,neither
H2BC18,-0.0355,0.942520063980189,,,,,neither
H2BC21,0.0886,0.9949424194863864,,,,,neither
H2BC26,0.103,0.942520063980189,,,,,neither
H2BC3,0.2286,0.8943774342954771,,,,,neither
H2BC4,0.212,0.9354612676893624,,,,,neither
H2BC5,0.1087,0.9823944221865752,,,,,neither
H2BC6,0.0907,0.9793104017325636,,,,,neither
H2BC7,0.2644,0.818258030768385,,,,,neither
H2BC8,0.206,0.8922470905174421,,,,,neither
H2BC9,0.2538,0.7119858820355325,,,,,neither
H2BW1,0.1204,0.942520063980189,,,,,neither
H2BW2,0.0808,0.9656114473409808,,,,,neither
H3-3A,0.2197,0.7545748047716607,,,,,neither
H3-3B,-0.2682,0.7715420582513424,,,,,neither
H3-4,0.1476,0.9773106863644524,,,,,neither
H3-5,-0.0195,0.9823944221865752,,,,,neither
H3C1,0.0077,0.9935679037459302,,,,,neither
H3C10,0.1264,0.9403285958080448,,,,,neither
H3C11,0.1001,0.9919488452605149,,,,,neither
H3C12,-0.0655,0.988903223701504,,,,,neither
H3C2,0.1319,0.991568324134546,,,,,neither
H3C3,-0.0461,0.9851360850459384,,,,,neither
H3C4,0.0582,0.9919488452605149,,,,,neither
H3C6,-0.005,0.9949424194863864,,,,,neither
H3C7,0.0781,0.9935679037459302,,,,,neither
H3C8,-0.0731,0.988903223701504,,,,,neither
H4C1,0.3026,0.6451632751223236,,,,,neither
H4C13,0.06,0.9942142304627448,,,,,neither
H4C16,-0.1365,0.9123402529703472,,,,,neither
H4C2,0.1262,0.8931247454224396,,,,,neither
H4C3,-0.1907,0.942520063980189,,,,,neither
H4C4,-0.1694,0.8995271344185874,,,,,neither
H4C5,0.2037,0.8695492064204181,,,,,neither
H4C6,-0.1101,0.9393476063473823,,,,,neither
H4C7,0.0746,0.9851360850459384,,,,,neither
H4C8,-0.1064,0.9975610407095122,,,,,neither
H4C9,0.1242,0.924417294865807,,,,,neither
H6PD,0.0643,0.9823944221865752,,,,,neither
HAAO,0.0829,0.9975610407095122,,,,,neither
HABP2,0.2026,0.9393476063473823,,,,,neither
HABP4,0.2032,0.9354612676893624,,,,,neither
HACD1,0.0285,0.991568324134546,,,,,neither
HACD2,0.0477,0.9839588188603888,,,,,neither
HACD3,-0.0124,0.9823944221865752,,,,,neither
HACD4,-0.0269,0.9773106863644524,,,,,neither
HACE1,-0.2383,0.7508127998614137,,,,,neither
HACL1,-0.012,0.9958888902424652,,,,,neither
HADH,-0.0441,0.9868289567495748,,,,,neither
HADHA,0.0337,0.9975610407095122,,,,,neither
HADHB,0.1694,0.9175875627810612,,,,,neither
HAGH,0.1056,0.9585615486792392,,,,,neither
HAGHL,0.0491,0.9823944221865752,,,,,neither
HAL,0.0172,0.9914128545815925,,,,,neither
HAMP,0.0267,0.9823944221865752,,,,,neither
HAND1,-0.1161,0.9823944221865752,,,,,neither
HAND2,0.0072,0.9651016409936232,,,,,neither
HAO1,-0.1401,0.9677910102825864,,,,,neither
HAO2,-0.0236,0.9823944221865752,,,,,neither
HAP1,-0.0642,0.9603915689894706,,,,,neither
HAPLN1,-0.148,0.8296764326001703,,,,,neither
HAPLN2,0.1287,0.9215965608352348,,,,,neither
HAPLN3,0.0739,0.9684158207315386,,,,,neither
HAPLN4,0.0015,0.988903223701504,,,,,neither
HAPSTR1,-0.0683,0.9658317839680748,,,,,neither
HARBI1,0.1404,0.9773106863644524,,,,,neither
HARS1,-0.1078,0.9317321247622332,,,,,neither
HARS2,-0.191,0.8408141093132098,,,,,neither
HAS1,-0.0118,0.9975610407095122,,,,,neither
HAS2,-0.1173,0.9949424194863864,,,,,neither
HAS3,-0.0187,0.9961234093825128,,,,,neither
HASPIN,-0.1733,0.9146028146359988,,,,,neither
HAT1,-0.1666,0.8004009429878707,,,,,neither
HAUS1,-0.0467,0.9684158207315386,,,,,neither
HAUS2,-0.0154,0.9949424194863864,,,,,neither
HAUS3,-0.0947,0.9935679037459302,,,,,neither
HAUS4,-0.1268,0.9677910102825864,,,,,neither
HAUS5,-0.0142,0.9970947017753858,,,,,neither
HAUS6,-0.0139,0.988635996854372,,,,,neither
HAUS7,0.0478,0.987121351851376,,,,,neither
HAUS8,-0.041,0.9884311331492306,,,,,neither
HAVCR1,0.1196,0.9592146218729038,,,,,neither
HAVCR2,0.0963,0.9682613726680008,,,,,neither
HAX1,0.0186,0.9975610407095122,,,,,neither
HBB,0.1471,0.9477165051276428,,,,,neither
HBD,0.4053,0.5148043083045757,,,,,neither
HBE1,0.1784,0.8548700217577266,,,,,neither
HBEGF,-0.0106,0.9949424194863864,,,,,neither
HBM,-0.2157,0.9175875627810612,,,,,neither
HBP1,-0.0021,0.9851360850459384,,,,,neither
HBQ1,-0.1044,0.9603915689894706,,,,,neither
HBS1L,0.0484,0.962205844034946,,,,,neither
HBZ,0.0574,0.9823944221865752,,,,,neither
HCAR1,0.0234,0.9992276762239096,,,,,neither
HCAR2,0.0406,0.9773106863644524,,,,,neither
HCAR3,-0.0098,0.9951664807975446,,,,,neither
HCCS,0.1685,0.8797581511850812,,,,,neither
HCFC1,-0.2553,0.8218040547071178,,,,,neither
HCFC1R1,-0.1649,0.8922470905174421,,,,,neither
HCFC2,0.0044,0.9983658360500032,,,,,neither
HCK,-0.0354,0.9823944221865752,,,,,neither
HCLS1,0.1065,0.9719058526153224,,,,,neither
HCN1,-0.0508,0.9601966365350418,,,,,neither
HCN2,0.0542,0.9823944221865752,,,,,neither
HCN3,0.0687,0.9354612676893624,,,,,neither
HCN4,-0.0307,0.9951664807975446,,,,,neither
HCRT,-0.0087,0.985732799775182,,,,,neither
HCRTR1,-0.0567,0.988903223701504,,,,,neither
HCRTR2,-0.1788,0.948859086379164,,,,,neither
HCST,0.1892,0.930514053240566,,,,,neither
HDAC1,0.0994,0.968473759039206,,,,,neither
HDAC10,-0.0271,0.9975610407095122,,,,,neither
HDAC11,0.2239,0.7265651525977933,,,,,neither
HDAC2,-0.054,0.9851360850459384,,,,,neither
HDAC3,0.3001,0.5669907547515418,,,,,neither
HDAC4,0.1622,0.8760687402216659,,,,,neither
HDAC5,0.2248,0.887094148871769,,,,,neither
HDAC6,-0.0658,0.9823944221865752,,,,,neither
HDAC7,-0.0063,0.9868289567495748,,,,,neither
HDAC8,0.1743,0.9477165051276428,,,,,neither
HDAC9,-0.0295,0.9975610407095122,,,,,neither
HDC,0.0892,0.9823944221865752,,,,,neither
HDDC2,0.1072,0.9919488452605149,,,,,neither
HDDC3,0.0138,0.9823944221865752,,,,,neither
HDGF,-0.0106,0.987121351851376,,,,,neither
HDGFL1,0.1953,0.8408141093132098,,,,,neither
HDGFL2,-0.102,0.942520063980189,,,,,neither
HDGFL3,0.0078,0.9983658360500032,,,,,neither
HDHD2,0.0282,0.993417928363018,,,,,neither
HDHD3,-0.009,0.9823944221865752,,,,,neither
HDHD5,-0.0088,0.9975610407095122,,,,,neither
HDLBP,-0.0141,0.9993194113770466,,,,,neither
HDX,-0.198,0.8922470905174421,,,,,neither
HEATR1,-0.0057,0.9975610407095122,,,,,neither
HEATR3,0.0658,0.9823944221865752,,,,,neither
HEATR4,-0.2004,0.9028174327539216,,,,,neither
HEATR5B,-0.1753,0.8922470905174421,,,,,neither
HEATR6,0.1536,0.948859086379164,,,,,neither
HEATR9,0.0731,0.988635996854372,,,,,neither
HEBP1,0.3827,0.535812381260182,,,,,neither
HEBP2,-0.2276,0.8695492064204181,,,,,neither
HECA,-0.0374,0.9975610407095122,,,,,neither
HECTD1,-0.1814,0.8922470905174421,,,,,neither
HECTD2,-0.0236,0.9823944221865752,,,,,neither
HECTD3,0.0012,0.9951664807975446,,,,,neither
HECW1,-0.0926,0.9651016409936232,,,,,neither
HECW2,-0.156,0.930514053240566,,,,,neither
HEG1,-0.0595,0.9919488452605149,,,,,neither
HELB,-0.0049,0.9935679037459302,,,,,neither
HELLS,0.1044,0.9823343175790452,,,,,neither
HELQ,-0.1522,0.9393476063473823,,,,,neither
HELT,-0.0176,0.9975610407095122,,,,,neither
HELZ,0.0801,0.9676768812179056,,,,,neither
HELZ2,0.036,0.9851360850459384,,,,,neither
HEMGN,-0.0367,0.9823944221865752,,,,,neither
HEMK1,-0.2623,0.6967120484934631,,,,,neither
HEMK2,0.3743,0.5047088523415719,,,,,neither
HENMT1,-0.0191,0.9993194113770466,,,,,neither
HEPACAM,0.0384,0.9975610407095122,,,,,neither
HEPACAM2,-0.0945,0.9773106863644524,,,,,neither
HEPH,-0.2978,0.6780490098953341,,,,,neither
HEPHL1,-0.0355,0.9958888902424652,,,,,neither
HERC1,0.1474,0.942520063980189,,,,,neither
HERC2,0.0502,0.9868289567495748,,,,,neither
HERC3,0.0234,0.993302184314158,,,,,neither
HERC4,0.0316,0.9851360850459384,,,,,neither
HERC5,0.1045,0.984435320665948,,,,,neither
HERC6,0.267,0.7265651525977933,,,,,neither
HERPUD1,-0.0245,0.948859086379164,,,,,neither
HERPUD2,0.0182,0.9773106863644524,,,,,neither
HES1,0.0175,0.9823944221865752,,,,,neither
HES2,0.0213,0.9935679037459302,,,,,neither
HES3,0.0663,0.9623208477623189,,,,,neither
HES4,-0.1681,0.8943774342954771,,,,,neither
HES5,-0.0622,0.988903223701504,,,,,neither
HES6,0.033,0.9935679037459302,,,,,neither
HES7,-0.1844,0.8766781802257501,,,,,neither
HESX1,-0.056,0.942520063980189,,,,,neither
HEXA,-0.0066,0.9935679037459302,,,,,neither
HEXB,0.1206,0.9823944221865752,,,,,neither
HEXD,0.1292,0.9805451502182304,,,,,neither
HEXIM1,-0.1833,0.9123211084160816,,,,,neither
HEXIM2,0.0338,0.9851360850459384,,,,,neither
HEY1,-0.1146,0.9919488452605149,,,,,neither
HEY2,0.1263,0.9738036437432976,,,,,neither
HEYL,-0.0923,0.9494544851711074,,,,,neither
HFE,0.024,0.9951664807975446,,,,,neither
HFM1,0.1781,0.9215965608352348,,,,,neither
HGD,-0.0724,0.9823944221865752,,,,,neither
