gene,n_kinase,n_helical,median_kinase,median_helical,cohens_d,ci_lower,ci_upper,mannwhitney_U,mannwhitney_p,pathway,fdr,significant
EPHX4,7,8,-0.037819872534442,-0.02563037181317715,-0.07586362332429883,-1.0906045464248812,0.9388772997762835,26.0,0.8665112665112666,,1.0,False
IKBKG,7,8,-0.2045927353390816,-0.16603695203948454,-0.07584684469225035,-1.0905876071867875,0.9388939178022867,24.0,0.6943278943278944,,0.9926685333392127,False
ZNF862,7,8,-0.0988414118527677,-0.10481408243253375,-0.0757503373715585,-1.090490176781699,0.9389895020385821,25.0,0.778865578865579,,0.9926685333392127,False
ALG6,7,8,-0.2796892616584774,-0.2268911509659386,-0.07571799672264362,-1.0904575270599284,0.9390215336146412,25.0,0.778865578865579,,0.9926685333392127,False
PDGFD,7,8,0.1265343757158846,0.07723918649704531,-0.07568850403036181,-1.0904277526270987,0.9390507445663749,26.0,0.8665112665112666,,1.0,False
ABCA3,7,8,0.0304646650017475,0.04382225466881075,-0.07558960416216831,-1.0903279087796016,0.9391487004552649,26.0,0.8665112665112666,,1.0,False
VEGFB,7,8,-0.0286009054747838,0.031495957464718505,-0.07553937073038577,-1.0902771963521738,0.9391984548914023,27.0,0.9550893550893552,,1.0,False
DLST,7,8,-0.2346447958241179,-0.27033099220781154,-0.07553457501170525,-1.0902723549210578,0.9392032048976472,30.0,0.8665112665112666,,1.0,False
HAND2,7,8,0.0859489223311827,0.009535870449332148,-0.07551732528361124,-1.0902549407938074,0.9392202902265849,34.0,0.5358197358197359,,0.9795093156244236,False
RUBCN,7,8,0.1480958251475091,0.1449075637237412,-0.07550969909035068,-1.090247241930798,0.9392278437500966,27.0,0.9550893550893552,,1.0,False
MGAT4C,7,8,-0.0092794149221706,-0.0049428357246454994,-0.07529136427972162,-1.0900268297253917,0.9394441011659483,27.0,0.9550893550893552,,1.0,False
C11orf24,7,8,0.0741531820850063,0.04839089523867475,-0.07522772677938892,-1.089962587863377,0.9395071343045992,31.0,0.778865578865579,,0.9926685333392127,False
SATL1,7,8,0.105222553790085,0.1279462075503752,-0.07517637694552445,-1.0899107507353782,0.9395579968443293,25.0,0.778865578865579,,0.9926685333392127,False
HS6ST1,7,8,-0.4867371973370329,-0.5455845052895129,-0.07508497566159014,-1.0898184829040203,0.93964853158084,27.0,0.9550893550893552,,1.0,False
PAQR8,7,8,-0.0760999651773639,-0.09925826832168971,-0.07503660493510309,-1.0897696540158488,0.9396964441456427,27.0,0.9550893550893552,,1.0,False
USP5,7,8,-1.2335943071923932,-1.2327213420577152,-0.07500635004840135,-1.089739112708496,0.9397264126116934,26.0,0.8665112665112666,,1.0,False
CCL4,5,7,-0.126365378431285,-0.1535065729895,-0.07494116735233712,-1.222970141556261,1.073087806851587,20.0,0.7550505050505051,,0.9926685333392127,False
OSBP2,7,8,-0.0209572101202244,-0.0005473528125197,-0.07479506035057965,-1.0895258259654463,0.9399357052642872,21.0,0.46340326340326343,,0.9723432636727435,False
CLEC4D,7,8,-0.0442176984087732,-0.055221350603219255,-0.07470995144920185,-1.0894399142314457,0.940020011333042,29.0,0.9550893550893552,,1.0,False
EIF3B,7,8,-1.7341580712164113,-1.5127410876599845,-0.07425187085506971,-1.0889775282498773,0.9404737865397379,22.0,0.5358197358197359,,0.9795093156244236,False
TRIM59,7,8,0.1228716305718861,0.12199135830056615,-0.0741928318806701,-1.0889179363075825,0.9405322725462423,26.0,0.8665112665112666,,1.0,False
SIRT6,7,8,0.0087288105274561,0.0881925730461139,-0.07418087231824692,-1.088905864783641,0.9405441201471472,27.0,0.9550893550893552,,1.0,False
SP140L,7,8,0.1167948712957375,0.17898858300141396,-0.07411552384281468,-1.0888399048556556,0.9406088571700263,26.0,0.8665112665112666,,1.0,False
DAPK3,7,8,0.0170543790629005,0.0862537211909789,-0.07409552766680426,-1.0888197216870474,0.9406286663534389,25.0,0.778865578865579,,0.9926685333392127,False
TMED4,7,8,-0.0007647399659315,0.0261150807480416,-0.07408434896359097,-1.0888084384690824,0.9406397405419005,22.0,0.5358197358197359,,0.9795093156244236,False
LACTB,7,8,-0.0782669984305388,-0.058379474210522045,-0.07402021062606277,-1.0887437007778178,0.9407032795256922,26.0,0.8665112665112666,,1.0,False
GRINA,7,8,-0.1146760666147414,-0.0773828278390058,-0.07374354791484998,-1.0884644586806693,0.9409773628509693,27.0,0.9550893550893552,,1.0,False
APC,7,8,-0.33326282571745,-0.32404464063353977,-0.07368521386193494,-1.088405581998996,0.9410351542751262,30.0,0.8665112665112666,,1.0,False
SCRN1,7,8,0.126791523719663,0.05454003069300905,-0.07355725199934238,-1.0882764313264213,0.9411619273277365,28.0,1.0,,1.0,False
HOOK2,7,8,0.0479086588332304,0.05738317179282661,-0.0735329363547795,-1.0882518900145748,0.9411860173050158,28.0,1.0,,1.0,False
SCFD2,7,8,-0.0708568207503257,-0.1133038727336835,-0.07330925188761758,-1.0880261330868373,0.9414076293116022,29.0,0.9550893550893552,,1.0,False
VPS45,7,8,-0.3287259686139345,-0.3454470175108425,-0.07324602017080474,-1.0879623166653163,0.9414702763237068,28.0,1.0,,1.0,False
STAP2,7,8,0.0866733667927721,0.11111511550859571,-0.07324124247942418,-1.0879574948150341,0.9414750098561857,21.0,0.46340326340326343,,0.9723432636727435,False
GIP,7,8,-0.1700269939109067,-0.13283041019547048,-0.07300965985725613,-1.0877237751890683,0.9417044554745561,29.0,0.9550893550893552,,1.0,False
SLC44A4,7,8,-0.0518426935255999,-0.07392197477872231,-0.07296688442987433,-1.087680605777537,0.9417468369177884,28.0,1.0,,1.0,False
PTPRF,7,8,-0.0674789595897981,-0.12708287475012126,-0.07287704831080835,-1.0875899429718212,0.9418358463502046,28.0,1.0,,1.0,False
ANXA1,7,8,0.0177806337982886,0.0863157559830396,-0.0727572142842719,-1.0874690077972669,0.9419545792287232,26.0,0.8665112665112666,,1.0,False
PLA2G3,7,8,-0.0613327008058639,-0.04515621634014,-0.07274588743579581,-1.087457576960704,0.9419658020891124,27.0,0.9550893550893552,,1.0,False
PRICKLE1,7,8,-0.0090055785880268,0.0055140449996015,-0.07263080893563639,-1.0873414428797439,0.942079825008471,26.0,0.8665112665112666,,1.0,False
WDR82,7,8,-2.029234141197488,-2.018516667195324,-0.07261168499861323,-1.0873221436863718,0.9420987736891454,26.0,0.8665112665112666,,1.0,False
PLD2,7,8,0.0598449507529849,0.0705051706043732,-0.07252988180422643,-1.0872395913484683,0.9421798277400155,26.0,0.8665112665112666,,1.0,False
HMBS,7,8,-0.2210059196787903,-0.20108299454398085,-0.07247506058958886,-1.0871842685602169,0.9422341473810391,27.0,0.9550893550893552,,1.0,False
TRIM6,7,8,0.0895986635271778,0.07216459429675715,-0.07238510994606079,-1.0870934957558755,0.9423232758637539,28.0,1.0,,1.0,False
ZNF362,7,8,-0.0089414314698215,0.012046474538288152,-0.07237651407268675,-1.0870848213684923,0.9423317932231187,26.0,0.8665112665112666,,1.0,False
H2AC16,7,8,-0.6267712472841933,-0.6131338842270154,-0.07237610010179477,-1.087084403616659,0.9423322034130693,29.0,0.9550893550893552,,1.0,False
ZMYM4,7,8,-0.1475508349064217,-0.0971523698795639,-0.07236836178311598,-1.08707659462518,0.942339871058948,26.0,0.8665112665112666,,1.0,False
SRSF9,7,8,-0.1730920616350881,-0.1812220701642891,-0.07217965039008982,-1.0868861620994372,0.9425268613192577,25.0,0.778865578865579,,0.9926685333392127,False
CDC23,7,8,-2.1309761850853657,-2.033257429572792,-0.07213816073558307,-1.0868442946428747,0.9425679731717085,26.0,0.8665112665112666,,1.0,False
ADSS2,7,8,-1.009047696915773,-0.7736453207952664,-0.07200893424371226,-1.0867138928141704,0.9426960243267459,22.0,0.5358197358197359,,0.9795093156244236,False
ABLIM2,7,8,0.0379022988852915,0.03663446447008,-0.07197099543613507,-1.0866756093466148,0.9427336184743446,34.0,0.5358197358197359,,0.9795093156244236,False
AGTR2,7,8,0.1040433392913162,0.030332789638705053,-0.07177099049391712,-1.086473790434595,0.9429318094467606,28.0,1.0,,1.0,False
ITGA7,7,8,-0.1146916156225326,-0.0749314777119173,-0.07171030852091309,-1.0864125590963427,0.9429919420545164,21.0,0.46340326340326343,,0.9723432636727435,False
DDX39A,7,8,-0.2289336877421731,-0.21339348453542084,-0.07168994550845316,-1.0863920118377863,0.9430121208208799,25.0,0.778865578865579,,0.9926685333392127,False
RASSF7,7,8,0.0744058973462544,0.010933912600478449,-0.07140467916682929,-1.0861041698820826,0.9432948115484241,28.0,1.0,,1.0,False
TAF1L,7,8,0.0746677055594572,0.13020314270278185,-0.07139223556226466,-1.0860916141602417,0.9433071430357123,26.0,0.8665112665112666,,1.0,False
OR10H4,5,7,0.0242710372828882,0.0959684045945899,-0.07136078641311447,-1.2193532441826223,1.0766316713563933,13.0,0.5303030303030304,,0.9795093156244236,False
PLAU,7,8,0.0506027125962938,-0.0021147079548519514,-0.07128248113008978,-1.0859808716828168,0.9434159094226371,28.0,1.0,,1.0,False
AKT2,7,8,-0.1096174340754407,-0.07726241614081936,-0.07126783044349166,-1.085966089220881,0.9434304283338975,21.0,0.46340326340326343,PI3K/AKT/mTOR,0.9723432636727435,False
SPACDR,7,8,-0.1667527493844023,-0.1971436991916039,-0.07118335181553215,-1.0858808512794784,0.9435141476484142,28.0,1.0,,1.0,False
ADAMTS4,7,8,-0.0911306168416187,-0.0585969962754497,-0.07117066591518355,-1.0858680514330494,0.9435267196026823,27.0,0.9550893550893552,,1.0,False
PLCB2,7,8,-0.0205390046980845,0.04848525912056385,-0.0710760191821443,-1.0857725552137587,0.9436205168494701,23.0,0.6125874125874127,,0.9874120804433447,False
DACH1,7,8,-0.0506394708548774,-0.0887366819295264,-0.07101786986228152,-1.0857138845444627,0.9436781448198998,28.0,1.0,,1.0,False
KIF2C,7,8,-0.146064046826307,-0.190121602984491,-0.07096868951908543,-1.085664263597849,0.9437268845596781,29.0,0.9550893550893552,,1.0,False
ZDHHC3,7,8,0.1278434985310595,0.11006565131429699,-0.07091358918326833,-1.0856086699841168,0.9437814916175801,29.0,0.9550893550893552,,1.0,False
DMAC2,7,8,-0.0589564214428623,-0.10913308524825445,-0.07079435564918532,-1.0854883703395326,0.943899659041162,28.0,1.0,,1.0,False
CAND1,7,8,-0.3935744794330082,-0.2740385949034858,-0.07076403171231697,-1.0854577755512664,0.9439297121266325,24.0,0.6943278943278944,,0.9926685333392127,False
TLE1,7,8,0.0198328057429504,0.045014944078280446,-0.07059044815875458,-1.0852826437928238,0.9441017474753147,22.0,0.5358197358197359,,0.9795093156244236,False
CCNH,7,8,-1.13999813776643,-1.1954829115866905,-0.07049602628087812,-1.0851873813547792,0.944195328793023,26.0,0.8665112665112666,,1.0,False
SELENOI,7,8,-0.0650451870585408,-0.0916623060174924,-0.0704701259713999,-1.0851612506727033,0.9442209987299034,29.0,0.9550893550893552,,1.0,False
EIF4G2,7,8,-0.7697772518521616,-0.8143186856398503,-0.07030795077034553,-1.0849976349133093,0.9443817333726182,30.0,0.8665112665112666,,1.0,False
ARHGAP31,7,8,-0.0362750684682714,0.012722823993092802,-0.0702498629650432,-1.084939031936591,0.9444393060065046,22.0,0.5358197358197359,,0.9795093156244236,False
C6orf15,7,8,-0.1545544808862282,-0.18393628154613095,-0.07024116206393169,-1.08493025390523,0.9444479297773666,25.0,0.778865578865579,,0.9926685333392127,False
CXCL14,7,8,-0.0493806304681975,-0.0396626351731642,-0.07010419421644773,-1.0847920731469054,0.9445836847140099,30.0,0.8665112665112666,,1.0,False
PERP,7,8,0.0221516498851504,-0.03324921543747715,-0.07007501909594027,-1.08476263997347,0.9446126017815895,30.0,0.8665112665112666,,1.0,False
NDUFC1,7,8,-0.1839961226814191,-0.35985791245390325,-0.06995444554600767,-1.0846410010932512,0.9447321100012358,35.0,0.46340326340326343,,0.9723432636727435,False
PCNX3,7,8,-0.302515300189587,-0.36553872861183334,-0.06966248525046095,-1.0843464687710958,0.9450214982701738,29.0,0.9550893550893552,,1.0,False
PCSK1N,7,8,0.0668243923258876,0.11937690710500726,-0.06960535748094823,-1.084288838991604,0.9450781240297076,26.0,0.8665112665112666,,1.0,False
PLXNB2,7,8,0.0907611185961548,0.14204661968465565,-0.06944939660698797,-1.08413150970797,0.945232716493994,25.0,0.778865578865579,,0.9926685333392127,False
SLC49A3,7,8,0.0638790030476619,0.0587213548855961,-0.06944113513195911,-1.084123175831839,0.9452409055679208,26.0,0.8665112665112666,,1.0,False
SUSD4,7,8,-0.0558573913446404,-0.0043998637925825,-0.0693773009090628,-1.0840587824750727,0.9453041806569471,27.0,0.9550893550893552,,1.0,False
SIGLEC8,7,8,-0.1824191325450277,-0.158682853983935,-0.0693558714542658,-1.0840371654315746,0.9453254225230429,27.0,0.9550893550893552,,1.0,False
NOP14,7,8,-0.9986242383458632,-0.9623177036458369,-0.06929811703174311,-1.0839789057280163,0.94538267166453,23.0,0.6125874125874127,,0.9874120804433447,False
MRRF,7,8,-0.0548956244711943,0.08467132412182404,-0.06925532943018722,-1.0839357440582085,0.9454250851978341,23.0,0.6125874125874127,,0.9874120804433447,False
HADH,7,8,-0.0924623650132743,-0.15053157297341652,-0.069236067783254,-1.0839163140927548,0.9454441785262468,30.0,0.8665112665112666,,1.0,False
CHRM1,7,8,-0.0636786756242582,-0.06500867307763705,-0.06918009753634481,-1.0838598550135772,0.9454996599408876,27.0,0.9550893550893552,,1.0,False
ATRIP,7,8,-0.3616134149696136,-0.43870297025455757,-0.06917633452961718,-1.0838560591557211,0.9455033900964868,28.0,1.0,,1.0,False
PVALB,7,8,-0.025850128902577,-0.031378520281685904,-0.06883455626059316,-1.0835113046025497,0.9458421920813633,25.0,0.778865578865579,,0.9926685333392127,False
DDB2,7,8,-0.0288511397459685,-0.1010040518715026,-0.06876019310938607,-1.0834362958312942,0.9459159096125221,32.0,0.6943278943278944,,0.9926685333392127,False
PELI3,7,8,-0.0152216247153801,-0.019256250130923053,-0.0686709648220939,-1.0833462937855116,0.9460043641413237,29.0,0.9550893550893552,,1.0,False
PSMD7,7,8,-2.2952001933872683,-2.338146629650151,-0.0685504025778874,-1.083224687659999,0.9461238825042242,32.0,0.6943278943278944,,0.9926685333392127,False
USPL1,7,8,-1.1582979761333534,-1.1272222698653436,-0.06841878703394236,-1.0830919346234271,0.9462543605555425,25.0,0.778865578865579,,0.9926685333392127,False
COL6A6,7,8,-0.0063794986625002,0.0409506272631854,-0.06837129775597318,-1.0830440354538402,0.9463014399418939,22.0,0.5358197358197359,,0.9795093156244236,False
FAM9B,7,8,0.1449987916091208,0.14255291384572166,-0.06818454949252709,-1.0828556780788248,0.9464865790937707,25.0,0.778865578865579,,0.9926685333392127,False
TNNT2,7,8,-0.2961935985824052,-0.32827577659578766,-0.06814568970750141,-1.082816484012339,0.9465251045973362,30.0,0.8665112665112666,,1.0,False
NUP37,7,8,-0.3168028578561082,-0.3297794863253817,-0.06807516751234027,-1.0827453556543052,0.9465950206296245,27.0,0.9550893550893552,,1.0,False
OR5M8,5,7,-0.0185908433618421,0.0667449915920234,-0.06806488497473011,-1.2160253066966529,1.0798955367471927,19.0,0.8762626262626263,,1.0,False
CCDC179,7,8,0.0711762587019985,0.1135930096902079,-0.06784402952576397,-1.0825122353531211,0.9468241763015931,24.0,0.6943278943278944,,0.9926685333392127,False
PRSS54,7,8,0.0059848960497897,0.0261284558441479,-0.0676965207870513,-1.0823634650537308,0.9469704234796283,26.0,0.8665112665112666,,1.0,False
APBA2,7,8,-0.1112348336032489,-0.11945116181646324,-0.06755884328452567,-1.0822246125477388,0.9471069259786874,26.0,0.8665112665112666,,1.0,False
OR10W1,5,7,0.0398734470749266,0.0692774162719138,-0.06753834876968774,-1.2154937928083702,1.0804170952689949,15.0,0.7550505050505051,,0.9926685333392127,False
QKI,7,8,0.0172768364233643,-0.00205185588558535,-0.06743038686442313,-1.0820950619770642,0.947234288248218,29.0,0.9550893550893552,,1.0,False
PABPC1,7,8,-1.1743486969161805,-1.334844322475431,-0.06742130086887392,-1.082085898668731,0.9472432969309831,32.0,0.6943278943278944,,0.9926685333392127,False
COX18,7,8,-0.319348846361052,-0.37044937395516947,-0.06712785347283298,-1.0817899599258713,0.9475342529802053,31.0,0.778865578865579,,0.9926685333392127,False
PIK3R1,7,8,-0.1077940492079109,-0.0525168792751878,-0.06695252163903696,-1.0816131447210249,0.9477081014429509,24.0,0.6943278943278944,PI3K/AKT/mTOR,0.9926685333392127,False
SNRPB2,7,8,-0.5510105307460869,-0.6027614649494641,-0.06690651721390758,-1.0815667517238814,0.9477537172960662,34.0,0.5358197358197359,,0.9795093156244236,False
CD247,7,8,0.1429178298063661,0.06939681928729176,-0.06678494005242161,-1.0814441489573052,0.947874268852462,34.0,0.5358197358197359,,0.9795093156244236,False
C11orf91,7,8,-0.1135209801228517,-0.0860952911572471,-0.06677229623849013,-1.0814313985892472,0.947886806112267,22.0,0.5358197358197359,,0.9795093156244236,False
LHFPL1,7,8,-0.0957977621634994,-0.04487933440998655,-0.06675765122104767,-1.081416630177995,0.9479013277358996,22.0,0.5358197358197359,,0.9795093156244236,False
FMNL3,7,8,-0.0011131572017565,0.048419760407885704,-0.06665362039276834,-1.0813117236008245,0.9480044828152878,21.0,0.46340326340326343,,0.9723432636727435,False
METTL25B,7,8,-0.1223118796410267,-0.1383037294877382,-0.0666493550764306,-1.081307422407472,0.9480087122546106,29.0,0.9550893550893552,,1.0,False
SETD3,7,8,0.0050709087499828,0.0032023948392194998,-0.06662937348071668,-1.0812872727703684,0.9480285258089352,30.0,0.8665112665112666,,1.0,False
BCO2,7,8,0.0437414351911435,0.0383492027759901,-0.06645133320645225,-1.0811077374349278,0.9482050710220233,28.0,1.0,,1.0,False
DVL2,7,8,-0.0539575913055569,-0.046123449512812845,-0.06644899806358767,-1.0811053827096841,0.9482073865825089,27.0,0.9550893550893552,,1.0,False
SLC7A1,7,8,-0.1921160161427542,-0.2671390982980602,-0.06643347342886569,-1.0810897279037184,0.9482227810459871,35.0,0.46340326340326343,,0.9723432636727435,False
PRDM9,7,8,0.1316168449154804,0.10251317874998585,-0.06641003684210882,-1.081066094863022,0.9482460211788044,30.0,0.8665112665112666,,1.0,False
LMO7,7,8,0.1616328439245498,0.19417521587937636,-0.06636365824144962,-1.0810193277043718,0.9482920112214727,26.0,0.8665112665112666,,1.0,False
SCN9A,7,8,0.0484051748990995,0.07895172035258025,-0.06634372708801167,-1.0809992296519064,0.9483117754758832,27.0,0.9550893550893552,,1.0,False
APOC3,7,8,0.0178873857205183,0.05127554252549715,-0.06624084243774178,-1.0808954842654348,0.9484137993899512,22.0,0.5358197358197359,,0.9795093156244236,False
PCMT1,7,8,-0.1835156476624203,-0.17461495209191424,-0.06623561249747237,-1.0808902106069802,0.9484189856120355,28.0,1.0,,1.0,False
EXOC3L1,7,8,-0.1903317588602282,-0.1605277826140044,-0.06601128692501088,-1.0806640130968321,0.9486414392468103,24.0,0.6943278943278944,,0.9926685333392127,False
UBOX5,7,8,0.0238461396518038,0.011464847937112799,-0.06588883242353824,-1.0805405394229308,0.9487628745758543,25.0,0.778865578865579,,0.9926685333392127,False
KRT15,7,8,-0.0934875791961914,-0.0347615562683355,-0.06585713197619733,-1.080508575445197,0.9487943114928024,27.0,0.9550893550893552,,1.0,False
CFAP119,7,8,-0.0614073193283593,-0.15214993205666288,-0.0657869022769416,-1.080437762367776,0.9488639578138928,26.0,0.8665112665112666,,1.0,False
RAX,7,8,-0.0180981269680995,-0.026981198459502947,-0.06572151600354742,-1.080371833508411,0.9489288015013162,30.0,0.8665112665112666,,1.0,False
HEXD,7,8,-0.0672458847530015,-0.03592726400483805,-0.0656898172605271,-1.0803398719181303,0.948960237397076,28.0,1.0,,1.0,False
ERP29,7,8,-0.028948231213254,-0.0340844205188139,-0.06559263367319362,-1.080241883270474,0.949056615924087,27.0,0.9550893550893552,,1.0,False
RSPO2,7,8,0.05043762936652,0.0703424835382557,-0.06541573392310969,-1.0800635211561427,0.9492320533099233,25.0,0.778865578865579,,0.9926685333392127,False
